民宿标题,价格,地利,评论数,得分,适合居住人数
 恒大御景半岛温馨舒适3居室,262,近高铁站,15,5.0,6
涠洲岛｜海栖民宿•海景大床房（近海滩）,239,近南湾区,29,4.9,2
落地窗小阳台标间,293,None,64,4.9,2
海边榻榻米亲子房含接码头，赶海拾贝,318,近客运码头,50,4.9,3
薇风民宿#两套房源北欧大床近高铁银滩老街,238,近主城区,15,5.0,6
【悠家】近银滩/侨港风情街/情人岛/国家森林公园/园博园/万达广场/近吾悦广场/北欧风三居室,238,None,3,5.0,6
栖/近银滩/涠洲岛码头/侨港风情街/(高层海景房一居室多套)可候鸟月租,318,None,32,5.0,2
银滩高层海景一室一厅(多套可选),201,近海泰别墅区,144,5.0,2
轻奢风一楼标间 高清投影 离石螺口海滩五十米出门l可看日落赶海玩海 码头包接送,328,None,80,5.0,2
涠洲岛五彩滩日出大床房花园沙滩烧烤,407,近南湾区,14,5.0,2
火车站/候机楼／北欧风大床两房*滨海驿站,240,近高铁站,17,5.0,4
北海银滩觅u民宿·草津·榻榻米双床房,220,近银滩旅游度假区,127,4.9,2
碧.近银滩、侨港、地中海风情观海两居室,258,近冠头岭国家森林公园,12,5.0,8
[悠家·海城]无遮挡海景房/北海金滩/步行至海边/停车方便/可做饭/旅居·度假两居室,198,None,3,5.0,4
【迷迭海洋】银滩码头，整屋全海景，亲子房,245,近银滩度假区,26,4.9,3
北海悠然居家庭公寓北海主城区悠然特惠大床房,142,近高铁站,94,4.7,2
银滩近侨港码头万达两房270°超大阳台亲子家庭房北欧风（长、短租、候鸟）,255,None,3,5.0,4
涠洲岛【有时•民宿】−石螺口日落海滩−「双床标间」码头接送（一天包接，两天包接送）,267,None,62,5.0,2
【遇见】两居三床 5分钟到 银滩 侨港 码头高层海景多套,440,近银滩旅游度假区,454,5.0,4
北海银滩森海豪庭高层海景精品一房,285,近银滩度假区,237,4.8,2
北部湾一号高层一线海景无遮挡浴缸豪华双床,238,近北部湾一号,186,4.7,2
海边花园大床含接码头距海边步行5分钟,275,近客运码头,95,4.8,2
{粉色公主梦幻风}近银滩|涠洲岛码头|桥港|万达 一室多套,235,None,65,5.0,2
温馨海景大床房,252,None,5,5.0,2
百利民宿阳光大床包接送适合赶海3分钟路程,317,近客运码头,27,5.0,2
海景房/近银滩/侨港风情街/时尚潮流两房,154,近高铁站,39,5.0,2
1-28银滩海景三房五床带手搓麻将每日消毒欢迎入住,384,近万达,14,5.0,8
270度夕阳海景亲子两室套房,321,近北部湾一号,98,4.9,4
滴水丹屏.温馨私享双床.二天包接.,270,近滴水丹屏,240,4.9,2
高层海景两室一厅 大客厅落地窗 近银滩码头 侨港风情 免费使用厨房,373,None,10,5.0,4
五彩滩（逸舍）海景大床房 免费包接连住包送,478,近南湾区,199,5.0,2
近侨港、万达、码头一房一厅一厨北欧风,167,None,10,5.0,2
幸福E家  4居海景房/高尔夫球场,372,None,7,5.0,7
老街附近带露台院子的北欧风文艺清新小居,265,近外沙,31,5.0,5
涠洲岛行·摄民宿温馨私享观景大床(接送码头 赶海体验),267,None,86,4.9,2
【思无邪·花间】近银滩波西米亚风亲子三居,355,近万达,54,5.0,7
广西北海银滩度假区海景房两居,195,近银滩度假区,26,4.5,6
暖心大床房（侨港海滩 码头 风情街）,127,近银滩度假区,402,4.9,2
近万达近银滩交通便利精装可做饭干净整洁,182,None,4,4.9,2
涠洲岛【成都】有一间亲子房包接连住包送,363,近南湾区,130,4.9,3
涠洲岛乡醉温馨舒适标准间码头免费接送,238,近北岸区,66,4.9,2
【碧海】INS风近老街市中心海景大二居,268,近北部湾广场,9,5.0,4
银滩，风情街，涠洲岛，码头（豪华三人间）,152,近银滩度假区,272,5.0,3
合家欢家庭三人房（侨港小吃街  码头 ）,153,近银滩度假区,276,5.0,3
北海乐途公寓北部湾一号海景大床房,140,近北部湾一号,106,4.4,2
【亲子两房带儿童床】日出海滩·东岸旅游休闲区·悦风楠舍~天主教堂·贝壳沙滩·五彩滩·接送,551,None,3,4.6,5
【筑梦居·405青柠果】田园风双床房 市中心高铁附近/银滩/侨港/老街/冠头岭/客运港/机场大巴,178,None,5,5.0,4
离万达走路10分钟。侨港、银滩等地电瓶车10分钟，楼下就菜场。属于商区房。生活方便离景区也不远。,158,None,4,5.0,4
银滩附近一梯一户北欧风海景双阳台大两房,220,近银滩度假区,6,4.9,4
《客至简居》北海银滩 老街 厨房海鲜市场,248,近北部湾一号,107,5.0,5
北海银滩270°海景.近银滩临码头多套,348,近海泰别墅区,154,4.9,5
铂悦湾 近海边 侨港 冠头岭 精装修两居室,215,None,2,5.0,4
北欧风投影双床房,258,None,42,5.0,3
【听涛居】大唐听海近银滩侨港 码头多套,370,近银滩旅游度假区,265,5.0,4
田园风温馨私享情侣落地窗大床房 /近高铁站/机场大巴 / 大型购物广场,117,None,29,5.0,2
银滩景区浪漫海景一房“临近银滩”“码头”“桥港美食街”步行可到北海热门景点（可候鸟月租））多套,314,None,67,5.0,2
涠洲浴缸飘窗阳台大床（涠洲码头免费接送）,385,近北岸区,160,5.0,2
近银滩ins粉色少女风情侣一居室(同栋多套)涠洲岛码头车程3分钟(可月租),314,近银滩度假区,370,5.0,2
【悠家】万达旁︱近银滩侨港︱海洋之窗,428,近万达,10,5.0,8
【亲子两房带儿童床】日出海滩·东岸旅游休闲区·悦风楠舍~天主教堂·贝壳沙滩·五彩滩·接送,551,None,3,4.6,5
涠洲浴缸飘窗阳台大床（涠洲码头免费接送）,385,近北岸区,160,5.0,2
【筑梦居·405青柠果】田园风双床房 市中心高铁附近/银滩/侨港/老街/冠头岭/客运港/机场大巴,178,None,5,5.0,4
离万达走路10分钟。侨港、银滩等地电瓶车10分钟，楼下就菜场。属于商区房。生活方便离景区也不远。,158,None,4,5.0,4
银滩附近一梯一户北欧风海景双阳台大两房,220,近银滩度假区,6,4.9,4
《客至简居》北海银滩 老街 厨房海鲜市场,248,近北部湾一号,107,5.0,5
北海银滩270°海景.近银滩临码头多套,348,近海泰别墅区,154,4.9,5
【听涛居】大唐听海近银滩侨港 码头多套,370,近银滩旅游度假区,265,5.0,4
铂悦湾 近海边 侨港 冠头岭 精装修两居室,215,None,2,5.0,4
北欧风投影双床房,258,None,42,5.0,3
田园风温馨私享情侣落地窗大床房 /近高铁站/机场大巴 / 大型购物广场,117,None,29,5.0,2
银滩景区浪漫海景一房“临近银滩”“码头”“桥港美食街”步行可到北海热门景点（可候鸟月租））多套,314,None,67,5.0,2
【悠家】万达旁︱近银滩侨港︱海洋之窗,428,近万达,10,5.0,8
[万达边]海之滨民宿华侨银滩简约两居#仙本那海上木屋，免费赶海，门口就是菜市场,240,近万达,97,5.0,4
【L现代轻奢风格】近动车站、银滩等,234,近万达,22,5.0,5
静谧海景大床房（可长租，适于候鸟老人）,193,近北部湾一号,101,4.9,2
【沐易杨】欧式三房两厅/近万达广场/临侨港风情街/可停车/可做饭厨具免费用/,286,近万达,6,5.0,5
【简·爱】270°【一线海景】大床房、高层俯视银滩。近【流下村】【冠头岭】可电动车出租。,206,None,1,5.0,2
六海民宿.蓝海名都高层海景房.银滩.码头港.侨港万达,239,None,13,5.0,4
【宿颜】银滩高层无遮挡海景～码头，侨港~北欧风,622,近银滩旅游度假区,231,4.9,6
岛风·榻榻米标准间（接送码头）近蓝桥暮崖,373,近北岸区,54,4.9,2
温馨Top1/近银滩 码头/两室海景多,393,近海泰别墅区,87,5.0,4
涠洲岛梓轩精品民宿大床房,250,近客运码头,418,5.0,2
北海银滩 冠头岭 侨港海滩 侨港港风情街 壹海江山 姗姗家海景房简约风整套大宅 多套房源,411,None,9,5.0,5
贵通小区禅心居园大床/北海站/海洋之窗,117,近高铁站,355,5.0,2
【甄选】海景民宿近银滩/临侨港/涠洲岛码头/万达独享整套,223,None,4,5.0,2
【蕊鹏】·涠洲岛南湾街海边/听海温馨家庭房（去海边走路2分钟加工海鲜出租电瓶车）,312,None,7,5.0,3
银滩摩登海景（一个热爱民宿的四川女孩）～真实房源多套,631,近海泰别墅区,431,4.9,4
相思湖景三人间,423,None,3,4.1,3
【相约】150米到银滩/侨港无遮挡海景真是房源多套,487,近银滩旅游度假区,477,5.0,4
【热带雨林】银滩海景三房两卫~码头~侨港~位置超好~不满意可退多套,701,None,69,4.9,6
北海银滩森海豪庭海景公寓一室一厅海景套房,208,近海泰别墅区,59,4.8,2
轻奢风一居室／市中心／银滩／老街／冠头岭,124,近北部湾广场,10,5.0,2
【归途】大唐听海近银滩高配一房多套,444,近银滩旅游度假区,301,4.9,2
银滩比邻小院/双床美宿/万达，美食,131,近万达,3,5.0,2
贵通小区禅心居园双床/北海站/海洋之窗,118,近高铁站,53,5.0,2
涠洲岛一野民宿涠洲岛北岸旅游休闲区标准单人间,151,近客运码头,4,4.9,2
电梯到沙滩 23层海景投影房“小爱同学 开灯 ”富丽华 海御 阳台看海的大床房 北部湾一号 ,274,近北部湾一号,73,5.0,2
️🌊银滩甄选 私家海景 大两居,550,近银滩旅游度假区,345,5.0,4
涠洲岛有你有我精品海景酒店涠洲岛南湾旅游休闲区特色主题双床房,268,近南湾区,62,5.0,2
疍家小镇，极具当地特色的建筑风格,118,近万达,11,5.0,2
【蕊鹏】·涠洲岛南湾海边/听海标间房间，步行20米到沙滩（）,292,None,19,4.9,2
无边际游泳池游乐场大型高档小区海景精装两室一厅（2晚起订）,528,None,34,5.0,4
【橡宿】温馨标准间（每日免费咖啡），近商圈近火车站海洋之窗,117,None,1,4.8,2
【碧水湾】十米银滩~豪华主题大床房,257,近银滩旅游度假区,16,4.8,2
银滩海景房/近侨港风情街/真实房源/甄选小清新风两房大床房/可住4人可加人/免费停车/交通便利,212,None,28,5.0,4
屿栖度假花园 | 梦幻双人房 | 含早餐 | 码头包接送 | 近海滩 | 海鲜加工 | 电动车出租,979,None,23,5.0,2
『结海楼』现代简约海景大3房2卫,4557,None,120,4.9,6
【老街海边十米•老街景区十米】爱琴海假日公寓,1302,近外沙,151,4.9,3
安蒂亚精品大床房（客运码头免费接站）,949,近海泰别墅区,60,4.9,2
涠洲岛海景大床房 | 海边3分钟+落地窗+独立阳台 | 包接码头  | 房内看日落 | 海鲜加工,392,None,32,4.8,2
五彩滩蓝舍海景亲子房(包接码头),373,近南湾区,46,4.8,3
美丽园林有游泳池可住4人可做饭可停车,148,近高铁站,11,4.9,4
银滩\大都\轻奢后现代海景三居麻将房,398,近高铁站,11,5.0,7
｛洁癖人｝北海市万达对面/近国际码头/银滩/侨港风情街/海盗房,166,近银滩度假区,36,4.8,4
听风吟民宿～豪华大床房～300米近银滩,154,近银滩旅游度假区,6,5.0,2
北海银滩温馨海景一居室 (同栋多套),318,None,28,5.0,2
"《热销房源》海景大二房,近银滩码头桥港，厨房免费使用",363,None,10,5.0,4
北海银滩森海豪庭海景公寓两室两厅套房,278,近海泰别墅区,76,4.9,4
【银滩】实拍高层海景二房套房近银滩近码头超大泳池带厨房可自己加工海鲜简约风,374,None,3,5.0,4
八月桂花香 敞亮两居家具宽大舒适 近海滩,169,近北部湾一号,6,4.8,3
银滩西区/ 桥港风情街/码头/ 轻奢海景大两房 ,259,近银滩度假区,14,4.9,4
北海银滩森海豪庭海景公寓二居室套房多套,278,近海泰别墅区,118,5.0,4
五彩滩｜情侣海景大床房｜包接码头,278,近南湾区,32,5.0,2
贝壳沙滩精品标准间含电动车（包接送）,219,近客运码头,39,4.9,2
北海银滩 高层海景 尊享独套 近侨港风情街  码头 万达&吾悦 可做饭,298,None,1,5.0,4
近银滩/码头/侨港/270度海景两室多套近商圈（可候鸟月租）,398,近海泰别墅区,336,5.0,4
涠洲岛日落海滩亲子间,319,近南湾区,70,4.9,3
超级全海景/老街/金滩/海底世界/冠头岭/普度震宫/南珠博物馆,256,None,6,5.0,4
近银滩万达中式古典大三房，可住6-8人,277,近万达,2,4.9,6
北欧风海景阳台投影大床房,258,None,30,4.8,2
碧桂园北纬21°/高层/海景/新北欧风/两居/可做饭近海滩,274,None,5,4.8,4
涠洲岛日落海滩四人房,320,近南湾区,17,5.0,6
近银滩侨港涠洲岛码头高档园林小区海景两居,318,近银滩旅游度假区,2,5.0,4
帝景豪华海景三居公寓,637,近高铁站,36,5.0,6
帝景豪华海景三居公寓,637,近高铁站,36,5.0,6
涠洲岛「云上·果语」简约日式大床房！民宿超大庭院，入住一天包接码头，入住两天包接送,323,None,13,4.9,2
北海爱之海公寓全海景大床房,408,None,7,5.0,2
幕海市中心老街现代轻奢侧海景大三居,290,近北部湾广场,22,5.0,6
银滩/侨港附近庭院三楼双床房/免费接送码头/免费体验拍照道具/提供海鲜加工、接送机及电瓶车租赁服务,315,None,7,5.0,2
五彩滩（茶香花舍）惠选大床房 免费包接连住包送,261,近南湾区,207,4.9,2
北海湾一号近海观景的大两房,268,近北部湾一号,3,5.0,4
【海之心】金滩32楼阳台卧室全海景·老街,239,近北部湾一号,10,5.0,4
【欣童未见海】近高铁站/大地影城/落地窗浪漫满屋情侣大床公寓房,117,None,7,5.0,2
西西别院 幸福美满亲子间(两晚包接送),288,近北岸区,13,5.0,2
五彩滩（逸舍）园景大床 免费包接连住包送,238,近南湾区,302,5.0,2
临近国际客运码头/银滩/侨港风情街&森海豪庭【休闲海景高层两房】多套,276,None,12,5.0,4
【北岸空间】轻奢简约Ins全海景家庭双床,269,近北部湾一号,3,5.0,3
临海居～高层海景，近银滩，涠洲岛码头，侨港风情街，侨港海滩，免费做饭（连住3天可免费接站，接机78元,193,None,1,5.0,2
北海海里云水居民宿北部湾广场/老街云水·遇海听风大床房,172,近北部湾一号,42,4.8,2
精酿啤酒屋 近银滩近码头别墅亲子间,141,近银滩旅游度假区,11,4.7,3
银滩万达侨港国际码头免费做饭大一房,146,近万达,18,5.0,2
近银滩·万达·侨港·大客厅落地窗大两房ins风北欧风,247,None,6,5.0,4
特色木屋大床房+含车接码头+旅游攻略.海鲜加工.电车出租.近石螺口景区海滩-涠洲岛[舍得小院.民宿],259,近南湾区,3,4.9,2
上下别院浪漫大床房，靠蓝桥暮涯附近包接送,258,近客运码头,83,5.0,2
《热销房源》轻奢风海景大二房，近银滩码头侨港万达，厨房免费使用,376,None,5,5.0,4
20米至海边天台海景大床房,389,近南湾区,78,4.9,2
森海豪庭精装海景大两居，近银滩/侨港风情街/国际客运港/万达广场,227,None,7,5.0,4
免费接高铁可做饭市中心老街轻奢海景两居,268,近北部湾广场,23,4.9,4
近银滩万达侨港大江埠 叶子绿大床房,119,近万达,8,4.6,2
滴水丹屏/阳台大床房/码头接送 海鲜加工,131,近滴水丹屏,26,4.8,2
银滩海景房/近侨港风情街【真实房源】心选/简约清新风超大两房/可住4人/免费停车/交通便利,193,None,10,5.0,4
轻奢艺品投影房/近银滩/桥港/270度海景情侣大床房,314,None,42,5.0,2
近侨港 冠头岭 留下村高层海景两房套房多套,245,None,1,5.0,5
涠洲岛花园洋房/大露台大阳台落地窗/距离海边200米看日出/赶海抓螃蟹/连住包接/,1346,近客运码头,129,4.9,8
舒适双人间（一晚包接，两晚包送）,280,None,83,5.0,2
新旅自助公寓（森海豪庭店）高级海景两房,278,近银滩度假区,30,4.8,4
银滩西溪花间堂大床房,305,近海泰别墅区,12,5.0,2
凌青双床 楼顶花园 有电车租 近高铁站,218,近主城区,10,4.8,2
涠洲岛五彩滩景区日出庭院民宿—东南亚标间,331,近南湾区,34,4.8,4
海城区两房整租/高铁站，宁春城，机场大巴,198,近主城区,19,4.8,4
｛洁癖人｝北海市中心/近高铁站/老街/北部湾广场/北欧风自助公寓,140,近主城区,21,5.0,2
银滩海景两房碧桂园高端民宿,268,近冠头岭国家森林公园,4,5.0,4
【忘海】ins风银滩大二居/近银滩风情街,268,近海泰别墅区,12,5.0,4
涠洲岛【成都】有一间大床房包接连住包送,346,近南湾区,162,4.9,2
近商圈近银滩、海洋之窗、港口码头、侨港风情街等各大景区。,168,None,3,5.0,4
海景大一居   银滩   侨港   万达   海景公寓,302,None,1,5.0,2
北海银滩/北海老街/海洋之窗/园博园/涠洲岛/侨港海滩/冠头岭/北海高铁/火车站/2房4人整套出租,166,None,5,5.0,4
兆信铂悦湾 近海边 侨港 冠头岭  精装修民宿,127,None,11,5.0,2
超干净海景房近银滩,359,近银滩旅游度假区,3,5.0,4
冠山海空中海景别墅4房,735,None,None,None,8
银滩/皇家海湾/江景*海景两居室,322,近银滩旅游度假区,3,5.0,6
涠洲岛怡馨家园农家乐涠洲岛客运码头双人间,168,近北岸区,21,4.9,2
幸福熊一银滩双床亲子房(2)近码头可自主,182,近海泰别墅区,6,5.0,3
【阅海居2】实拍图 北部湾一号 落地窗 夕阳 一线海景 泳池 度假 情侣大床房,287,近北部湾一号,6,5.0,2
【本周特惠海景】高层180°海景公寓北部湾一号/可长租/夕阳网红打卡/下楼到海边,238,近北部湾一号,130,4.9,2
【寻墅】超大露台度假必选顶层泳池空墅/免费接机/海景四房双露台/ 侨港银滩/和黄景瑜涠洲岛看荧光海浪,1587,近银滩旅游度假区,25,4.9,7
滴水丹屏/海景大床/码头接送/供海鲜加工,306,近滴水丹屏,51,4.9,2
涠洲岛暖湾小苑特惠标间（包接码头）,158,近北岸区,6,5.0,2
北部湾一号海劲高层海景三房宝马接送,448,None,3,5.0,6
银滩甄选海景家庭房，近银滩、红树林、万达、码头、侨港,223,None,3,4.9,4
涠洲带阳台浴缸大床房（涠洲码头免费接送）,367,近北岸区,140,5.0,2
涠洲岛日落海滩家庭房（代订船票）,319,近南湾区,23,4.9,3
北海银滩昊海之家(观海),175,近万达,52,5.0,2
银滩冠头岭海边高端温馨两房,259,None,12,5.0,4
网红吊床，投影仪大床房,174,近高铁站,4,5.0,2
银滩—皇家海湾公馆—海景特惠一房,193,近银滩旅游度假区,11,5.0,2
近银滩万达家庭出游美式大三房可住6-8人,277,近万达,3,4.9,6
【海之滨北•马姑娘】市中心情调壹居公寓,148,近主城区,7,5.0,2
丹霞金滩北部湾一号片区海景房,277,近北部湾一号,8,5.0,5
【万达】海之滨90平三居（4床）免费赶海，近银滩和侨港，门口就是菜市场,297,近万达,7,4.9,7
近商圈近医院观景,174,None,7,5.0,4
涠洲岛石螺口花堂亲子房三床包接送,306,近南湾区,54,5.0,3
新旅自助公寓（森海豪庭店）海景一室一厅,208,近银滩度假区,25,4.9,2
『海悦居』夕晒浴缸海景大床 侨港 银滩 码头 万达 ⑥,256,None,2,5.0,2
近海，去海边只要五分钟,88,None,9,4.9,2
[热爱]万达/银滩/投影/机麻/电车福利,347,近万达,42,5.0,4
《本周热销》海景两室大床房~近侨港风情街~涠洲岛~港口码头~海枯石烂,308,None,1,5.0,4
北海银滩/自驾必选高端成熟社区恒大温馨三房,272,近万达,18,5.0,6
【一生三舍】超级全海景/老街/普度寺金滩,479,None,14,4.8,6
【慕斯】简约风弧度观景阳台/近银滩/侨港,347,近海泰别墅区,8,4.9,5
【欣雅小筑】双床房-近教堂-院子内投影看球赛,206,None,11,4.8,2
