民宿标题,价格,地利,评论数,得分,适合居住人数
加禾民宿-035，拎包入住,124,None,5,4.9,2
大学城翡翠湖美式大居室,168,近大学城/翡翠湖/中环城,10,5.0,2
安心住北一环/榻榻米假日休闲影视房,174,近三孝口地铁站,4,5.0,2
【梅赛德兹】四泉桥地铁口‖万象汇‖郎峰国际‖复古工业风‖全景落地窗‖投影‖同层三套，全部租下可住六人,171,None,5,5.0,2
近包河万达/步行街/高清投影/日式大床房,248,近三里街地铁站,11,5.0,2
爱丽丝主题公寓/相遇东南亚,198,None,2,5.0,2
神秘树公寓(合肥客运西站店)高新技术开发区/大蜀山国家森林公园/创新产业园经济大床房,151,近振兴路地铁站,118,4.8,2
零一A/近3号线/榻榻米/投影设备/大落地窗/洛可可/可洗衣做饭/四里河/万科中心,156,None,1,5.0,2
【美芥】现代风 近大学城 温馨私享落地窗 洗衣机冰箱一应俱全 超大公区健身房免费使用,145,近合肥经济技术开发区,2,3.9,2
栖岸小满 滨湖银泰地铁站近万达茂投影一居,216,近云谷路地铁站,4,4.9,2
北一环现在简约3Ｄ投影电视房,198,近三孝口地铁站,17,5.0,2
宜亭居 近高铁南站温馨舒适“家感”3居,350,近望湖城地铁站,14,5.0,6
北一环财富广场 爱别离 3D投影大床房,188,近三孝口地铁站,18,5.0,2
「一氺」一居室四牌楼地铁口近省立医院,211,近四牌楼地铁站,5,5.0,2
寓上-天鹅湖万达广场白色主题欧式温馨公寓,158,近西七里塘地铁站,6,5.0,2
近市中心 地铁一号线  三室两厅豪华套房,291,近秋浦河路地铁站,6,5.0,6
【浅兮★日舍】瑶海万达/曹冲地铁口/职教城  巨幕投影/简约日式/绝美樱花/榻榻米/网红打卡,118,None,1,5.0,2
栖岸夏至 滨湖银泰100寸极米投影1居,216,近云谷路地铁站,9,5.0,2
近龙塘高速口/文搏城/华东建材城/和睦湖/李鸿章享堂/周谷堆,144,None,2,5.0,4
【潘多拉_空间】1912网红酒吧街近地铁,234,近十里庙地铁站,13,5.0,2
栖岸大雪 安农大地铁站投影2居室近之心城,246,近安农大地铁站,7,5.0,4
北一环/北欧格调3D投影,150,近四牌楼地铁站,12,4.9,2
天鹅湖边地铁口拾叁公寓百吋投影洗衣机冰箱,177,None,8,5.0,2
《凡尘》步行街省立医院清新北欧风投影一居赠送电影票五折卡,217,None,6,5.0,2
【美芥】雅致 中环城 近地铁 近商圈 吃喝玩乐一体 每客消毒 超大公区健身房可免费使用,152,None,None,None,2
秘境——紧邻高铁南站 | 温馨一居室,209,近望湖城地铁站,13,4.9,2
神秘树公寓(合肥明珠广场店)明珠广场/安医二附院/正大广场绅士的品格,147,近明珠广场,63,4.9,2
爱丽丝主题公寓/我的影院,198,None,3,5.0,2
质感 合柴文创园旁 恒大水晶广场 现代主题大床房公寓,216,None,2,5.0,2
【悠家】「三河古镇」合肥野生动物园|蜀山森林公园|四季花海公园| 李鸿章故居|合肥滨湖国家森林公园,352,None,7,5.0,5
【偶遇】沐·阳/网红日落灯/原木北欧风/120吋巨幕投影/中环城大学城/翡翠湖公园/徽园海洋世界,168,None,None,None,2
明珠广场，徽园，海洋馆附近铜冠花园,245,近合肥经济技术开发区,23,4.9,4
近合肥高铁南站南艳湖 温暖的弦阳光一居,183,近骆岗地铁站,2,5.0,2
近合肥高铁南站南艳湖 温暖的弦阳光一居,183,近骆岗地铁站,2,5.0,2
经典复试双床房；天鹅湖/银泰/万象城/奥体中心/蔚蓝商务港 落地窗 观景,338,None,1,5.0,4
合肥棒棒糖公寓明珠广场/安医二附院/正大广场经典大床房,123,近明珠广场,5,4.5,2
【拾光】步行街省立医院包公祠万达百寸投影可做饭,182,近四牌楼地铁站,11,4.9,2
[遇见]万象城、天鹅湖、奥体中心公寓,175,近政务文化新区,25,4.9,2
莜家利民宿 青春大床房,208,近滨湖会展中心地铁站,2,5.0,2
 【蓝调】芜湖路万达旁北欧两居/带投影,298,近包公园地铁站,15,5.0,4
近火车站、生态公园、家天下精装三室两厅！,250,None,3,5.0,6
近合肥高铁南站南艳湖 麦田原木风阳光一居,174,近骆岗地铁站,9,4.8,2
近(在建)1号线三期近商圈温馨私享落地窗,73,None,26,4.8,2
合肥柔软时光公寓式酒店四里河/庐州公园/合肥西站现代大床房(公共卫浴),53,近五里墩地铁站,3,5.0,2
〖途宿〗臻选LOFT设计师公寓 全景·飘窗湖景房,294,None,2,5.0,2
夜的旋律,138,近望湖城地铁站,25,4.5,2
之心城/步行街/省立医院智能美式极简大床,172,近三孝口地铁站,9,4.8,2
已消毒～极米投影仪～近包河万达、包公祠,239,近包公园地铁站,28,4.9,2
合肥迎君民宿合肥南站/中科大/省立儿童医院优享温馨大床房,100,近合肥南站地铁站,4,5.0,2
神秘树公寓(长丰双凤开发区店)合肥北城站/北城世纪城/双凤工业区雏菊,119,None,27,4.8,2
近1912商圈近安医医院天鹅湖别墅可泡浴,166,近十里庙地铁站,11,5.0,2
（美芥）近商圈 近医院 近大学城 每客消毒 超大公区健身房可免费使用,152,None,3,5.0,2
合肥万达茂隐舍婚纱秋千投影湖景主题房,158,近万达城地铁站,16,5.0,2
神秘树公寓(合肥滨湖会展中心店)滨湖国际会展中心/融创乐园/滨湖世纪城幸福小时代套间,204,近滨湖会展中心地铁站,120,4.8,4
【喆啡】喆啡酒店(合肥工业大学屯溪路校区大钟楼店)大钟楼/包公园醇享生活房,213,近合工大南区地铁站,232,4.9,1
【鹅湖之约】高档别墅榻榻米-（长短租皆可）,288,None,1,5.0,2
中环城地铁口-智能密码锁标间大床房,158,近合肥经济技术开发区,16,4.8,4
合肥锅庐酒店安徽省立医院/包公园/大钟楼工寓,268,近包公园地铁站,13,5.0,2
凡爱客民宿/现代简约/轻奢/隔音/大学城/中环城/星达城/明珠广场/簋街/海洋公园/合肥工大/安徽医,134,None,3,4.9,2
月租｜周租|发票｜『青风徐来』家庭套房\万象汇\四里河\合肥西站\步行街\酒吧街\明发\之心城\差旅,202,None,4,5.0,3
合肥达人嘉欢阁都市民宿合肥火车站/元一时代广场/服装城影音房,168,近明光路地铁站,64,4.8,2
【城际名宿】北欧温莎情愫套房|明珠广场|欧洲风情街|海底世界|欢乐谷|徽园|中环城|翡翠湖|大学城,180,None,2,5.0,2
《相逢居》近2号线近省立医院 步行街  银泰包公祠 大客厅私人影院,294,None,2,5.0,4
百寸巨幕投影/万象城/天鹅湖/现代北欧风挑高复式楼,311,近五里墩地铁站,5,5.0,2
【桥野•玺堂】四泉桥地铁口/华润万象汇/高清私享影院/超大Loft,209,None,2,5.0,2
万象城旁天珑广场别致主题公寓,179,近政务文化新区,5,4.8,2
【情境民宿五里墩地铁站店】之心城/三里庵/6五里墩地铁二号线a出口/开业体验价/ 繁华里大床房,167,None,3,5.0,2
一支百合公寓政务文化新区/万象城/奥体中心奈屋智能大床房,171,None,1,5.0,2
赦品公寓酒店(合肥创新产业园店)高新技术开发区/大蜀山国家森林公园/创新产业园复古大床房,164,近汽车西站地铁站,41,4.8,2
一城一宿【和风物语】滨湖会展中心日式一居,208,近滨湖会展中心地铁站,27,4.8,2
武里山天街超温馨日式单身公寓超赞精装修,199,近合肥火车站地铁站,84,5.0,2
瑶海万达广场田园风格投影大床房,148,近漕冲地铁站,4,5.0,2
新华国际公寓|潜水街|智能锁|免费餐厨具,188,近西七里塘地铁站,58,5.0,2
梦想一号/天鹅湖/奥体/万象城/2-4人,193,近政务文化新区,11,4.7,3
卡乐公寓(合肥大唐国际店)政务文化新区/万象城/奥体中心热恋夏威夷,117,近五里墩地铁站,1,5.0,2
（高铁南站边）浅时光公寓致青春温馨家庭房,100,近南站南广场地铁站,11,4.9,2
【美芥】高级 全屋智能体验佳  智能家居齐全  近中环城  近商圈  吃喝玩乐一体  有厨房,166,None,None,None,2
万达茂玛卡龙浪漫观景大床房,198,近万达城地铁站,30,4.8,2
合肥莜家利民宿滨湖国际会展中心/融创乐园/滨湖世纪城温馨大床房,184,近滨湖会展中心地铁站,26,4.9,2
【合工大】新都会国贸/罍街/周谷堆/后街,208,None,21,5.0,2
日式风/电竞大床房（2台电脑）/距中环城购物商城西100米，吉事多旁/近明珠广场（中环城）,198,None,None,None,2
【路客】暑期|『朴居疏影』|万达城地铁站2min|近万达茂旁|万达主题乐园水乐园『精致1居』,196,近万达城地铁站,22,5.0,2
合肥万豪酒店式公寓合肥火车站/元一时代广场/服装城北欧格调3D投影房,154,近四牌楼地铁站,5,4.9,2
包河区合工大南区整套一居室可做饭宝宝熊,150,近朱岗地铁站,2,5.0,2
【再次遇见你】滨湖会展中心/合肥南站/合肥滨湖48中/融创城,254,None,14,5.0,4
罍街南站可选电竞双电脑/不留言默认如图,181,近秋浦河路地铁站,37,4.7,2
栖岸霜降 银泰城云谷路地铁近万达茂一居室,216,近云谷路地铁站,10,5.0,2
万达银座/主题乐园/水乐园/万达茂/地铁口/投影,180,None,None,None,2
万达地铁口 日式风情、浮世绘、阿里嘎多嘿,144,None,3,4.9,2
【路客】暑期|『鹿岛町』宁国路龙虾街|近合肥南站|近合肥工业大学|近罍街|近省儿童医院日式风,312,近朱岗地铁站,31,5.0,4
双电脑|厨具齐全可做饭|离滨湖会展中心地铁站仅100米,158,近滨湖会展中心地铁站,14,4.8,2
