民宿标题,价格,地利,评论数,得分,适合居住人数
【青涵美宿】清馨/天津120寸投影观影/天津之眼/海河游船/鼓楼/古文化街,214,None,12,4.2,2
【芒果爱榴莲】～【灰色寓望】佛罗伦萨小镇（武清高铁站）大两室公寓,197,None,7,5.0,4
特惠医栈·肿瘤医院旁300米·蔚蓝轩小区·一居4人复式体育文化中心·可做饭,246,近肿瘤医院地铁站,216,4.8,4
繁间•拾月,199,近曹庄地铁站,13,4.8,2
【嘉柒柒】天津西站/摩天轮/轻奢loft,238,近勤俭道地铁站,26,5.0,2
【九国•城市】白茶 -ins风 五大道,204,近小白楼地铁站,2,4.8,2
【邻海洋馆方特】图书馆市民广场古风两居,248,None,94,5.0,4
【沁语行宿】402咸水沽大学城海教园旁高端民宿带书房，,138,None,13,4.9,2
天津市蓟州区盘山特色幽静宽敞民宿房,238,None,33,4.8,2
体育馆附近，奥城商业广场，交通便利，楼下商业街，24小时保安巡逻,159,None,3,5.0,2
俯瞰天津夜景，近天津站五大道瓷房子滨江道,227,近南楼地铁站,29,5.0,2
大悦城/古文化街 都市之风大床房,207,近东南角地铁站,49,4.9,2
天津247号花园日租民宿天津站/古文化街/意大利风情区三人间,107,近营口道地铁站,12,5.0,3
奥体中心/市政府/五大道北欧风两居室民宿,234,近肿瘤医院地铁站,23,5.0,4
仙境农家院（八仙山梨木台附近）,160,None,70,4.9,1
天津站/机场/天津之眼美式巨幕观影两室,368,近远洋国际中心地铁站,138,4.9,4
天津名郡LOFT酒店式公寓天津站/古文化街/意大利风情区美式巨幕观影LOFT一室一厅套房,235,近远洋国际中心地铁站,88,4.8,2
荣荣的小屋【滨海国际机场】,166,近滨海国际机场地铁站,46,4.8,3
AOLE·浅浅家 温馨居家三居 奥体水滴 10min天塔 肿瘤医院|自然博物馆,281,None,85,5.0,6
天津站/机场/天津之眼美式巨幕观影一居室,298,近远洋国际中心地铁站,290,4.9,2
天津时代大厦时尚酒店式公寓塘沽商业中心区精致观景大床房,106,近塘沽地铁站,91,4.5,2
肿瘤医院隔壁蔚蓝轩北欧2-4人间在线咨询满两日可优大复式LOFT可做饭地铁56号线凌奥城体育中心天塔,228,None,1,5.0,4
肿瘤医院对面～观天塔夜—可做饭-奥城/动物园/,251,None,2,5.0,4
【鼓楼】窗外天津之眼/古文化街/南市/海河/地中海风情两居,261,None,35,4.9,4
【罂粟·摩洛哥】爱琴海旁对面万达投影仪,262,近津塘路地铁站,26,4.6,2
【九国•百年】维多利亚 五大道英式老洋房,237,近小白楼地铁站,22,4.7,2
游海河吃美食南市食品街里徜徉的轻奢大床房,224,近东南角地铁站,72,4.8,2
海教园♥悠享公寓♥一居室套房,169,None,3,5.0,2
天汇中心/大悦城 北欧风情大床房,206,近东南角地铁站,11,5.0,2
【九国•城市】暗乐园/ 近天津音乐学院/温馨私享/简约风/摄影民宿,180,None,5,4.8,2
美式田园3D巨幕观海太子大床房【带浴缸】,247,近市民广场地铁站,11,5.0,2
复式两室麻将房近天津站瓷房子海河边摩天轮,328,近远洋国际中心地铁站,16,4.9,4
【青茶·童话】近地铁天津站滑梯一居,238,None,3,5.0,2
日式风格浪漫樱花房和服换装可做饭温馨两室,250,None,1,5.0,4
【芒果爱榴莲】～【梦回清新】温馨两室小公寓,158,None,8,5.0,4
【九国•百年】伊丽莎白/英式老房/五大道,190,近西康路地铁站,7,5.0,2
【芒果爱榴莲】～【梦回清新】温馨两室小公寓,158,None,8,5.0,4
【九国•百年】伊丽莎白/英式老房/五大道,190,近西康路地铁站,7,5.0,2
国贸购物中心/小白楼地铁站/五大道/外院,268,None,43,5.0,2
【富士山下】日式和风&Loft复式&打卡,189,近曹庄地铁站,17,5.0,2
天津鑫鑫树主题公寓天津西站商圈特惠房,121,近西北角地铁站,151,4.6,2
温馨小屋（大床）,151,近武清站/佛罗伦萨景区,38,4.9,2
极地海洋馆尊享海景双床家庭房,268,近泰达地铁站,30,4.9,4
天津之眼/天津站/机场美式巨幕观影6人榻塌米,428,近远洋国际中心地铁站,156,5.0,6
致尚舒适温馨城景大床房（海洋馆滨海高铁站,159,近泰达地铁站,28,4.9,2
爱无止境|唯美婚纱|生日道具免费用|自拍摄影|配饰齐全|天津站|天津之眼|厨具齐全||地铁2号线,190,近远洋国际中心地铁站,25,5.0,2
欢乐谷东丽湖大客厅观景两居室/近欢乐谷/东丽湖/双卧客厅带空调,211,None,3,4.4,4
【天津吾乐栖10】楼下五大道·外国语大学5分钟·市中心繁华商圈·可做饭·近滨江道瓷房子等景点,300,None,13,4.8,4
医栈精品·肿瘤医院旁300米·蔚蓝轩小区·6人复式体育文化中心·可做饭·落地窗,278,近肿瘤医院地铁站,60,4.8,6
柒号花园 & Truelove ,190,近滨海新区/大港,17,4.8,2
天津天天酒店式公寓奥体中心商圈特惠大床房,120,近体育中心地铁站,156,4.5,2
蓟县盘山【闲窠慧舍】 六和&六度,338,None,40,4.9,2
【蘭原·物語】巨幕投影/免费停车/时代奥城/地铁五号线/奥体中心/水上公园/大学城/凌奥/天塔/鲁能,226,近凌宾路地铁站,6,5.0,2
【天津吾乐栖1】巨幕投影•市中心•地铁商圈3分钟·直达机场空港·可做饭·近五大道意风区天津站,206,近远洋国际中心地铁站,26,5.0,2
〈鲸·原宿〉梅江/永旺/轻奢投影,228,None,4,5.0,2
【星耀微澜】超大夜景亲水/近地铁/自动麻将机/巨幕高清私人影院/LOFT/独立双卧/免费早餐,334,近远洋国际中心地铁站,30,5.0,4
【橙途】投影/近天津站/海河广场/两居室,345,None,53,5.0,4
【愛巢公寓】工业风投影房，近机场，空港肿瘤医院，欢乐谷奥特莱斯,178,近滨海国际机场地铁站,15,5.0,2
名郡LOFT南开大学店LOFT两室一厅,256,近天塔地铁站,461,4.9,4
天津爱尚客青年公寓滨海国际机场商圈特惠大床房,149,近滨海国际机场地铁站,36,4.8,2
【秋果】秋果酒店(天津梅江会展中心店)梅江会展中心商圈非凡影音大床房（无窗）,237,近梅江道地铁站,129,4.9,2
【九国•艺术】碰撞-五大道老房改造,190,近营口道地铁站,2,4.7,2
摩洛哥风情巨幕观影大床房,228,近南楼地铁站,123,4.9,2
义花义草 天津之眼 古文化街 北欧一居 ,255,近东南角地铁站,20,5.0,2
【柒墨】滨江道/瓷房子/五大道,199,近和平路地铁站,38,5.0,2
【九国•艺术】PINK粉-五大道老房改造,190,近营口道地铁站,8,5.0,2
天津天天酒店式公寓奥体中心商圈特惠大床房,120,近体育中心地铁站,156,4.5,2
滨江道瓷房子200平地铁一号线阳光民宿,764,近鞍山道地铁站,9,4.8,10
【巨幕观影】loft大床房&可开票&免费按摩椅&近高铁站&极地海洋馆,237,None,3,5.0,2
【华驿酒店】如家联盟华驿酒店(天津河北工业大学店)天津之眼商圈标准双床房,110,None,14,4.6,2
近商圈近医院温馨私享私人影院/投影设备,155,None,3,5.0,2
【火锅·PS4巨幕游戏·影院趴】月租可大刀/北欧风尚/吾悦广场旁/吾悦夜市夜生活/暑期轰趴/精装三居,278,None,10,5.0,6
【社会山会议】近南站/INS风投影大两居,248,None,57,5.0,4
A15万物归栖 西青大学城/师大/工大,150,近大学城地铁站,16,4.9,2
揽翠锦宅，别墅花园,298,近蓟县度假风景区,33,5.0,2
欢乐谷东丽湖恒大温泉 【辛李美】 温馨小窝,243,None,4,5.0,4
「空调效果差，介意慎拍」【晋海·芋恋】南开大悦城/鼓楼地铁站旁/近西站/回民街/海河出游家庭三居,348,None,11,4.0,6
【后青春的诗】高空观景/西南角,202,None,2,5.0,2
【花町】天津站 海河 鼓楼  美式乡村2居（投影 可做饭）,439,近远洋国际中心地铁站,154,4.9,4
 海洋馆，科技馆，玛雅音乐学院大床房,168,近泰达地铁站,19,4.8,2
【一间·民宿】北欧风2居/毗邻意风区/5号线商圈、天津站/临近大学/长、短租特惠！,186,近月牙河地铁站,91,5.0,4
【一间·民宿】北欧风2居/毗邻意风区/5号线商圈、天津站/临近大学/长、短租特惠！,186,近月牙河地铁站,91,5.0,4
超清投影，中冶和悦汇商业街附近，附近配套设施齐全，陈唐庄地铁站附近,178,None,2,5.0,2
圣诞装扮 网红超大蝴蝶结 泊之隅-清诺布客 北欧原木风 马歇尔蓝牙音箱,254,近泰达地铁站,2,5.0,2
⑤招长租 临近财经大学、天职技术师范大学、人人乐购物超市、梅江会展中心、地铁一号线双林站六号线梅林路,148,None,2,5.0,2
“希雅轻奢民宿”轻奢灵动房老城区近地铁口,277,近西南角地铁站,225,4.9,2
【秘密空间影院民宿】D1一米阳光/体育中心/水上公园/双地铁/肿瘤医院/夜市/自助入住/可做饭,198,None,1,5.0,2
【天津吾乐栖9】五大道外国语大学5分钟·市中心繁华商圈·可做饭·近滨江道瓷房子景点近奥斯卡,286,近西南楼地铁站,25,4.9,4
慵懒摩天轮【MiMi民宿·YouSu运营】全程无接触入住【鼓楼·天津之眼】,216,近西北角地铁站,9,4.7,2
慕颜民宿主打时尚ins风网红风，自拍网红必打卡之地，近商圈近医院近大学，繁华地段交通便利近旅游景区,164,None,4,4.8,2
【紧邻海河】巨幕投影美宿—陆《五大道5min，天津站15min，滨海机场30min》,208,近南楼地铁站,6,4.8,2
经典双床房4人间,228,None,1,5.0,4
篮球回忆/生态城大三居/水魔方/方特/,328,None,16,4.9,6
生态城美锦园三室一厅民宿（近方特）,348,None,4,4.8,6
武清高铁站，维尼都，佛罗伦萨小镇,187,None,2,5.0,2
海河映像Loft观景家庭房,230,近泰达地铁站,6,5.0,4
抢购南市食品街的北欧风高层观景影院大床房,232,近东南角地铁站,15,4.8,2
天津金色年华欧式复古标间,228,近鼓楼地铁站,29,4.9,4
拾光民宿 海河观景房温馨小一室 超赞视野 近海昌极地海洋世界 滨海高铁站 网红图书馆 茱莉亚音乐学院,168,近泰达地铁站,16,4.8,2
LOFT海河景观房 巨幕观影 超级大床,166,近泰达地铁站,24,5.0,2
游海河，近滨江道/南市食品街落地窗家庭房,255,近东南角地铁站,23,4.9,4
地铁1号线，近小白楼、五大道、海河大床房,298,近陈塘庄地铁站,7,5.0,4
附近有大型商场，超市，医院，大学。,172,None,3,5.0,4
Loft北欧风近天津机场近地铁近民航大学,254,近东丽开发区地铁站,62,5.0,3
子迪民宿/心希望/免费游戏机/投影仪1.8大床/沙发床/古文化街/天津之眼/2-4人住/洗衣作饭,198,近东南角地铁站,4,5.0,4
设施齐全的民宿式服务公寓,206,近吴家窑地铁站,37,4.7,2
希望你在这里，就像回到了家一样,175,近二纬路地铁站,162,4.9,2
五大道【紫墨艺宿】之宫廷 凡尔赛,328,近小白楼地铁站,23,4.9,2
「ZoeyHouse」高端智能家电投影房,355,近二纬路地铁站,11,5.0,2
美尚民宿 温馨 浪漫 情侣 聚会 Loft复式,141,None,5,5.0,2
古文化街大悦城海河北欧精品家庭房,292,近东南角地铁站,130,4.9,4
魔女宅急便 五大道Loft复式摄影主题投影民宿 换装剧本杀 近商圈天津医院亲子餐厅,558,None,4,5.0,6
小伙伴精装民宿公寓,188,None,4,4.8,4
【橙途】天津之眼/中山公园/时尚一居,195,None,13,4.7,2
【浴缸影院】影院浴缸工业跃层-VCINN,459,近鼓楼地铁站,8,4.8,2
松果•唐顿庄园古文化街/天津之眼/天津站,227,近东南角地铁站,6,5.0,2
蓟州栖谷. 山院,931,None,22,5.0,2
【肿瘤医院】全阳复式公寓能做饭干净高雅,248,近肿瘤医院地铁站,62,4.9,5
【津居·观景】鼓楼滨江道和平路一居,222,None,2,4.9,2
❤武清站/佛罗伦萨/停车方便/舒适两居室,228,近武清站/佛罗伦萨景区,39,4.7,4
“和平精英”简约风格两居,258,近二纬路地铁站,5,5.0,4
自动麻将机/天津站/120寸全高清投影仪/意风街/古文化街/滨海国际机场地铁直达,359,近远洋国际中心地铁站,47,5.0,5
观海河，小白楼景区，巨幕观影大床房,209,近南楼地铁站,21,4.8,2
天津机场颐景公寓近肿瘤医院带燃气大床房近欢乐谷近奥特莱斯,186,近滨海国际机场地铁站,24,4.9,2
麻花民宿/loft复式游戏机/迷你台球/鼓楼/直观摩天轮/步行50米到鼓楼步行500米到摩天轮/投影,588,近西北角地铁站,6,5.0,8
【云逸·美宿】日式樱花榻榻米投影房,177,None,5,4.2,2
【小鹿•二】体育馆/奥城夜市/水上公园,207,近水上公园东路地铁站,10,4.9,2
不远·民宿 熙悦汇近2号线温馨私享落窗观景大床房 ,215,None,30,5.0,2
专享VIP 街景一居大床房【房间已消毒】,200,近市民广场地铁站,16,4.4,2
天津军海快捷酒店天津站/古文化街/意大利风情区标准双人房,148,近建国道地铁站,14,4.5,2
松果•静影 古文化街/天津之眼/天津站,235,近东南角地铁站,16,4.8,2
天津名郡LOFT酒店式公寓天津站/古文化街/意大利风情区美式巨幕观影6人榻榻米套房,374,近远洋国际中心地铁站,48,4.7,6
如蓟山谷静心小院,550,None,77,4.9,2
【天津吾乐栖16】大悦城·西南角鼓楼双地铁·直达机场空港·市中心商圈旁·可做饭·步行可达鼓楼,380,None,13,4.9,6
【奥体】近肿瘤医院/梅江会展中心/鹿栈/天塔水滴格调温馨简约loft两居,214,None,3,4.9,4
X&C蜜柚小聚麻将机/古文化街/天津之眼,399,近东南角地铁站,18,4.9,6
乐学墅天津站海河畔地铁旁简约温馨家庭两居,304,近远洋国际中心地铁站,11,4.9,4
G''apartment服务公寓(天津海河大观店)滨江道/小白楼/五大道度假区海河景观大床房,181,近南楼地铁站,105,4.9,2
天津站/天津之眼/大悦城/特惠大床/随机房型,216,近东南角地铁站,30,4.6,2
【肿瘤医院】近奥体双地铁小资情调复式两居,292,None,22,4.9,4
天津米斯特公寓天津站/古文化街/意大利风情区快乐时光舒适家庭房,240,None,6,4.9,4
【花韵】观海河/近小白楼/loft三居,468,近东兴路地铁站,5,5.0,6
金澜公寓(天津极地海洋馆店)塘沽商业中心区臻选阳光休憩房,127,None,50,4.8,2
津塔帮客豪华城景大床房,201,近和平路地铁站,86,4.7,2
『蔷薇·媛民宿』观影大床房 近1号线近商圈/近商业大学/私人影院/投影设备落地窗近地铁1号线,238,None,5,5.0,2
瘾宿·绿光（巨幕投影/于家堡滨海站高铁站/轻奢/海景/图书馆/外滩/海洋馆/步行街/万达）,284,None,4,5.0,2
【九月美宿】南亚小栈/天津之眼/古文化街/100寸投影仪/,180,None,7,4.6,2
【阳光落地窗花园民宿】近机场天津站五大道,229,近津塘路地铁站,46,4.9,2
城景 精品两居室,287,近泰达地铁站,1,5.0,4
【方特】海博馆生态城水魔方/巨幕北欧两居,291,None,20,4.9,4
6号线直达天津西站，近梅江会展中心/翔宇学校/梅江商圈，私享影院，温馨舒适的全景落地窗大一居,222,None,7,4.9,2
【期遇.静宿】莫兰迪与绿治愈轻奢丛林蜜语,269,近泰达地铁站,16,5.0,2
「邂逅·融舍民宿」轻奢城景loft公寓,258,近勤俭道地铁站,19,5.0,2
天津致尚公寓塘沽商业中心区大床房,134,近泰达地铁站,43,4.8,2
「洛可可]天津站| 海河时尚Loft,310,近远洋国际中心地铁站,9,5.0,4
【幻境】天津站INS风Loft两居公寓,317,近远洋国际中心地铁站,40,4.9,4
【期遇.静宿】莫兰迪与绿治愈轻奢丛林蜜语,269,近泰达地铁站,16,5.0,2
「洛可可]天津站| 海河时尚Loft,310,近远洋国际中心地铁站,9,5.0,4
「邂逅·融舍民宿」轻奢城景loft公寓,258,近勤俭道地铁站,19,5.0,2
天津希雅轻奢民宿天津大学/南开大学轻奢灵动房,235,近西南角地铁站,40,4.6,2
【幻境】天津站INS风Loft两居公寓,317,近远洋国际中心地铁站,40,4.9,4
天津致尚公寓塘沽商业中心区大床房,134,近泰达地铁站,43,4.8,2
金澜公寓(天津极地海洋馆店)塘沽商业中心区臻选阳光休憩房,127,None,50,4.8,2
来客亲子双大床房近极地海洋馆图书馆高铁站,324,近泰达地铁站,17,5.0,4
海逸loft/落地窗/极地海洋馆旁/is,229,近泰达地铁站,24,5.0,2
【海洋馆】可观海河近万达/塘沽站大两室,281,None,80,5.0,4
天津麋鹿舍服务公寓天津站/古文化街/意大利风情区豪华景观北欧阳光大床房（情侣度假优选）,206,近和平路地铁站,206,4.8,2
海河大观投影房,235,近南楼地铁站,18,4.9,2
海韵•昕居loft/简洁大床房,257,近泰达地铁站,33,5.0,2
爱琴海公园，家乐福，万达旁边整套大宅Loft，睿品大厦1312,92,None,7,4.6,2
市中心临近天津之眼那清新又安静温馨的家,175,近二纬路地铁站,66,4.9,2
Loft双大床4人间家庭套房 独立封闭房间,365,None,1,5.0,4
天津溪禾公寓式酒店天津站/古文化街/意大利风情区观景大床房,217,近东南角地铁站,148,4.8,2
天津悦尚名筑酒店公寓天津站/古文化街/意大利风情区轻奢观影大床房,240,近东南角地铁站,378,5.0,2
邻近方特欢乐世界，航母主题公园，海博馆，亿利精灵乐园，水魔方乐园，北塘古镇，生态城商业街中心出行方便,336,None,5,5.0,4
蜜语北欧大床房/天津南站/大学城/社会山商业广场北欧风,1510,None,6,5.0,2
海河大观投影房,235,近南楼地铁站,18,4.9,2
天津华悦公寓塘沽商业中心区悦景两室商务套房,219,None,53,5.0,4
【简爱公寓】独享整套.1室1厅1卫/欧式风/大床房/温馨/情侣/,206,None,4,5.0,2
【Z.House】奥城简约风公寓近地铁,196,近凌宾路地铁站,6,4.6,2
武清开发区商务区，万达广场，大学城,186,None,6,4.9,2
近滨海高铁站，极地海洋馆，网红图书馆，万达广场。茱莉亚音乐学院，可做饭，可开发票，大床房,148,None,9,5.0,2
【梅江会展】新业广场近文化银河地铁一居,168,None,29,5.0,2
豪华影院公寓,218,近东兴路地铁站,76,5.0,2
公寓loft/轻轨9号线/滨海国际机场/,237,近东丽开发区地铁站,27,5.0,4
北欧风格阳光房,264,近和平路地铁站,174,4.9,2
＜鲸·原宿＞海教园/永旺/格调轻奢【贰】,238,近李楼地铁站,32,5.0,4
瘾宿·花田错（于家堡滨海站高铁站/吊床/海景/图书馆/外滩/海洋馆/步行街/万达/天津/塘沽,265,None,3,4.9,2
【私镜亦繁华】投影美宿，天津旅游打卡点,242,近南楼地铁站,18,4.9,2
天津站/意式风情街/机场/天津之眼 投影,194,近远洋国际中心地铁站,6,5.0,2
鲤鱼门/水魔方/方特/海洋馆近一室大床房,218,None,6,4.9,4
松果•午后艳阳古文化街/天津之眼/天津站,227,近东南角地铁站,3,5.0,2
【芒果爱榴莲】～【一见钟情】浪漫一室公寓,158,None,2,5.0,2
【米克诺斯田园】超大套房/隐私性强/免费停车/时代奥城/水上公园/奥体中心/地铁五号线/大学城,236,近昌凌路地铁站,15,5.0,2
木心，住进历史里,399,近营口道地铁站,65,4.9,2
医栈惠选肿瘤医院旁300米·蔚蓝轩小区·4人·双床·可做饭,270,近肿瘤医院地铁站,18,5.0,4
 臻品•天津站五大道意风区LOFT,369,近远洋国际中心地铁站,43,5.0,4
近天津国家会展中心/海河教育园/津南大学城/永旺商场/新濠广场Loft复式55寸电视/双人床60平米,188,None,5,5.0,2
【滨海机场】慢阅Mytalo,204,近二号桥地铁站,6,5.0,2
【出埃及记】超大一居loft唯美落地窗,246,None,5,4.1,2
【繁花】下瓦房学区高层五大道投影温馨一居,230,None,3,5.0,2
【繁花】下瓦房学区高层五大道投影温馨一居,230,None,3,5.0,2
天津惠雅酒店式公寓天津站/古文化街/意大利风情区精品家庭双大床房,306,近东南角地铁站,89,4.9,4
天津汐悦客民宿天津南站商圈星空大床房,127,近南站地铁站,1,5.0,2
1号步行十分钟佛罗伦萨 城际站 V1汽车,238,近佛罗伦萨小镇/武清开发区,31,5.0,4
木南家~北欧灰简约风，观景大床房,278,None,2,5.0,2
晓栖精品设计民宿,688,None,4,5.0,2
对自己好点吧--钻石地段五公寓,458,近营口道地铁站,162,5.0,2
Mandy•HOME  纽约范儿公寓,232,近滨海新区/大港,16,4.5,2
【温馨】欢乐谷东丽湖恒大～四喜丸子的家,247,None,3,5.0,4
松果空间民宿(天津大学城店)西青大学城幻境超清巨幕乳胶房,140,近大学城地铁站,12,4.8,2
【简笔画】双地铁近医院近奥体天塔4人居,255,近肿瘤医院地铁站,6,5.0,4
 浪漫满屋小熊2洛漪浴缸电影泡吧、武清站,199,近武清站/佛罗伦萨景区,4,4.8,2
【白色恋人】近机场民航大学大两居可做饭,258,近二号桥地铁站,5,4.6,4
天津佰俪商务酒店天津大学/南开大学特价大床房,129,近海光寺地铁站,88,4.6,2
hk-初见民宿超大落地窗湖景大床房 高清投影 双地铁 紧邻水上公园 奥体中心 肿瘤医院 鲁能城,226,近水上公园东路地铁站,21,4.9,2
【滨海机场】慢阅Mytalo清新自然风格,204,近张贵庄地铁站,19,4.7,2
天津浪漫樱花薰衣草观景主题房,148,近西北角地铁站,37,4.6,2
【橙途】近地铁/财经大学/天津科大/一居,188,None,54,5.0,2
社会山会议天津南站高铁诺君苑大床房,101,近南站地铁站,11,5.0,2
和悦汇/陈塘庄/科大财大【北纬18度】锦鲤,228,None,1,5.0,2
【9号民宿】近、近、近火车站近机场近地铁近；多、多、多景点多商超多餐厅多；好、好、好环境好房,232,None,5,4.9,2
【粉韵】天津站/绝美夜景loft投影房,321,近远洋国际中心地铁站,7,5.0,4
近极地海洋馆图书馆高铁站来客尊享大床房,203,近泰达地铁站,103,5.0,2
  狒狒baby 法式轻奢投影大床房 天津站海河旁小区 2号地铁直达滨海国际机场  ,298,近远洋国际中心地铁站,27,5.0,2
瘾宿·爱马仕（大幕投影/于家堡滨海站高铁站/轻奢/海景/图书馆/外滩/海洋馆/步行街/万达）,284,None,5,5.0,2
【雅居·J47】天津站步行700m/未来广场/海河步行7分钟/摩天轮/滨江道/古文化街/五大道/可做,178,近天津站地铁站,6,5.0,2
AOLE·轻语 中式复试两居 星品 15min河东万达 爱琴海购物广场|五大道,265,None,95,4.9,4
【生态城民宿】三室可住8人一厅两卫/航母主题公园/方特欢乐世界/天津海边沙滩/塘沽洋货市场北欧风北欧,408,None,5,4.9,8
【天津商业大学】近地铁医院桃花源清新两室,249,None,65,5.0,4
【近泰达站】万达广场/网红图书馆清新两居,252,None,5,5.0,4
【近泰达站】万达广场/网红图书馆清新两居,252,None,5,5.0,4
【巴黎知醉】意式风情大洋房LOFT 自动麻将高端私人观影舒适双居,286,None,6,5.0,4
情迷百乐门 换装剧本杀 摄影穿越主题观景民宿近五大道 海河,428,近东兴路地铁站,34,5.0,4
近机场/天津站/万达广场/ins 风两居,268,近二号桥地铁站,20,4.9,4
【GARDEN】滨江道独栋别墅小院民国风,703,近营口道地铁站,3,4.8,7
三月弥生之秘境巨幕投影房(意式风情街天津,272,近东南角地铁站,10,4.9,2
AOLE·荼荼 北欧风二居 舒适 宜居 15min滨江道 五大道|带车位,233,None,65,4.9,4
海昌极地馆旁精装LOFT家庭公寓,298,近泰达地铁站,41,4.9,4
【芒果爱榴莲】～【追影凡梦】家庭影院公寓,190,None,8,4.9,4
独栋别墅公主风露台浴缸带麻将机家庭大床房,238,近鼓楼地铁站,30,4.8,2
古文化街/意大利景区/天津之眼摩天轮,458,近西北角地铁站,43,5.0,5
生态城众美青城三室一厅民宿（近方特）,348,None,4,4.7,6
大寺现代式轻奢,206,None,4,5.0,4
【愛巢公寓】北欧精装Loft，近机场空港肿瘤医院SM奥特莱斯,188,None,3,5.0,2
E复古英伦房 大学城附近+可做饭+双电脑,191,近大学城地铁站,24,4.9,2
E复古英伦房 大学城附近+可做饭+双电脑,191,近大学城地铁站,24,4.9,2
生态城美锦园两室一厅民宿（近方特）,318,None,4,5.0,4
【从今以后】现代艺术ins风/一号线双林,196,近双林地铁站,4,5.0,2
9-2海景房一居/航母/方特/海洋博物馆,200,None,2,5.0,2
【专属·诺德】新开河地铁站旁/近北站/四医院/紧邻地铁简约风两居,399,None,10,4.6,4
【滨海机场】慢阅Mytalo 星光少女心,204,近二号桥地铁站,4,4.5,2
瓷房子滨江道特色景观老洋房HOOPPER,219,近和平路地铁站,5,4.9,2
清新浪漫独卫大床丨大空间丨时代数码广场店,178,近鞍山西道地铁站,7,5.0,2
【云逸.美宿】北欧投影房/天津之眼/古文化贴/意式风情街/南市食品街,161,近东南角地铁站,16,5.0,2
【橙途】肿瘤医院/梅江会展/美域两居室,243,None,67,5.0,4
松果·爱丽丝/古文化街/ 天津之眼/天津,210,近东南角地铁站,2,4.9,2
鲸·原宿/月租/周租/南大/吾悦/J2,158,None,4,4.8,2
整租· 桌游室88平米民宿（没有麻将了）,144,None,5,4.7,2
【鸿雁小筑】南开大学津南校区旁 花园洋房,268,None,20,4.9,4
九月精品公寓(天津津南大学城店)津南大学城北欧日式简约大床房（深度睡眠+商旅首选）,190,近梅林路地铁站,252,4.9,2
【天津之眼全景】意风区/古文化街观景一居,372,None,8,4.5,2
【悠家】咸水沽镇/大学城/海河故道公园//天津水上乐园/永旺梦乐城/超大两居室/采光超好,217,None,4,5.0,4
JUFUN居梵简舍/市中心/南市/近海河,241,近东南角地铁站,19,5.0,2
Seven柒【胡桃物语】全屋语音智能&五大道3min&小白楼地铁站2min&滨江道,384,None,7,5.0,2
【肿瘤医院对面】全阳户型～温馨loft～,264,None,2,5.0,4
 【青】智能轻奢-德贤公馆/6号线梅江,198,近陈塘庄地铁站,23,4.9,2
松果•间瑟古文化街/天津站/天津之眼鼓楼,244,近东南角地铁站,12,4.4,2
【曼妙白薇】欧式风格 西南角如意大厦,212,None,1,5.0,2
滨江道近地铁奢华一室一厅大套房可开票,258,近和平路地铁站,82,4.7,2
海河大观/五大道/天津医院复式三居家庭房,358,近南楼地铁站,15,5.0,5
