民宿标题,价格,地利,评论数,得分,适合居住人数
可月租/会展中心、购物公园温馨投影房整租,210,近皇岗村地铁站,1,5.0,2
会展湾•网红大床房（深圳国际会展中心东侧百米内，步行进入展厅，喜乐参展/办公/会客/洗衣/做饭）,148,None,4,5.0,2
【面包树民宿】闺蜜醉爱·103大床房|异域风情|较场尾,180,近较场尾/大鹏所城,133,5.0,2
“简ONE”国贸地铁口-阳光森林网红蜗居-罗湖口岸-东门老街,168,None,3,5.0,2
美丽城市的礼遇|下沙地铁|福田中心区KKone公寓|欢乐海岸|福田皇岗双口岸|春茧体育馆|温馨两房,658,近下沙地铁站,18,4.9,4
INS两卧loft套房,304,近深圳北站地铁站,95,4.7,4
较场尾独栋【三房一厅】玲珑境【整栋包场】,960,近较场尾/大鹏所城,96,4.9,6
圳寓民宿｜深圳北站｜北欧风精致单身公寓,148,近龙华地铁站,20,5.0,2
惟愿·近皇岗口岸老街华强北 双地铁 梦幻,224,近园岭地铁站,22,4.8,4
福田CBD会展中心高清投影/购物公园/地铁10、7、4号线皇岗水围食街皇岗福田双口岸/平安大厦/雅宅,411,None,3,5.0,3
阳光大床房 落地窗,320,近较场尾/大鹏所城,107,4.9,2
天熙•私享家|商务大床房配空气净化器|双地铁|近地王|东门|万象城商圈|京基Kkmall购物商场,201,近大剧院地铁站,22,5.0,2
福田CBD会展中心双地铁口双口岸日式公寓,322,近岗厦地铁站,24,4.9,2
沙滩口海景【景观阳台】吊篮摇椅【情侣房】,298,近大小梅沙/东部华侨城,46,4.9,2
【斯维登】深圳斯维登度假公寓(东部华侨城大梅沙店)大小梅沙/东部华侨城标准大床房(无窗),148,近大小梅沙/东部华侨城,76,4.3,2
【斯维登】深圳斯维登度假公寓(东部华侨城大梅沙店)大小梅沙/东部华侨城标准大床房(无窗),148,近大小梅沙/东部华侨城,76,4.3,2
深圳丹竹头轻奢投影大床房单车机,214,近丹竹头地铁站,2,5.0,2
【捌粤&卡迪尔】深圳大学|腾讯大厦|科兴科学园|汉京大厦|深大站|豪华景观大三房,534,None,6,4.8,6
『南北小筑』家庭双床房/大鹏所城/较场尾,366,近较场尾/大鹏所城,4,4.6,3
高空全景落地窗摩洛哥风爱联地铁站吉祥大运体育馆中心城大投屏,180,None,7,4.9,2
【万福民宿】现代波西米亚风投影仪民宿/大单间双人床可做饭洗衣机近机场 国际会展中心近医院,154,None,11,5.0,2
华为/天安云谷/坂田雪象双地铁/现代loft两卧室套房,341,None,7,5.0,4
【元熙大梅沙】治愈系海洋亲子双床海景房,318,None,15,4.6,4
【深圳北站2】近北站/家庭影院/红山6979商业中心/精致单间/地铁5分钟直达.,239,近红山地铁站,1,5.0,2
【那片海·梅沙海景大床房】深圳大梅沙海滨公园网红打卡民宿超大海景露台吊椅浴缸投影独立厨房靠近东部华侨,630,None,1,5.0,2
近福田口岸/皇岗口岸/地铁9号线孖岭地铁,269,近孖岭地铁站,13,5.0,2
可月租/沙尾地铁口、福田口岸日系一房整租,202,近沙尾地铁站,2,4.8,2
麻将桌游3D巨幕影厅—深圳北站/九方/天虹6979/地铁直达福田会展,639,None,6,5.0,10
20+层/会展中心/CBD/购物公园/平安大厦/巨幕投影（自带爱奇艺VIP）/地铁口,268,近石厦地铁站,36,4.8,2
近深圳北站、上塘上芬双地铁口，欧式大床房,140,None,15,4.8,2
【沉香】地王大厦/荔枝公园/大剧院/福田,238,近大剧院地铁站,7,4.8,2
20+层/会展中心/CBD/购物公园/平安大厦/巨幕投影（自带爱奇艺VIP）/地铁口,268,近石厦地铁站,36,4.8,2
巨屏投影/会展中心/福田口岸/单身公寓,227,None,11,4.8,2
"「无梦瓦舍」上围艺术村内/独栋小院/巨幕投影/落地窗/侘寂工业风/屋顶唯美露台/绿道步行甘坑小镇
",322,None,2,5.0,2
近深圳北站、上塘上芬双地铁口，欧式大床房,140,None,15,4.8,2
大鹏所城较场尾简爱精品客舍特色双床房,188,近较场尾/大鹏所城,40,4.9,2
较场尾海边-北欧轻奢私人别墅【心意民宿】别致双床房,246,None,8,4.9,4
【未央】蛇口港 深圳湾 服务式公寓,328,近水湾地铁站,44,4.9,2
"【甜爱】深圳北站/阳光大投影/日式摩洛哥混搭风/壹方天地/大一房一厅/可做饭/可洗衣服
",261,近龙华地铁站,16,4.9,2
看见海*深圳南澳大鹏海滨度假|落日海景 美式复古 情侣亲子团建 垂钓徒步 庭院休闲|面海大床房含双早,879,近南澳,9,5.0,2
香蜜湖片区#侨香站#近世界之窗｛布偶｝,358,近侨香地铁站,20,5.0,2
薄荷国际公寓酒店(深圳福田中心店）华强北商业区经济复式单人房,212,近八卦岭地铁站,241,4.6,1
 【摩尔卡巴】深圳大梅沙.沙滩日出海景度假民宿（听海）,620,None,2,5.0,2
贵族·近大剧院东门黄贝岭配投影欧式宫廷房,295,近黄贝岭地铁站,16,5.0,2
欢乐港湾网红摩天轮/宝安中心/南头/科技园/深大/温馨舒适大床房2,220,近新安地铁站,19,4.5,2
【毛舍けしゃ】日式风＆MUJI&天台花园,276,None,4,5.0,2
【斯维登】深圳斯维登度假公寓(东部华侨城大梅沙店)大小梅沙/东部华侨城高级大床房,187,近大小梅沙/东部华侨城,110,4.5,2
深圳较场尾海边民宿·精装复式温馨家庭房·甜蜜家民宿·大鹏所城·近海边沙滩轰趴度假民宿BBQ,418,近较场尾/大鹏所城,35,4.9,4
万象城北欧风格高景观对望香港复式住宅,481,近鹿丹村地铁站,2,4.8,6
【橘子】高层舒适大床房/近地铁火车站,214,近科学馆地铁站,1,5.0,2
【唯梵•迷鹿】深圳CBD｜会展中心｜岗厦地铁口投影房,358,None,5,5.0,2
青山.苏 南山 欢乐颂 独立一居室,238,None,6,5.0,2
【沿线】绝美露台/卧室客厅全屋海景大两居/全新大梅沙海滩/近东部华侨城,828,近大小梅沙/东部华侨城,9,5.0,4
深圳柏深时尚公寓皇岗口岸/福田口岸行政大床房,252,近福民地铁站,27,4.5,2
花园亲子大双床房,360,近较场尾/大鹏所城,20,4.9,3
西冲(西涌)道文民宿双床新房靠海滩及天文台可包栋,146,近东涌/西涌,31,4.9,2
【沿线】顶层无边际海景/复式180平米阔绰两房/超大180度海景阳台/大梅沙海滩/近东部华侨城,959,近大小梅沙/东部华侨城,42,4.9,4
宽裕豪庭酒店(深圳东站店)布吉/深圳东站轻奢大床房,239,None,9,4.9,2
世界之窗塔景海景工业风双床房,216,None,3,4.9,2
【拾间】车公庙地铁/简约风/巨幕投影/十亩地/会展中心/coco park/近商圈,285,None,4,5.0,2
【拾间】车公庙地铁/简约风/巨幕投影/十亩地/会展中心/coco park/近商圈,285,None,4,5.0,2
近深圳北站红山地铁站家庭影院精装3居室,539,近红山地铁站,23,5.0,6
【四房包层】海边民宿拾光庭院西涌西冲沙滩3号入口 可麻将烧烤K唱 适合聚会 团建 休闲度假 暑期游玩,798,None,2,5.0,10
【依·居】【120寸高清影院】【京基一百,224,近红岭地铁站,11,4.5,2
【不接情侣|本科限定】深圳南山区前海枫叶大厦高档住宅单房出租 字节跳动 腾讯滨海大厦  深圳湾口岸近,136,None,4,5.0,2
万象城/京基kkmall/红岭/简约两房,360,None,5,5.0,4
会展中心/地铁/乳胶床垫/巨幕影院3房,508,近沙尾地铁站,33,5.0,5
C深圳北 华为/坂田地铁口时尚温馨大床房合租次卧,131,近坂田地铁站,7,4.7,2
晨曦Dawn·三兮,304,近赤尾地铁站,17,5.0,2
前海/机场/深圳北 温馨一房一厅 带阳台,244,近洪浪北地铁站,53,4.9,3
ins套房,304,近深圳北站地铁站,13,4.7,2
大梅沙海滨公园75平海边LOFT居室,491,None,4,5.0,4
龙岗万科里万科时代广场v寓高层暖秋公寓/龙城广场/龙岗文化馆/区政府/吉祥站/大运/红立方,245,近龙城广场地铁站,10,5.0,2
270度海景大床房,428,None,1,4.5,2
近深圳北站 汇聚龙华购物美食 往复福田,470,近龙华地铁站,2,5.0,6
近深圳北站 汇聚龙华购物美食 往复福田,470,近龙华地铁站,2,5.0,6
深圳北清湖北地铁站200米复式一房一厅，直达深圳北站，福田会展中心，富士康，观澜,191,近清湖地铁站,21,4.7,2
南山月亮湾Loft精装豪华四卧室套房,909,近赤湾地铁站,13,5.0,8
大梅沙[鹿铃]海滨浴场|奥特莱斯|大峡谷,300,近大小梅沙/东部华侨城,15,5.0,2
【摩洛哥·裸心屋】深圳北站 复式大套房,470,近深圳北站地铁站,10,5.0,6
【唯梵•樱落】深圳CBD|会展中心|COCOPARK|岗厦地铁口高层大房,286,None,2,5.0,2
科润酒店公寓(深圳科技园店)科技园豪华单人房,736,近高新园地铁站,758,4.7,2
【ZMAX】ZMAX HOTELS(深圳南山海上世界蛇口店)深圳湾口岸/蛇口一张床XL,559,None,7,4.8,2
1号地铁线西乡站/设计师民宿/时代城/海雅缤纷城/温馨私享宸浠榻榻米双床房,226,None,5,5.0,2
住这家 壹海城地铁口旁 loft清雅北欧风 落地窗 临海,367,近沙头角/中英街,16,5.0,2
「loft小洋房」佳兆业前海广场|深圳湾,508,近赤湾地铁站,2,5.0,5
迈娅悦享大床房,245,近南山地铁站,5,4.8,2
【沿线】城中心知意清新大一居/老街双线地铁口/文和友/地王大厦/万象城/KKMALL,256,近老街地铁站,7,4.9,2
【花开】科学馆地铁两卧室套房租麻将,414,近科学馆地铁站,1,5.0,5
FOUR+酒店·公寓深圳北站地区舒适大床房,177,None,4,5.0,2
【花开】科学馆地铁两卧室套房租麻将,414,近科学馆地铁站,1,5.0,5
FOUR+酒店·公寓深圳北站地区舒适大床房,177,None,4,5.0,2
【大森民宿】独享100平米空中花园/5人电竞房/巨幕投影/会议办公/龙华地铁/两房可做饭近壹方天地,348,None,2,5.0,4
深圳北站附近6979、龙光玖钻、九方三大商圈、门口就是4号线、六号线/Loft复式公寓,454,None,6,5.0,5
[七上猫宿]主卧(有共享),296,近翻身地铁站,19,4.8,2
舒适家 布吉深圳东站木棉湾地铁站一室一厅,200,近大芬地铁站,20,4.8,2
拾光三舍 ：大运中心爱联地铁口轻奢网红大投影,187,近爱联地铁站,5,5.0,2
星语星愿酒店公寓(深圳南山地铁站店)科技园豪华大床房,294,近南山地铁站,96,4.7,2
近深圳北/红山/全新精装投影三居loft,366,近红山地铁站,30,4.9,6
【唯梵•小红莓】深圳CBD｜会展中心套房,286,近石厦地铁站,39,5.0,2
初见•麦田#2号线(8号线)近商圈温馨私享落地窗#近会展中心、CBD、眼科医院、山姆会员店、长短租,329,近侨香地铁站,12,4.9,2
流年13号:华强北九方赤尾地铁轻奢大投影,209,近赤尾地铁站,10,4.6,2
【画家】复古艺术风Loft青奢投影大三居,398,近深圳北站地铁站,23,4.8,6
【大森民宿】已消毒/特价长租房/月租/日租/清新两房/大阳台/汇海广场近商圈,302,近清湖地铁站,19,4.9,4
拾光二舍： 会展中心华强北赤尾地铁口北欧风大投影,194,近赤尾地铁站,10,5.0,2
拾光二舍： 会展中心华强北赤尾地铁口北欧风大投影,194,近赤尾地铁站,10,5.0,2
深圳海之屋公寓大小梅沙/东部华侨城豪华复式双床房,409,近大小梅沙/东部华侨城,177,4.9,4
近小梅沙，性价比高山景双床房（免费停车）,178,近大小梅沙/东部华侨城,47,4.8,2
【青柠】海岸城蛇口价值工厂-100寸巨幕投影-欢乐谷-世界之窗-大小南山-南油意库-宜家家居-深圳湾,226,近东角头地铁站,25,4.7,2
204榻榻米大床,164,近较场尾/大鹏所城,42,4.6,2
无疫小区|全屋消毒|复式三房|蛇口|前海,469,近赤湾地铁站,15,5.0,6
较场尾海边豪华亲子复式双床套房,229,None,2,5.0,3
【力亚公馆-享夜浴】享夜工业风私人影院深圳北站/大学城/深职院/西丽地铁站/动物园/爱奇艺ｖｉｐ,353,None,1,5.0,2
【梦幻森林】深圳北清湖北地铁复式loft一房一厅，近地铁，吃饭购物交通方便,191,近清湖地铁站,24,4.9,2
深圳北站500米大床房,100,None,3,4.7,2
宝安1号线固戍机场现代简约温馨两居公寓,270,近固戍地铁站,5,5.0,3
明星同款不知处5号房泳池浴缸别墅木,650,近民治地铁站,9,4.8,2
【番茄*大梅沙】蓝色之恋投影摇椅复式双床房,366,None,47,4.9,2
【沿线】270°超宽全海景/110平米大三居/浪漫吊椅/大梅沙海滩/近东部华侨城,959,近大小梅沙/东部华侨城,27,4.8,6
Urba金翔酒店(深圳宝体地铁站店)宝安体育中心商圈臻享大床房(无窗),224,None,9,5.0,1
宝安1号线固戍机场现代简约温馨两居公寓,270,近固戍地铁站,5,5.0,3
明星同款不知处5号房泳池浴缸别墅木,650,近民治地铁站,9,4.8,2
【番茄*大梅沙】蓝色之恋投影摇椅复式双床房,366,None,47,4.9,2
【沿线】270°超宽全海景/110平米大三居/浪漫吊椅/大梅沙海滩/近东部华侨城,959,近大小梅沙/东部华侨城,27,4.8,6
Urba金翔酒店(深圳宝体地铁站店)宝安体育中心商圈臻享大床房(无窗),224,None,9,5.0,1
【罗湖口岸/东门老街】简约一室 可做饭,187,近湖贝地铁站,40,4.8,2
金中环服务公寓(深圳新浩e都店)莲花山/梅林标准大床房,358,None,230,4.9,2
卓越前海壹号时尚一居室套房,521,近鲤鱼门地铁站,5,5.0,2
【文友】深圳超级文和友上盖名宿，近东门老街，万象城/京基100罗湖口岸(可月租),170,近老街地铁站,6,4.6,2
【唯梵·伊豆舞女】深圳会展中心高层日式屋,358,近岗厦北地铁站,13,4.6,2
【沿线】180°海景飘窗/百米沙滩/海之光影全功能度假屋/全新大梅沙海滩/近东部华侨城,497,None,7,5.0,2
近2号线(8号线)近落地窗可观梧桐山公园,234,None,4,4.7,2
深圳睿宸精品酒店公寓会展中心/CBD特惠大床房,257,近农林地铁站,135,4.4,2
【兰兹酒店】深圳北站兰兹酒店深圳北站地区精致大床房(无窗),219,近五和地铁站,150,4.8,2
深圳大梅沙休闲度假公寓品阁楼套房,435,近大小梅沙/东部华侨城,117,4.6,4
近2号线(8号线)近落地窗可观梧桐山公园,234,None,4,4.7,2
深圳睿宸精品酒店公寓会展中心/CBD特惠大床房,257,近农林地铁站,135,4.4,2
【兰兹酒店】深圳北站兰兹酒店深圳北站地区精致大床房(无窗),219,近五和地铁站,150,4.8,2
深圳大梅沙休闲度假公寓品阁楼套房,435,近大小梅沙/东部华侨城,117,4.6,4
不知处·白深圳北·别墅·浴缸泳池非整栋,599,近民治地铁站,6,4.9,2
时光ONE国际公寓(深圳CICCI店）华强北商业区时光行政套房,353,近燕南地铁站,526,4.9,2
梵希LOFT精奢公寓(深圳北站店)深圳北站地区时尚名流大床套房,365,近深圳北站地铁站,949,4.8,2
薄荷国际公寓酒店(深圳福田中心店）华强北商业区标准复式单人房,238,近八卦岭地铁站,355,4.6,1
吉祥地铁站摩洛哥风+投影仪公寓民宿,154,None,3,5.0,2
南山前海自贸区月亮湾Loft复式行政套房,534,近赤湾地铁站,27,4.8,2
柏槿酒店(深圳京基万象城店)万象城/京基100城市精致大床房(无窗),179,近老街地铁站,191,4.9,2
莫默国际公寓(深圳东站布吉店)布吉/深圳东站美式豪华套房,175,近下水径地铁站,80,4.7,2
【大梅沙海景】观海两室公寓（海世界店）,972,近大小梅沙/东部华侨城,260,5.0,4
【斯维登】深圳斯维登度假公寓(东部华侨城大梅沙店)大小梅沙/东部华侨城豪华双床房,247,近大小梅沙/东部华侨城,135,4.3,2
Y2特惠随机-深大科技园/高层复式两居,468,近深大地铁站,57,4.8,4
宜家酒店公寓(深圳科技园店)科技园大床房,307,近高新园地铁站,204,4.6,2
【面包树民宿】浪漫温馨·202大床|异域风情|较场尾,240,近较场尾/大鹏所城,126,5.0,2
【斯维登】深圳斯维登度假公寓(东部华侨城大梅沙店)大小梅沙/东部华侨城高级双床房,187,近大小梅沙/东部华侨城,74,4.2,2
森仕公寓 舒适大床房,365,近高新园地铁站,58,5.0,2
【寓荐·伊望星河】大屏投影丨场地拍摄丨南山蛇口丨海上世界丨深圳湾丨浪漫情侣大床房（停车方便）,878,None,1,4.8,2
近1号线/罗宝线近商圈Loft复式,65,None,256,5.0,1
深圳北白石龙地铁4号线直达福田口岸带阳台,148,None,3,4.7,2
锦鲤公寓(深圳前海店)深圳湾口岸/蛇口好运满满大床房(阳台),478,None,154,4.9,2
【寓荐·一如初见】浴缸丨场地拍摄丨近花园城丨南山蛇口丨海上世界丨浪漫情侣大床房（停车方便）,833,None,2,5.0,2
 山海简约风格带大型观景阳台双床房,238,近大小梅沙/东部华侨城,6,4.6,2
会展湾.欧式精品大床房,102,None,3,5.0,2
【途窝】TOWO上品酒店东门商业区温雅大床房,151,None,63,5.0,2
近1号线/罗宝线近商圈温馨私享大客厅,996,近大剧院地铁站,12,5.0,4
深圳北站民宿大床房,102,None,4,4.8,2
维纳斯国际公寓(深圳罗湖万象城店)万象城/京基100豪华精品大床房,287,近大剧院地铁站,170,4.8,2
白石龙地铁站100米，超赞特价民宿,132,近白石龙地铁站,188,4.9,2
【智选假日(Holiday Inn Express)】深圳南山智选假日酒店科技园标准双床房,502,None,21,4.8,1
【逐梦】1号线/罗宝线/地王大厦/万象城,996,近大剧院地铁站,187,4.9,2
科润酒店公寓(深圳科技园店)科技园精致一房一厅,736,近高新园地铁站,123,4.6,2
海风山景观景落地窗北欧风,214,None,18,4.9,2
万象城/京基/地王/老街/口岸/火车站,996,近大剧院地铁站,203,4.9,2
卓越前海壹号现代两卧室套房,720,近鲤鱼门地铁站,8,4.9,4
【沿线】180°海景飘窗大床/躺看日出夕阳/浪漫仪式感烛光餐台/情侣度假屋/大梅沙东部华侨城,497,None,9,5.0,2
【罗湖口岸/东门老街】可做饭 双床房,187,近湖贝地铁站,61,4.8,4
新一代国际公寓,254,近登良地铁站,14,4.7,2
【天阅】格兰云天·阅酒店(深圳东门店)罗湖口岸/火车站舒适大床房,264,None,46,4.8,2
U+近深圳北红山地铁口《梦-纱幔》(无壁纸),250,None,16,5.0,2
无印风格小屋伦敦风格,195,近红山地铁站,5,4.7,2
【沿线】超大180°海景露台/顶层200平奢华三层复式家庭屋/全新大梅沙海滩/近东部华侨城,899,近大小梅沙/东部华侨城,66,4.9,6
他她商务公寓(深圳大学城地铁站店)大学城/西丽动物园精品单间,202,近大学城地铁站,476,4.5,2
【沿线】超大180°海景露台/顶层200平奢华三层复式家庭屋/全新大梅沙海滩/近东部华侨城,899,近大小梅沙/东部华侨城,66,4.9,6
他她商务公寓(深圳大学城地铁站店)大学城/西丽动物园精品单间,202,近大学城地铁站,476,4.5,2
沙滩口180°观海阳台三床房,421,近大小梅沙/东部华侨城,14,4.8,6
龙兴公寓（深圳北站店）标准房,115,近民治地铁站,25,4.6,1
【沿线】180°海景北欧风情全功能套房/独立卧室/全功能开放厨房/近大梅沙海滩/近东部华侨城,497,近大小梅沙/东部华侨城,18,4.9,2
东门国贸口岸万象城地王双地铁口中式两房,303,近老街地铁站,5,5.0,4
5A娱乐房/3号线/lift复式套房/口岸直达香港/近东门老街/万象城/温馨舒适/交通方便/,363,近翠竹地铁站,6,5.0,4
Y2复式2-软件园/深大/双地铁,406,None,1,5.0,4
铂瑞斯行政公寓(深圳华强北店)华强北商业区商务行政套房,893,近燕南地铁站,968,4.8,2
【麗枫】麗枫酒店(深圳东门万象城国贸地铁站店)罗湖口岸/火车站雅致大床房(无窗),286,None,63,4.9,2
温馨实木居家舒适小屋,227,近红山地铁站,2,5.0,2
西丽万科云城城景两卧套房,439,近留仙洞地铁站,1,5.0,4
【琉璃】科学馆高层舒适大床房/近地铁,214,近科学馆地铁站,6,4.3,2
不限行 近小梅沙 独立沙滩玫瑰海岸公寓,898,近大小梅沙/东部华侨城,5,4.8,2
轻奢的城市礼遇了你|全落地玻璃景观大床房|近万象城|东门商圈|地王大厦对面|双地铁口,201,近大剧院地铁站,1,5.0,2
东门近罗湖口岸商务双床房/聚富园,213,近湖贝地铁站,39,4.7,4
科技园地铁口 精品大床房 带独立厨卫阳台,311,近高新园地铁站,48,4.5,2
深圳北站民宿大床房,115,None,4,4.8,2
近深圳北/红山/全新精装投影三居loft,458,近红山地铁站,30,4.9,6
【唯梵•小红莓】深圳CBD｜会展中心套房,286,近石厦地铁站,39,5.0,2
梵希LOFT精奢公寓(深圳北站店)深圳北站地区时尚名流大床套房,389,近深圳北站地铁站,949,4.8,2
初见•麦田#2号线(8号线)近商圈温馨私享落地窗#近会展中心、CBD、眼科医院、山姆会员店、长短租,364,近侨香地铁站,12,4.9,2
深圳裕龙都市民宿深圳湾口岸/蛇口标准单人房,152,近东角头地铁站,122,4.5,1
深圳北站地铁四号线红山地铁双床套房,321,近上塘地铁站,33,5.0,4
沙尾地铁口+新洲,118,None,1,5.0,2
流年13号:华强北九方赤尾地铁轻奢大投影,239,近赤尾地铁站,10,4.6,2
【画家】复古艺术风Loft青奢投影大三居,498,近深圳北站地铁站,23,4.8,6
【元熙大梅沙】欧式Loft温馨两居室,454,None,50,4.9,4
「楼下文和友」「巨幕投影」｜地铁口｜罗湖｜东门老街｜步行万象城kkmall｜罗湖口岸《惬意复古》,350,None,5,5.0,2
【寓荐·云邸】深圳北站旁100米丨宾果空间丨长租优惠丨梅林双地铁丨一房一厅丨商务轻奢公寓（停车方便）,305,None,4,5.0,2
拾光二舍： 会展中心华强北赤尾地铁口北欧风大投影,224,近赤尾地铁站,10,5.0,2
深圳舒格酒店公寓海岸城/后海特惠大床房,206,None,4,5.0,2
威斯登主题度假酒店公寓(深圳坂田地铁站店)坂田时尚简约大床房,190,近坂田地铁站,386,4.6,2
深圳港澳8号公寓双床房,213,近湖贝地铁站,1,5.0,4
【青柠】海岸城蛇口价值工厂-100寸巨幕投影-欢乐谷-世界之窗-大小南山-南油意库-宜家家居-深圳湾,348,近东角头地铁站,25,4.7,2
深圳北站落地窗高端单身公寓,125,近民治地铁站,347,4.8,2
时光ONE国际公寓(深圳CICCI店）华强北商业区时光行政套房,435,近燕南地铁站,526,4.9,2
深圳北站星河传奇时尚一房一厅4号地铁,262,近上塘地铁站,98,4.9,2
较场尾海边豪华亲子复式双床套房,229,None,2,5.0,3
遇见you#蝴蝶结-近深圳北站温馨单间,123,None,13,4.8,2
【力亚公馆-享夜浴】享夜工业风私人影院深圳北站/大学城/深职院/西丽地铁站/动物园/爱奇艺ｖｉｐ,353,None,1,5.0,2
【梦幻森林】深圳北清湖北地铁复式loft一房一厅，近地铁，吃饭购物交通方便,210,近清湖地铁站,24,4.9,2
深圳大梅沙休闲度假公寓品阁楼套房,435,近大小梅沙/东部华侨城,117,4.6,4
维纳斯国际公寓(深圳罗湖万象城店)万象城/京基100温馨情侣圆床房,176,近大剧院地铁站,116,4.7,2
Y爱丽丝-深大科技园高层复式两居/地铁,298,近深大地铁站,34,4.9,4
Angela Home ^轻奢欧庄/可开发票/定制床垫/香蜜豪宅区,330,近侨香地铁站,3,5.0,2
锦鲤公寓(深圳前海店)深圳湾口岸/蛇口好运满满大床房(阳台),384,None,154,4.9,2
【唯梵•碎影】会展中心｜福田高铁站公寓,318,近香梅地铁站,82,4.9,2
【唯梵•白木】深圳会展中心双地铁高层美屋,304,近岗厦地铁站,31,4.9,2
宝安1号线固戍机场现代简约温馨两居公寓,270,近固戍地铁站,5,5.0,3
固戍地铁站 (花园小屋301),126,近固戍地铁站,3,5.0,2
不知处·白深圳北·别墅·浴缸泳池非整栋,599,近民治地铁站,6,4.9,2
深圳北站网红北欧风 超大3D投影,398,近深圳北站地铁站,14,5.0,4
推荐【北欧站】五床垫 临地铁口靠公园,242,近洪浪北地铁站,9,5.0,2
希帕行政公寓(深圳福田会展中心店)华强北商业区清新大床房,487,None,87,4.8,2
森仕公寓 舒适大床房,365,近高新园地铁站,58,5.0,2
福田口岸/会展中心 落地窗温馨公寓双人房,328,近福田口岸地铁站,17,4.9,2
【美豪】美豪酒店(深圳机场店)宝安机场商圈爱维堡大床房,322,近后瑞地铁站,2379,4.8,2
【番茄*大梅沙】蓝色之恋投影摇椅复式双床房,366,None,47,4.9,2
【斯维登】深圳斯维登度假公寓(东部华侨城大梅沙店)大小梅沙/东部华侨城高级双床房,187,近大小梅沙/东部华侨城,74,4.2,2
近2号线(8号线)近落地窗可观梧桐山公园,234,None,4,4.7,2
 欢乐谷世界之窗温馨一居公寓104,222,近世界之窗地铁站,4,4.2,2
宜家酒店公寓(深圳科技园店)科技园大床房,307,近高新园地铁站,204,4.6,2
Urba金翔酒店(深圳宝体地铁站店)宝安体育中心商圈臻享大床房(无窗),243,None,9,5.0,1
【麗枫】麗枫酒店(深圳罗湖水贝翠竹地铁站店)东门商业区高级大床房(无窗),298,近翠竹地铁站,92,4.9,2
深圳北站附近红山地铁站九方购物中心,251,近上塘地铁站,59,4.7,2
维纳斯国际公寓(深圳罗湖万象城店)万象城/京基100豪华精品大床房,187,近大剧院地铁站,170,4.8,2
「好宿」大梅沙三室一厅欢聚套房/景区临海,428,近大小梅沙/东部华侨城,5,4.6,4
