民宿标题,价格,地利,评论数,得分,适合居住人数
＜问梅2＞免费停车\九宫格早餐\出门200米平江路\拙政园\狮子林\苏州博物馆\火车站\地铁站,318,None,5,5.0,4
新房上线-国庆大促-拙政园东南门/平江路-复式两居,366,None,21,4.9,4
【三十而宿】日式 高层/投影/近地铁,236,None,7,5.0,2
周庄古镇景区内复式小楼，带小院，忆江南,329,近周庄古镇内,91,5.0,4
【城宿-英伦咖豆】--火车站陆慕/地铁口特色三栖/视觉电视/旅游必选/热心房东,319,None,15,5.0,5
【春秋•义赏】浮世网红侘寂/步行五分钟达拙政园/狮子林/苏博/平江路/落地窗朝南大床房/智能门锁卫浴,328,None,3,5.0,2
大校*整套特惠65寸大电视落地窗二室一厅loft,297,None,15,5.0,7
温馨网红大床房，近拙政园，火车站，地铁口,178,近察院场地铁站,89,4.9,2
出门平江路·地铁口·观前街•独立院子2居,422,近相门地铁站,95,5.0,4
近拙政园博物馆/平江路/近地铁4号线北寺塔站1号口无障碍电梯/近观前街/特惠大床房,178,近北寺塔地铁站,42,4.7,2
【阁楼】地铁口独墅湖畔近金鸡湖星空阁楼,226,近星海广场地铁站,47,4.9,2
遇缘MONO两居,298,近北寺塔地铁站,34,4.9,4
景区内姑苏小院民宿 | 小资文艺多套设计,227,近同里站地铁站,231,4.9,2
苏州火车站 拙政园 观前街虎丘（糖果屋）,268,近平河路地铁站,188,4.9,4
【平江路/观前街】新店上线优惠促销--温馨家庭房,247,None,11,4.9,3
平江路边的安静小屋【之间】,209,近相门地铁站,13,4.4,3
“每日消毒”高铁北站拙政园山塘街地铁2号,297,近高铁苏州北站地铁站,57,5.0,5
苏州甜蜜花园·平江路·拙政园.（大床·好,245,近相门地铁站,4,4.6,2
拙政园｜观前｜近地铁 干净卫生 ins风,201,近平泷路西地铁站,912,4.9,2
平江.兰庭别院,653,近相门地铁站,42,4.9,5
【溪地•平江】浴缸大床房带露台/近拙政园,279,近北寺塔地铁站,26,4.5,2
比邻 地铁口 苏州园林/苏博/ 观前街/平江路 loft豪华大床房,328,近团结桥地铁站,90,4.9,2
左平江路右观前商圈闹市繁华中静谧民居两室,253,近临顿路地铁站,37,4.8,4
静享北欧简约LOFT套房独立两室5人近苏州站近热门景点,369,近苏州火车站地铁站,5,4.9,5
美锦公寓/新区狮山店-高级大床房,229,None,7,4.9,2
百寸投影\原木风\近苏州站\轻奢loft,456,近平泷路东地铁站,48,5.0,4
【乔幽】近苏博拙政园平江路沿河房,275,近北寺塔地铁站,68,4.8,2
圆融08金鸡湖会议中心博览中心诚品书店圆融时代广场地铁口附近整套带落地窗独立卫浴48平温馨大床可烧饭,304,近时代广场地铁站,217,4.9,2
【叙姑苏-小乐子A】苏式庭院，近景点地铁,412,近北寺塔地铁站,60,5.0,2
近 观前街 平江路 山塘街豪装复式两房,367,近团结桥地铁站,23,4.8,4
石路山塘街地铁口简约风格公寓观前留园,239,None,7,5.0,4
观前/平江路/山塘/北寺塔地铁/投影遇缘,199,近北寺塔地铁站,22,4.9,2
苏州悦花时·栖语精品民宿观前街/平江路/十全街/市中心悦花时·栖语之102大床房,283,近相门地铁站,101,4.9,2
【遨游】苏州锦辉商务民宿观前街/平江路/十全街/市中心精致家庭房,133,近三元坊地铁站,8,4.9,3
点头像看其他房-熊先生摄影民宿7纯白投影,228,近石路地铁站,162,4.9,2
乐嗨·苏艺 火车站附近北欧风温馨大床房带观影室地铁直达山塘街，观前街，博物馆，拙政园等各大景点 近,196,None,13,4.7,2
【遇见纳里-幽巷】近平江路、拙政园、苏博、狮子林步行可到，有苏式小院和茶厅,347,近相门地铁站,37,4.9,2
地铁直达火车站 平江路 观前,172,近金枫路地铁站,89,4.8,2
万达近拙政园狮子林虎丘留园火车站轻奢房,238,近平泷路东地铁站,32,5.0,4
水居202近公交车站/采摘/垂钓捕鱼/摄影/烟花夜景/自驾游/游船/幻灯止觞湖景大床房,340,None,7,4.9,2
近拙政园博物馆/近苏州园林/平江路/近地铁四号线北寺塔站1号口无障碍电梯/特惠双床房,200,近北寺塔地铁站,37,4.6,2
甘木·月半｜平江路江南传统民居设计师民宿,388,近相门地铁站,4,5.0,2
周庄景区内转角遇见民宿浪漫庭院大床房/温馨私享/闹中取静/游玩方便,169,近周庄古镇内,46,4.9,2
【城宿·白玫瑰】苏州火车站地铁直达山塘街,318,None,9,4.8,5
精装2床浴缸地铁口火车站多套可选百寸投影,380,近平泷路东地铁站,301,5.0,4
姑苏小院，正宗苏式民宅。出门就是观前街，真正的闹中取静之所。平江路 博物馆 拙政园步行可达,373,None,10,4.7,2
【遇见纳里-竹里】有卫生间淋浴/近拙政园/苏博/狮子林/平江路等景区都是步行可到/有苏式小院…,303,近相门地铁站,55,4.8,2
城遇·景观  高层/万达广场/地铁2号线/直达火车站/观前街/平江路/拙政园/狮子林/博物馆/山塘街,222,近平泷路东地铁站,320,5.0,2
苏州火车站 拙政园虎丘 观前街 虎丘（鹿野房）,318,None,8,5.0,6
拙政园苏博平江路旁两居整套房近地铁观前街,302,近相门地铁站,42,4.6,3
火车站影院房2近拙政园狮子林观前街留园,228,近苏州火车站地铁站,32,4.7,2
城市生活广场/双地铁口/48平景观房/拙政园/观前/长短租,204,None,35,4.8,2
闲庭晓筑~复试大床房（特价） 临近平江路/拙政园/狮子林/苏州博物馆。全面消毒，配备齐全,174,None,1,5.0,2
周庄景区内复式小楼，双桥附近，出游方便，免费提供汉服旗袍，可代购优惠门票演出票，晚上可免门票。,331,None,25,5.0,4
【6林上】独栋loft苏式投影观前街地铁,232,近察院场地铁站,6,4.3,4
太湖西山湖景家庭房，开窗就是太湖，含早,565,None,33,4.8,4
周庄古镇风景区/大床房/汉服体验/茶艺棋牌/免费车位,184,None,10,5.0,2
察院场地铁口 观前街临近苏州博物馆,201,近察院场地铁站,8,4.8,2
苏州火车站 拙政园 观前街虎丘（清新房）,318,近平河路地铁站,80,4.9,7
奇妙之旅，家庭出游，巨幕投影,336,None,2,5.0,5
【月半湾·五月】平江路Loft复式大床房,270,近北寺塔地铁站,70,4.5,2
城遇·大屏  地铁步行200米|可做饭|高层全景落地窗|古城区夜景|火车站地铁2站路|拙政园｜山塘街,222,近平泷路东地铁站,138,4.9,2
拙政园-平江路/缘宿—右舍,187,近相门地铁站,24,4.8,2
苏州站/虎丘/山塘街/留园/西园/寒山寺/拙政园/狮子林/平江路/石路/万达/观前街有投影吊椅扩香机,278,None,33,5.0,4
近地铁，汽车南站，紧邻商圈,161,None,28,4.9,2
点头像看其他房-熊先生摄影民宿5石路铁艺,199,近石路地铁站,94,4.8,2
花筑·舒怡阁【苏州·同里古镇内】静谧私享·雅致双床房丨有庭院书苑丨有停车位丨可洗衣丨有厨房,206,近同里站地铁站,39,4.9,2
花筑晨景Loft复式/大浴缸/观前街/平江路/十全街/市中心/地铁站旁/苏州苏顺,467,近临顿路地铁站,5,5.0,4
圆融07金鸡湖会议中心博览中心诚品书店圆融时代广场地铁口附近整套带落地窗独立卫浴48平温馨大床可烧饭,304,近时代广场地铁站,10,5.0,2
苏州园区独立整套房屋两房一卫一厨一露台可住4人落地窗观景亲子休闲自驾方便近苏州中心,289,近中央公园地铁站,20,4.5,4
平江路千遇千寻*半夏花开小居4有窗【可常租-0元停车】,182,近相门地铁站,9,4.9,2
同里古镇内/书香品茶大床房/享古镇六折门票,142,近同里站地铁站,50,4.9,2
观前街 拙政园 平江路地铁旁豪装复式两房,367,近团结桥地铁站,53,4.9,4
【周庄景区福畔临水】一楼临河观景温馨中式风双床大标准间有临河院落秋千桌凳可垂钓近景区易停车88折门票,147,None,5,5.0,4
墨素精品民宿--怡然蝶园舍/近三桥退思园,131,近同里站地铁站,46,5.0,2
赠送停车券+双地铁+近苏州站+拙政园，大床房,216,近平泷路西地铁站,214,4.8,2
苏州城市生活广场【粉妆】投影大床房，近地铁/火车站/拙政园/平江路/观前街/苏州博物馆/虎丘,271,None,4,5.0,3
上校*整套特惠Loft复式二室一厅,315,None,15,4.8,7
花居酒店(苏州园区娄葑店)工业园区金鸡湖西/苏州中心精选大床房,209,近中央公园地铁站,79,4.6,2
投影∽地铁直达火车站观前拙政园～水晶恋人,328,近团结桥地铁站,92,5.0,2
【圣托里尼】近苏州站/拙政园/观前街,220,近平泷路东地铁站,61,4.8,2
【城宿-寻觅】--火车站陆慕/地铁口特色三栖/视觉投影/旅游必选/热心房东,319,None,1,5.0,6
【雅舍房】苏州站 拙政园 虎丘 平江路 四床套房,363,近苏州火车站地铁站,245,4.9,8
同里古镇内/苏州原味木质阁楼榻榻米/享受特价门票/新年快乐/牛运相随,119,近同里站地铁站,204,4.9,2
赠送停车券、双地铁/近苏州站/园林/平江路榻榻米式简约大床房,255,近平泷路西地铁站,2,4.8,2
苏州海之蓝民宿苏州火车站地区精致标准间,129,近北寺塔地铁站,11,5.0,2
轻奢超大投影二居室风情北欧风公寓近火车站石路观前街山塘街网红打卡地,329,近石路地铁站,53,4.8,4
周庄景区内庭院花园民宿，独立小楼二楼玉楼春，优惠代购门票演出票，临双桥，中心地带,197,None,25,5.0,2
金鸡湖景区精致大床房近诚品书店,329,近时代广场地铁站,68,4.8,2
【人易醉】带投影loft温馨浪漫大床房靠博物馆观前街沿古运河观光带,271,None,3,4.9,2
苏城小舍近苏州站/拙政园/山塘街-可长租,421,近苏州火车站地铁站,5,5.0,9
周庄景区内庭院花园民宿，古风锦堂春，近双桥，古牌楼检票口，优惠代购门票演出票。附近沈厅张厅周庄博物馆,154,None,23,5.0,2
圆融04金鸡湖会议中心博览中心诚品书店圆融时代广场地铁口附近整套带落地窗独立卫浴48平温馨大床可烧饭,278,近时代广场地铁站,139,4.9,2
平江悦/复式美居-火车站商圈-近姑苏万达-双地铁（可短租 无押金）,230,None,1,5.0,2
花筑·文艺/拙政园/观前街/近地铁/背包客单人间,165,近北寺塔地铁站,23,4.9,1
乐途1石路山塘街拙政园虎丘火车站地铁口,218,近石路地铁站,111,4.9,2
缥缈·山舍里(私家泳池)山景双床榻榻米房,518,None,12,5.0,4
苏州火车站拙政园平江路狮子林现代公寓,367,近平河路地铁站,17,4.8,2
丽江南--月照庭二楼临河观景中房,228,近周庄古镇内,165,4.9,2
涧外民宿/园景大床房1F/欣赏太湖美景,238,None,2,4.8,2
火车站、拙政园、博览中心（精选商旅房）,240,近平河路地铁站,29,5.0,4
地铁口2床/浴缸/拙政园，性价比很高,362,近平泷路东地铁站,274,4.9,4
金鸡湖圆弧落地窗《云梦阁》豪华大床房,352,近时代广场地铁站,20,5.0,2
遇见温馨/山塘街/留园/石路步行街/沿河景观/地铁口,160,None,2,4.9,2
[大鱼]近观前平江大床房设计师打造个性轻奢风,252,None,5,5.0,2
【想念梵高】双床套间/双投影/家庭房,310,None,6,5.0,4
【城宿-深海蓝缕】--万达小资LOFT/地铁口特色两栖/百寸投影/旅游必选/热心房东,319,None,6,5.0,4
【周庄景区福畔临水】二楼临河观景温馨中式风阳台标准间有临河院落秋千桌凳可垂钓近景区易停车88折门票,177,None,5,4.9,2
点头像看其他房-熊先生摄影民宿11轻奢房,228,近石路地铁站,76,4.9,2
闲乘月·钱舍-月影大床房,278,近同里站地铁站,44,5.0,2
【桔子小屋）大落地窗 地铁3分钟+苏州站+万达+拙政园（城市生活广场可短租、月租、无中介费,220,近平泷路东地铁站,42,5.0,2
金鸡湖诚品书店文化博览圆融近地铁可做饭投影文艺清新Loft,304,近星湖街地铁站,10,4.6,2
苏州站 拙政园虎丘平江路观前街艺术空间,268,近平河路地铁站,73,4.9,4
以舍酒店(苏州观前街店)观前街/平江路/十全街/市中心浮闲豪华大床房,300,近三元坊地铁站,43,4.8,2
观前小筑,327,近临顿路地铁站,29,4.9,4
山塘街/石路商圈--古城门文化民宿--苏香双床房,175,None,10,4.9,2
周庄景区内，庭院花园民宿，园景房，带独立后院，大房满庭芳，优惠代购门票演出票，晚上免门票进景区入住,282,None,31,4.9,2
【初见归宿】＜北欧风＞ 拙政园＋火车站＋观前＋平江悦＋苏大附一院总院＋地铁旁 干净卫生 独享整套房源,210,None,16,4.8,2
点头像看其他房-熊先生摄影民宿1石路蓝色,228,近石路地铁站,121,4.9,2
周庄古镇内，燕居一楼，凭栏风标准间，晚上进来免门票，近张厅沈厅，南湖秋月,245,近周庄古镇内,57,4.9,3
遇见自然/山塘街/留园/石路步行街/沿河景观/地铁口,160,None,2,5.0,2
【水上威尼斯】观尹山湖/近2号地铁口/高层/近商场,225,None,35,5.0,2
同里景区内-近珍珠塔两卧家庭房-优惠门票-近三桥-退思园,262,近同里站地铁站,30,4.9,4
点头像看其他房-熊先生民宿12投影大床房,228,近石路地铁站,69,4.8,2
【寻宿·而我】俯瞰老城苏州站浪漫圆床公寓,230,近平泷路东地铁站,15,4.8,2
地铁口loft落地窗投影一房  比邻拙政园/博物馆/观前街,328,近团结桥地铁站,111,4.8,2
团结桥地铁近观前街拙政园豪装一房loft,315,近团结桥地铁站,146,4.9,2
周庄古镇内二楼大床房 适合一家三口或者情侣 有庭院桌椅秋千可闲看叶飞叶落,177,近周庄古镇内,5,5.0,2
【安静 庭院民宿】-荷塘月色古典大床房/同里古镇内,262,近同里站地铁站,3,5.0,2
地铁口loft温馨大床房 近平江路/观前街/苏博/拙政园,328,近团结桥地铁站,185,4.9,2
诚品书店 金鸡湖国际会展 摩天轮旁公寓,428,None,7,5.0,2
苏州美珈老街民宿木渎古镇风景区豪华家庭套房,173,近木渎地铁站,3,5.0,3
香榭丽大床房/享打折六折门票,136,近同里站地铁站,149,5.0,2
花语舍1   落地窗，暖暖公主风，月租更实惠,226,近塔园路地铁站,11,4.9,2
【花筑】苏式庭院|养育巷地铁|观前街|景区接送|护城河景区内万年桥|美食街|雅韵,379,近养育巷地铁站,21,5.0,2
林深,444,近北寺塔地铁站,9,5.0,2
周庄古镇内转角遇见民宿特色两间房/近江南大宅沈厅/南湖秋月园,298,近周庄古镇内,6,5.0,4
金鸡湖、博览中心、诚品书店公寓房,195,近时代广场地铁站,3,4.8,2
甘木·松羽-美好生活研习所 ,414,近临顿路地铁站,5,5.0,3
万达31苏州火车站高铁站地铁靠寒山寺虎丘,253,近平泷路东地铁站,8,4.9,2
周庄听雨轩一楼家庭房（带院子）,185,近周庄古镇内,70,4.9,3
弦月民宿豪华家庭房,193,近同里站地铁站,14,5.0,3
子衿6203火车站平江路观前街虎丘拙政园,228,近平河路地铁站,11,4.8,2
桂花开了【生欢】日式拍照主题/地铁站万达广场旁/近观前街平江路山塘街石路苏州火车站/旅游拍照,248,None,9,5.0,2
＜云落＞Loft复式大客厅/苏州站拙政园,341,None,139,5.0,4
【忆芳世佳】观湖双床房/尹山湖地铁站,287,近尹山湖地铁站,5,4.9,4
黛舍居～温馨私享,311,近太湖景区,45,4.8,2
严格消毒安心入住清新房苏州站,298,近苏州火车站地铁站,52,5.0,4
小喵家·同里古镇中心隐巷小院（多套任选）,236,近同里站地铁站,62,5.0,2
金鸡湖博览中心久光诚品地铁双大床房可长租,294,近时代广场地铁站,42,5.0,4
【花筑】苏式庭院|养育巷地铁8min|观前街|景点免费接送|临河园林|ins咖啡厅|专属停车位|安住,359,近养育巷地铁站,92,4.7,2
【自在山间】苏州太湖西山林屋洞梅园|Loft双层庭院阳台双大床房,527,None,12,4.9,4
曲苑荷风,148,近同里站地铁站,77,5.0,2
A5苏式庭院 高级投影大床房 静享生活惬意 拙政园  平江路 近在咫尺 步行5分钟,399,None,4,5.0,2
姑苏老城区 拙政园核心区域 精品民宿豪华,214,近相门地铁站,49,4.6,2
【青春小屋】近苏州站/万达/拙政园/地铁,276,近平泷路东地铁站,126,4.9,2
静心榻榻米大床房/近寒山寺、山塘街,228,None,1,4.8,2
【遨游】苏州锦辉商务民宿观前街/平江路/十全街/市中心精致标间,106,近三元坊地铁站,23,4.8,2
苏州品珍福地大酒店观前街/平江路/十全街/市中心高级大床房,122,None,18,5.0,2
双地铁直达火车站石路观前街虎丘独墅湖温馨私享Loft复式1.8大床型，私享高清影院-绝对性价很高,240,None,35,5.0,2
近拙政园/近狮子林/近博物馆/近山塘街/近平江路/地铁四号线北寺塔站1号口无障碍电梯/舒适大床房,228,近北寺塔地铁站,25,4.8,2
一城一家公寓(苏州城市生活广场店)苏州火车站地区高级双床房,225,近平泷路东地铁站,9,4.8,4
阳光叠墅/二号地铁//专业影音设备//独立大套卧/毗邻园区/独墅湖高教区,320,None,2,4.9,2
金鸡湖【轻奢主义】摩天轮诚品书店地铁站口,521,近时代广场地铁站,165,4.9,2
【林润】日式榻榻米大床房/配100寸投影,1045,None,19,4.6,2
山塘街  拙政园 平江路旁 詩之時刻,3042,近北寺塔地铁站,36,4.9,4
平江路观前街蘇舍汉服民宿-景观双标房,1864,近临顿路地铁站,108,4.7,2
【素锦】平江路独栋别墅私家庭院步行500米达/拙政园/苏州博物馆/狮子林 /观前街＃免费停车,3288,近北寺塔地铁站,83,5.0,2
鼎馨公寓酒店(苏州桐泾公园地铁站店)盘门风景区/汽车南站地区半城大床房,246,近桐泾公园地铁站,20,4.7,2
周庄古镇观景庭院标准间民宿/带庭院/露天大阳台/游船码头处/网红灯光秀打卡点/代购优惠票/免费停车位,217,近周庄古镇内,13,5.0,2
独立阳台家庭房『梅花弄小别院』近周庄古镇检票口，免费停车｜离周庄古戏台、双桥、张厅都很近,170,近周庄古镇内,69,5.0,4
苏州漫点艺术酒店观前街/平江路/十全街/市中心漫点大床房,266,近临顿路地铁站,620,4.9,2
以舍酒店(苏州山塘街店)石路/山塘街商业区和悦豪华家庭房,311,近石路地铁站,57,4.7,3
江南特色融合现代元素创造一切可能,275,近山塘街地铁站,6,4.5,4
雷迪森、博览中心2米大床*可长租,332,近时代广场地铁站,64,4.9,2
赠送停车券、双地铁近苏州站近园林/榻榻米式简约亲子房,333,近平泷路西地铁站,4,5.0,3
私享复式家庭套房|多房源选择|地铁2号线直达|近火车站、山塘街、平江路,380,None,4,5.0,4
【怡心斋双床房】紧邻平江路、观前街、拙政园、狮子林，近地铁口,295,近相门地铁站,14,5.0,2
[花缘]忍冬超美落地窗浴缸石路留园山塘街,329,近养育巷地铁站,26,4.9,2
【纪凡系·苏時一室】近观前街平江路拙政园,205,近南门地铁站,6,4.9,2
周庄古镇内，燕居二楼，临河揽月仙大床房，晚上进来免门票，近张厅，沈厅，南湖秋月,273,近周庄古镇内,70,4.9,2
【天使爱美丽】网红打卡泳池/浴缸大床/古镇内/免费停车/影视艺术创作基地,271,None,3,5.0,2
苏州中心舒适双床房近金鸡湖诚品书店,359,近时代广场地铁站,37,4.9,4
【自在山间】苏州太湖西山林屋洞梅园|庭院大床房,298,None,10,4.6,2
双人日式采光房地铁2号线（可短租）,250,近平泷路东地铁站,35,4.9,4
【城宿-轻奢美式】--万达小资LOFT/地铁口特色两栖/百寸投影/旅游必选/热心房东,319,None,2,5.0,4
涧外民宿/山景双床房/欣赏太湖美景,318,None,2,4.9,2
【月半湾·三月】平江路Loft复式大床房,251,近北寺塔地铁站,7,4.9,2
[大鱼]观前街商圈/平江路/博物馆/拙政园/山塘街ins网红风·2室·4-5人,378,None,2,4.9,4
苏州百佳民宿苏州火车站地区家庭房,153,近苏州火车站地铁站,4,4.7,3
百寸私人影院平江万达精装榻榻米,356,None,2,5.0,4
【城宿-黑色幽默】--火车站陆慕/地铁口特色三栖/视觉电视/旅游必选/热心房东,319,None,10,4.8,5
经开万达 景观大床房 楼下是万达广场  停车方便,198,None,5,5.0,2
同里古镇内 ◥大床房2选1/有房免费升级,141,近同里站地铁站,62,5.0,2
尹山湖 独墅湖近地铁 落地窗LOFT  ,279,近尹山湖地铁站,11,4.9,2
南门商圈LOFT复式套房,288,近团结桥地铁站,52,5.0,2
【清欢】近苏州站+2号线地铁+拙政园,220,近平泷路东地铁站,27,4.9,2
【姑苏小屋】,257,近平泷路东地铁站,12,4.8,2
子衿6101火车站平江路观前街虎丘拙政园,238,近平河路地铁站,4,4.9,2
城市生活广场蓝色风情屋一室,253,近平泷路东地铁站,126,4.9,2
拙政园博物馆/河边小屋/地铁5分钟,341,近北寺塔地铁站,15,4.8,4
承光阁 | 单间 ，家庭房 — 同里古镇内（三桥景区），临河观景，每天仅出一间房。(出家人免费),251,None,4,5.0,2
紫竹云山墅太湖风景区/东山/西山景观精品大床房,264,None,41,4.9,2
同里朴舍水岸河景酒店同里古镇内一方田·河景阳台大床房,253,近同里站地铁站,74,4.8,2
同里幽居民宿同里古镇内陶然居,164,近同里站地铁站,17,5.0,4
吴中区东山尚飞天锦民宿（家庭套房）,268,近太湖景区,26,5.0,3
【花筑】苏式庭院|养育巷地铁|观前街|景区接送|护城河景区内万年桥|美食街/汉服文艺风|彼岸大床,467,近养育巷地铁站,58,4.9,2
周庄古镇内〖沁心园·2F〗景观露台，茗茶聊天｜2个阳台大床房，适合2-4人结伴出游｜院落有鱼池&秋千,333,None,9,5.0,4
3F·阳台大床+圆床（周庄古镇内）适合3-4人，阳台观景，吊椅，茗茶、闲聊、吹吹风,329,None,11,5.0,4
周庄听雨轩二楼豪华大床房,187,近周庄古镇内,61,5.0,2
花居酒店(苏州园区金鸡湖西店)工业园区金鸡湖西/苏州中心花居尊享大床房,166,近东环路地铁站,58,4.6,2
晚安，遇见你天虹精品民宿。,214,近阳澄湖中路地铁站,1,5.0,2
【又见·迷你精选】带投影/近苏州火车站,260,None,6,4.5,2
金鸡湖摩天轮 《浪漫满屋》高层城景大床房,379,近时代广场地铁站,23,5.0,2
【居家小宿】投影房/火车站附近/两室一厅/离拙政园观前街三公里以内/距苏州站1公里/可做饭/可停车,293,None,4,5.0,4
【寻宿·暖阳】平江万达新品公寓,215,近平泷路东地铁站,7,5.0,2
雅客驿站-临近高铁温馨安静的居家公寓,188,近火车站地区,11,4.8,2
周庄古镇内景区内一楼榻榻米双床标准间/晚上可免门票/带庭院/近沈厅/游船码头/南湖秋月园/南湖胜境旁,1975,近周庄古镇内,123,5.0,2
花居·拾光漫舍精品酒店(苏州木渎古镇大治桥地铁站店)木渎古镇风景区南絮大床房,175,近金枫路地铁站,180,4.8,2
半闲〖清庐◆简芯〗周庄古镇内双桥南湖长桥,240,近周庄古镇内,27,5.0,2
【溪地•平江】落地窗临河大床房/近拙政园,3750,近北寺塔地铁站,88,4.5,2
同里古镇内◥私享3楼双卧2室2卫,253,近同里站地铁站,2,5.0,4
【月半湾·一月】平江路Loft复式大床房,251,近北寺塔地铁站,11,4.7,2
『新房特惠』北欧#商务#家庭出行#地铁口,368,近团结桥地铁站,28,4.8,4
姑苏全景落地窗近火车站楼下地铁（可长租）,219,近平泷路东地铁站,20,4.9,2
栖迟依城文化民宿(苏州拙政园店)观前街/平江路/十全街/市中心小雅落花至双床房（无窗）,320,近北寺塔地铁站,222,4.9,3
【远方的家】自住大三房，家具齐全，干净明,366,近江陵西路地铁站,6,4.9,6
如意居『梅花弄小别院』近周庄古镇检票口，免费停车｜离周庄古戏台、双桥、张厅都很近,134,近周庄古镇内,70,4.9,3
简约工业LOFT（地铁直达火车站苏州园林,4680,近陆慕地铁站,181,5.0,5
外泊家205火车站平江路观前街虎丘拙政园,228,近苏州火车站地铁站,21,4.7,3
长租优惠，住七里山塘，品苏式生活花语舍8,223,近山塘街地铁站,28,4.8,2
NO.5观前街地铁口平江路拙政园火车站,218,近察院场地铁站,17,4.9,2
《云颖美居》昆山南站附近·超大影视~清洁温馨出差旅行情侣朋友聚会开Party！,208,None,5,5.0,2
【香橼】地铁陆慕站100米，距离火车站4站、婚纱城，山塘街,158,None,2,5.0,2
平江路复式loft苏州博物馆拙政园狮子林,398,近相门地铁站,2,5.0,2
周庄古镇内，燕居一楼，幽兰标准间，晚上进来免门票，家沈厅张厅，南湖秋月,273,None,33,5.0,3
【驿雲】驿雲民宿(同里水舍店)同里古镇内二舍榻榻米主题房,207,近同里站地铁站,8,4.9,2
周庄古镇景区内复式小楼，带小院，清平乐。,329,近周庄古镇内,102,5.0,4
金鸡湖.博览中心.雷迪森大床房,323,近时代广场地铁站,44,4.9,2
苏州明苏·观塘（云淡）,200,近山塘街地铁站,19,5.0,2
苏州昆山高铁站loft美迪的民宿 ,337,近火车站地区,19,5.0,4
周庄景区内，近双桥庭院花园民宿大床房望江南，优惠代购门票演出票，晚上可以免门票，位于景区中心,187,None,7,5.0,2
【鱼在水】投屏投影/中式大床/庭院露台/靠近博物馆火车站南广场,307,None,1,5.0,2
【平江小院•年华里】映月双人房,188,None,11,4.6,2
步行5分钟到奥体中心、儿童医院旁两居,329,近钟南街地铁站,13,4.9,3
