民宿标题,价格,地利,评论数,得分,适合居住人数
「枫丹白露森林」♫一首歌至海边/惊喜升级/巨幕投影/全天管家服务/曾厝垵植物园沙坡尾环岛路厦门大学,175,近将军祠地铁站,168,5.0,2
小资情调阁楼【点头像看更多房源】,222,近黄厝,37,4.9,2
鼓浪屿海边/近小吃街/日光岩/双床房/节假日绿色通道/赠手绘地图,294,近镇海路地铁站,108,4.9,2
【阿拉灯神丁】 朝暮｜亲子 |内窗 【楼顶天台观山海】步行九分钟至阳光沙滩，近椰风寨、植物园、中山路,182,近黄厝,144,5.0,2
离海三分钟/全景窗落地窗大床/曾厝垵内,175,近将军祠地铁站,3515,5.0,2
厦门满满阳光小屋《点头像头看其他房源》,159,近黄厝,29,5.0,2
全新温馨落地窗大床房，厦门北站免费接送，近地铁、公车、brt，进入主页可查看其他房源,120,None,25,4.9,2
清新大床 直达厦大 鼓浪屿 沙滩 植物园（提前联系发定位更准确）,156,近中山公园地铁站,20,4.8,2
厦门颐家酒店集美学村/杏林湾/园博苑雅致大床房,104,近集美学村地铁站,192,4.7,2
鼓浪屿岛上·侨香公馆·暖暖大床房,158,None,8,5.0,2
对望鼓浪屿中山路【漪汾榻榻米亲子房】温馨私享日式简约风【海边带院子别墅】可观厦门岛夜景|出行便利,147,近镇海路地铁站,24,4.9,2
【近曾厝垵海边】鼓浪屿厦大雅致大床房,165,近莲坂地铁站,709,5.0,2
D3【接送机场】温馨双床家庭房/环岛路海边/ 曾厝垵/ 直达鼓浪屿 /中山路 /厦门,224,None,36,5.0,3
环岛路临海靠近会展曾厝垵的三床房,212,近黄厝,137,4.9,5
环岛路/靠海边大床房/带院子泳池/近曾厝安/鼓浪屿/厦大会展中心,212,近黄厝,79,4.9,2
海边步行3分钟/环岛路/厦大/鼓浪屿/温馨海景亲子房/电梯/,109,None,21,4.7,3
曾厝垵内小吃街 邻家小院（优雅大床房）近会展中心厦大鼓浪屿植物园步行海边5分钟近商圈,130,近将军祠地铁站,682,5.0,2
满满阳光超大落地窗|舒|阳光露台房|分分钟到海边|近厦门大学 曾厝垵 环岛路 方便看海,159,None,18,4.8,2
环岛路·近曾厝垵·近海边·近厦大.看海投影大床房.五分钟到海边.楼下小吃街.私人接送机（详情咨询）,131,None,15,5.0,2
 曾厝垵内海边（设计大床房）近厦大鼓浪屿,168,近将军祠地铁站,894,5.0,2
【温馨双床房】【可煮饭】曾厝垵内｜近环岛路｜厦门大学｜鼓浪屿,258,近将军祠地铁站,40,4.8,2
厦门北站旁loft复式房（免费接站）,167,近厦门北站地铁站,48,4.7,2
厦门北站旁loft复式房（免费接站）,167,近厦门北站地铁站,48,4.7,2
厦门环岛路海边近曾厝垵会展中心豪华标间,125,近黄厝,116,4.8,4
离海500米近曾厝垵厦大两居可住4-6人,178,近黄厝,81,5.0,4
送船票 /已消毒· 近环岛路厦大复式家庭房,223,近将军祠地铁站,58,4.8,2
近曾厝垵★海景露台★公交直达各景区,200,近黄厝,109,5.0,2
环岛路海滨浴场|近曾厝垵|鼓浪屿|温馨大床房|出门即是环岛路|观光车接送,100,None,44,4.9,2
离海200米豪华大标间,106,近黄厝,83,5.0,4
近会展中心  曾厝垵 环岛路 恋海大床房,103,近黄厝,84,4.9,2
【来厦必打卡·曾厝垵】榻榻米大床,173,近将军祠地铁站,40,4.9,2
厦门三个厦大人七弦居民宿曾厝垵地区雅致大床房,172,近将军祠地铁站,216,4.8,2
【温馨亲子房】【可煮饭】曾厝垵内｜近环岛路｜厦门大学｜鼓浪屿等,284,近将军祠地铁站,37,4.8,3
「圣托里尼的悬崖」♫一首歌至海边/惊喜升级/巨幕投影/全天管家服务/曾厝垵植物园沙坡尾环岛路厦门大学,194,近将军祠地铁站,99,5.0,2
【厦大】南普陀寺沙坡尾双子塔温馨大床房（随机分配),88,近镇海路地铁站,5,5.0,2
环岛路栖心大标间/支持团建聚会、烧烤、桌游/近曾厝垵/鼓浪屿/厦大/中山路/会展/植物园,269,近黄厝,1495,5.0,3
环岛恋海电梯套房,236,近黄厝,161,4.9,6
环岛恋海电梯套房,236,近黄厝,161,4.9,6
超便宜特价大床房曾厝垵美食街,127,None,22,5.0,2
东南亚风情大床房（浴缸.投影）·面积35平·曾厝垵海岸线·近厦大中山路沙坡尾·,208,近黄厝,855,5.0,2
晓·临近曾厝垵与大海的舒适大床房,194,近黄厝,167,5.0,2
环岛路海滨浴场|近曾厝垵|鼓浪屿|落地窗大床房|出门即是环岛路|观光车接送,109,None,5,4.5,2
【圣马洛】粉色loft复式投影房丨免费撸猫免费美甲丨步行5分钟到海边、椰风寨可赶海丨近曾厝垵会展中心,250,近黄厝,10,4.8,2
【来厦必打卡·曾厝垵】舒适大床房,181,近将军祠地铁站,171,5.0,2
曾厝垵景区内小清新大床步行海边五分钟/环岛路海边/近厦门大学/植物园/中山路/南普陀寺/会展中心机场,97,近将军祠地铁站,182,5.0,2
曾厝垵海边丨闹中取静每日消毒-1.8m小清新ins风大床，近环岛路、中山路、鼓浪屿,196,近将军祠地铁站,1204,4.9,2
曾厝垵内海边（情侣浴缸投影大床）近厦大,238,近将军祠地铁站,57,4.9,2
【馨苑】 轻奢巨幕影院房B 近厦门北站（24小时免费接送），集美大学城，美食城，带投影，交通便利,122,None,1,5.0,2
近曾厝垵 黄厝海边两居室,188,近黄厝,160,4.9,6
曾厝垵 .1分钟到海边.落地窗.余晖复式大床房.近厦大.鼓浪屿（赠鼓浪屿船票）,193,近将军祠地铁站,70,4.7,2
曾厝垵海边 近厦大鼓浪屿 分店青梦大床房,168,近将军祠地铁站,30,4.6,2
徒步5分钟海边简约风格3居室,295,近黄厝,169,4.9,6
海边俩室套房 三张床 可住五人 连住三晚可免费接机,158,近黄厝,171,4.9,5
曾厝垵 .1分钟海边.落地窗.尊雅复式大床房.近厦大.鼓浪屿（赠鼓浪屿船票）,168,近将军祠地铁站,120,4.8,2
帮定鼓浪屿船票*送攻略*全景窗轻奢大床，曾厝垵内，步行海边2分钟,192,近将军祠地铁站,363,5.0,2
精品双床《接机接站》近曾厝垵.中山路.鼓浪屿,238,近黄厝,813,4.9,4
兰亭·环岛路近会展中心曾厝垵厦大海边双床房有电梯,136,近黄厝,2383,5.0,2
环岛路·近曾厝垵·近海边·大床房,117,None,32,5.0,2
厦门又见君心民宿曾厝垵地区特惠大床房,97,近将军祠地铁站,3,5.0,2
厦门曾厝垵内 吾林民宿 栖迟系列大床房,187,近将军祠地铁站,1,5.0,2
半望海丨近曾厝垵独立阳台白色榻榻米近海边,238,近黄厝,5,5.0,2
厦大曾厝垵《西溪设计摩洛风格 》两室套房｜阳台｜巨幕投影｜落地窗｜游泳池|海边沙滩可步行到达,322,None,16,4.9,4
近海边～曾厝垵A-B栋格调投影大床房【预定两晚送鼓浪屿往返船票一张有车送，节假日除外】,174,None,166,5.0,2
环岛路近曾厝垵 半夏·特价双床  鼓浪屿/黄厝沙滩/植物园/入住免费撸房东自家养的20多只猫品种,110,None,1,5.0,2
环岛路·近曾厝垵·近海边·近厦大 温馨大床房,117,None,23,5.0,2
厦门环岛路大床房/支持团建聚会、烧烤、桌游/近曾厝垵/中山路/鼓浪屿/会展/环岛路/厦大,186,近黄厝,3719,5.0,2
楠雅设计大床房&近曾厝垵鼓,168,近将军祠地铁站,523,5.0,2
 INS精致大床房 海边度假简欧电梯房,169,近黄厝,11,5.0,2
近会展中心 高雅大床房房,232,None,22,4.9,2
【带投影】步行至曾厝垵美食街/环岛路海边/近厦门大学/胡里山炮台/植物园/现代简约大床房,180,None,49,5.0,2
"家庭三居室,海边，小吃，便利店，公交站",294,None,68,5.0,8
海边近曾厝垵.厦大.带泳池海景山景大床房,254,近黄厝,5,5.0,2
近会展中心 曾厝垵 厦大海景花园家庭双床,145,近黄厝,240,4.9,4
3楼阁楼房，出门即公共观景大露台，免费送地图包讲解，近日出沙滩，近小吃街。景点，配管家服务,261,近镇海路地铁站,80,5.0,2
曾厝垵美食街内日式榻榻米大床近厦大海边环岛路,132,None,45,5.0,2
离海600米】近鼓浪屿·曾厝垵亲子家庭房,201,近黄厝,551,5.0,4
厦门黄厝海滨民宿豪华双床房,104,近黄厝,724,4.9,4
房间安全消毒 近环岛路海边  厦大曾厝垵 轻奢 浴缸 阳光阳台房,187,近将军祠地铁站,118,5.0,2
海边民宿 碧海大床房丨可步行至海边，近曾厝垵、环岛路、中山路、鼓浪屿,150,None,5,4.4,2
简约风大床房靠近曾厝垵网红街|厦门大学地区|海边步行可达,103,近将军祠地铁站,40,5.0,2
近曾厝垵鼓浪屿厦大两居3床可住4人,178,近黄厝,64,5.0,4
聆海相约·名宿 相伴丨双床房，可住3人  厦门北站可提供接站,188,None,1,5.0,3
曾厝垵内海边（白马系列大床房）近厦大,158,近将军祠地铁站,37,5.0,2
独立庭院家庭三人间近沙滩曾厝垵,238,近黄厝,20,4.7,3
连住三晚可接机  环岛路海边民宿  两张双床可住4人  帮定鼓浪屿船票,103,近黄厝,57,5.0,4
5分钟到海边.毗邻会展.近曾厝垵.鼓浪屿.厦大.中山路沙坡尾开车15分钟.舒适简欧大标间（可住4人）,144,近黄厝,18,4.9,4
接机接站★带投影★海景露台★曾厝垵旁,215,近黄厝,38,5.0,2
【设计师推荐】暮光ins大床房，旅拍,225,None,64,5.0,2
海之情组合2间房家庭出行可开发票,205,None,7,4.6,4
厦门高崎机场旁·曾厝垵设计大床房·免费接送机,154,None,100,4.8,2
【双旦钜惠】厦门高崎机场地区|不二畅享影院|超大投影仪【24小时免费接机送机】|近五缘湾|SM|万达,219,近殿前地铁站,16,4.9,2
初夏特惠，1.8m民俗风大床，出门即是万象城，距离火车站3分钟，公交直达鼓浪屿厦大，点开头像更多房源,180,None,7,5.0,2
厦门洛丽塔Lolita Hotel环岛路/黄厝海滨浴场/会展中心舒适大床房,119,近黄厝,450,4.9,2
厦大曾厝垵《西溪设计摩洛风格 》两室套房｜阳台｜巨幕投影｜落地窗｜游泳池|海边沙滩可步行到达,322,None,16,4.9,4
厦门·曾厝垵ins风大床房丨猫岛·布偶猫丨海边·沙滩·可做饭·免费洗衣机·洗衣用品·房型随机安排,193,近将军祠地铁站,600,5.0,2
帮订 鼓浪屿船票｜梦之恋 ·海边民宿/ins风格大床房/近海边，曾厝垵美食街，厦门大学，沙坡尾，中山,149,近将军祠地铁站,731,5.0,2
厦门温度度假别墅曾厝垵地区WD-尊雅双床房,262,近将军祠地铁站,326,4.9,4
厦门环岛路近会展中心、近海边两居室里外套房可住3-4人,111,近黄厝,87,4.8,3
【柏拉图】法式投影房带小露台丨免费撸猫免费美甲丨步行5分钟到海边、椰风寨丨可赶海丨近曾厝垵会展中心 ,150,近黄厝,1,5.0,2
接机接站精品双床房曾厝垵海岸线,291,近黄厝,54,5.0,2
独立门户秋千房/会展中心/海边/环岛路,221,近会展中心/环岛路,7,4.9,2
亲子双床房 免费代订鼓浪屿船票 近黄厝沙滩 赏绝美日出 近环岛路会展中心 曾厝垵厦大 鼓浪屿 ,177,近莲坂地铁站,44,5.0,3
鼓浪屿景区/近三丘田码头步行四分钟/网红晴天墙/海边三分钟/免费童车/简约三人间,286,近镇海路地铁站,73,4.8,3
【近曾厝垵海边】鼓浪屿厦大雅致双床房,159,近莲坂地铁站,323,4.9,2
榻榻米大床，楼顶露台看海，出门100米即海边栈道，小吃街5分钟，鼓浪屿老别墅，楼顶露台看海,341,近镇海路地铁站,53,5.0,2
四天可接机接站★带投影★曾厝垵旁★近海边,200,近黄厝,49,5.0,2
天幸｜简约双床房 【免费代订鼓浪屿船票】，近曾厝垵，鼓浪屿，会展中心环岛路，厦大，中山路猫街，植物园,200,None,52,4.8,3
「今日晴」独立厨房 日系两居 近沙滩海边,318,近黄厝,146,4.9,4
「都市里的隐逸山景民宿」山居吟智能房+免费停车场+简单早餐+庭院和海景露台+猫狗双全+近曾厝安环岛路,237,近黄厝,8,5.0,2
【特色大床房】【可煮饭】曾厝垵｜近环岛路｜厦门大学｜鼓浪屿等,228,近将军祠地铁站,31,4.8,2
六人多套两间组合*离海边200米近曾厝庵.厦门大学.鼓浪屿,197,None,10,5.0,6
随居公寓(厦门华大店)集美学村/杏林湾/园博苑简约大床房,112,None,48,4.7,2
六人多套两间组合*离海边200米近曾厝庵.厦门大学.鼓浪屿,197,None,10,5.0,6
随居公寓(厦门华大店)集美学村/杏林湾/园博苑简约大床房,112,None,48,4.7,2
[鼓浪屿上]海岸花・清新双床房・免费童车・近三丘田码头・1分钟小吃街350米即日光岩・网红打卡观景台,288,近镇海路地铁站,37,4.9,2
全新/近厦门大学曾厝安海边/影视双床,381,近将军祠地铁站,457,5.0,3
D2环岛路海边简约风大床 /私家花园 /近曾厝垵直达中山路/ 鼓浪屿/厦大,206,None,20,5.0,2
【楠悦】臻品ins高人气海边民宿|曾厝垵|环岛路|厦门大学|可帮预约接送机|行程规划,370,近将军祠地铁站,4735,5.0,2
《初夏设计海边民宿》厦门大学区域|近曾厝垵|轻奢投影大床房|ins风|休闲放松拍照好看,250,None,215,5.0,2
大落地窗/近鼓浪屿中山路【尊贵景观大床房X】免费停车做饭【海边带院子别墅】可烧烤聚会,248,近镇海路地铁站,10,5.0,2
环岛路海边近厦大曾厝垵·小木屋榻榻米大床,110,近黄厝,1,5.0,2
【可预约接机】近鼓浪屿环岛路厦门大学民宿--青春阳光简约大床,549,近将军祠地铁站,1391,5.0,2
厦门燕栖民宿环岛路/黄厝海滨浴场/会展中心特惠大床房,187,近黄厝,340,4.9,2
厦门海景秀青民宿精致大床房,92,近黄厝,348,4.8,2
近鼓浪屿中山路大落地窗【情侣大床Z】免费停车做饭【海边带院子民宿】【连住优惠】超大公区/网红出片,264,近镇海路地铁站,250,4.8,2
邻海-舒适大床房.近曾厝垵.厦大.鼓浪屿,265,近将军祠地铁站,1570,5.0,2
近曾厝垵.厦大.鼓浪屿中山路轻奢大床房,271,近将军祠地铁站,2409,5.0,2
消毒近海大床房步行海边1分钟楼顶可以看海,599,近将军祠地铁站,3128,5.0,2
房间安全消毒 精致双床 环岛路海边 近曾厝垵厦大 步行沙滩海边四人房,649,近将军祠地铁站,94,5.0,4
海边步行3分钟到•近曾厝垵•会展•环岛路•标准双床,89,近黄厝,52,4.9,2
漫】高性价比大床房，近曾厝垵厦大南普陀植物园环岛路等景点，可预约接机,546,近将军祠地铁站,4900,5.0,2
环岛路海边.曾厝庵.厦大.鼓浪屿温馨3床房,93,None,18,5.0,3
末海306环岛路飘窗/投影房/接机服务/鼓浪屿沙坡尾中山路厦大白城/帆船出海,243,近黄厝,2,5.0,2
厦门雨眠民宿曾厝垵地区清新大床房,188,近将军祠地铁站,38,4.9,2
素】阳光满满落地窗或阳台大床房，近曾厝垵厦大南普陀植物园环岛路等景点，可预约接机,567,近将军祠地铁站,1425,5.0,2
影视轻奢大床  曾厝垵  环岛路  人气海边民宿+赠送旅游攻略（点击头像了解更多房型）,621,近将军祠地铁站,1608,5.0,2
厦门漫渡朴舍设计型民宿曾厝垵地区森屿暖树系列大床房,215,近将军祠地铁站,396,5.0,2
简约大床房+近网红小吃街+走路五分钟到海边,610,近将军祠地铁站,461,5.0,2
阳】近曾厝垵厦大南普陀植物园环岛路等，大落地窗或阳台轻奢大床房，可预约接机,529,近将军祠地铁站,2629,5.0,2
厦大曾厝垵 白城沙滩 近各大景点 温馨大床房+赠送旅游攻略（点击头像查看更多房源）,465,近将军祠地铁站,1492,5.0,2
{预约接机} 设计ins近鼓浪屿 环岛路 曾厝垵厦大民宿一家庭亲子房,802,近将军祠地铁站,323,4.9,3
安全消毒|全景落地窗|适合亲子出游|两张大床|步行海边沙滩|近曾厝垵|厦门大学|环岛路,699,近将军祠地铁站,307,5.0,3
曾厝垵-近厦门大学-鼓浪屿@网红影音房,649,近将军祠地铁站,396,5.0,2
忘尘观景大床房+近海边/曾厝垵小吃街,815,近将军祠地铁站,1165,5.0,2
忆居 沁蓝丨主题大床房,798,近官任地铁站,8,5.0,2
环岛路近曾厝垵知秋 ▏今安大床浴缸亲子房 房东自养二十几只猫咪萌化你的心 拥有海景天台看海看日出,1509,近黄厝,46,4.9,2
环岛路豪华日式榻榻米大床房近曾厝垵厦大,118,近黄厝,5,5.0,2
ins风 投影仪可以做饭 5分钟地铁口,229,近杏锦路地铁站,124,4.8,2
曾厝垵-近厦门大学-@环岛路亲子标准间,460,近将军祠地铁站,312,5.0,4
厦门近海边厦大曾厝垵鼓浪屿中山路*特色三床房4人间,161,近将军祠地铁站,1,5.0,3
环岛路旁、温馨大床房、步行5分钟到黄厝沙滩、顶楼超大花园露台、近曾厝垵 厦大 沙坡尾 会展中心。,140,近黄厝,279,5.0,2
厦门北站【归去来】民宿影院房含北站接送,140,近厦门北站地铁站,586,5.0,2
北站旁地铁口灵玲马戏城超大投影仪清新房,169,近杏锦路地铁站,32,4.7,2
近黄厝海边温馨私享私人影院/投影设备,223,None,2,5.0,2
消毒《一栖设计》影视大床 近海边,142,近将军祠地铁站,299,5.0,2
慢时光【Slow.Time】近机场可看海,198,近集美学村地铁站,4,5.0,2
【初夏特惠】1.8m尊享大床，曾厝垵文创村美食街小酒吧旁2分钟海边沙滩，近厦大中山路植物园沙坡尾,110,近将军祠地铁站,72,5.0,2
慢时光【Slow.Time】近机场可看海,198,近集美学村地铁站,4,5.0,2
【初夏特惠】1.8m尊享大床，曾厝垵文创村美食街小酒吧旁2分钟海边沙滩，近厦大中山路植物园沙坡尾,110,近将军祠地铁站,72,5.0,2
土豆•姐姐家温馨大床房/ 阳台—中山路,139,None,19,4.8,2
曾厝垵/黄厝/环岛路/是梦(投影)大床房,168,近黄厝,7,4.8,2
海边度假家庭电梯房（可住4-5人),117,近黄厝,224,4.9,4
北站华大Ins小清新,169,近官任地铁站,69,4.8,2
近会展中心 曾厝垵 厦大 浴缸.投影 大床房,208,近黄厝,11,5.0,2
朴宿微澜|厦门大学曾厝垵地区|步行至海边|雅致大床房|可住两人|适合朋友出行,111,近将军祠地铁站,608,5.0,2
曾厝垵美食街内精致大床房近厦大海边环岛路,150,None,220,5.0,2
【有戏电影酒店】有戏电影酒店(厦门火车站店)厦门火车站地区优选电影大床房(无窗),249,None,3,4.8,2
厦门悦海小栈环岛路/黄厝海滨浴场/会展中心悦海·夕拾精致大床房,79,None,7,4.8,2
【简叁】近曾厝垵·厦大·鼓浪屿海滨三床,224,近黄厝,60,5.0,3
海边沙滩阳光家庭房，位于环岛路，靠近曾厝垵，厦大，中山路，鼓浪屿,123,近黄厝,117,4.9,4
两室家庭房 临海沙滩环岛路曾厝垵厦大鼓浪屿植物园顶楼露台海景,268,近黄厝,22,5.0,5
厦门曾厝垵内 吾林民宿 悦客系列大床房,144,近将军祠地铁站,5,4.7,2
厦门曾厝垵内 吾林民宿 悦客系列大床房,144,近将军祠地铁站,5,4.7,2
【何时连锁】春墨·大床/近曾厝垵/近厦大/近中山路/步行到沙滩/有庭院+厨房+海景天台/可寄存行李,133,None,8,5.0,2
近1号线近商圈双床,399,None,2,5.0,2
海边500米家庭套房,241,近黄厝,3,4.8,4
 近环岛路曾厝垵 厦大 鼓浪屿 双床房,156,近将军祠地铁站,1072,5.0,3
E3 海景远眺大床/环岛路 直达机场 /火车站/曾厝垵/ 鼓浪屿/ 厦门大学,141,None,31,5.0,2
厦门山居秋阁民宿厦门大学地区简约大床房,768,None,2,5.0,2
【厦大】近沙坡尾南普陀温馨家庭双床房,178,近镇海路地铁站,6,4.6,4
【曾厝垵美食街内】优雅大床房102,145,近将军祠地铁站,2,5.0,2
【钱公馆】厦门/中山路/鼓浪屿/厦大/近地铁1号线/市妇幼保健院/可换装打卡&loft阁楼房可住2人,271,近镇海路地铁站,146,4.9,2
临海近曾厝垵海边沙滩豪华亲子房,102,None,24,5.0,3
环岛路·靠海边·近曾厝垵·会展·厦大·鼓浪屿·标准双床房,125,近黄厝,8,4.9,4
灵玲马戏城地铁口园博苑北站机场旁,175,近杏锦路地铁站,23,4.9,2
温馨复式榻榻米,1619,近镇海路地铁站,25,4.9,2
近曾厝按会展厦门大学带独立厨房 浪漫大床,188,近黄厝,165,5.0,2
近曾厝按会展厦门大学带独立厨房 浪漫大床,188,近黄厝,165,5.0,2
【设计师精选】暮光ins大床房 近火车站 地铁 ，拍照好看,238,近湖滨东路地铁站,101,4.9,2
海边民宿香岩大床房丨可步行至海边，近曾厝垵、环岛路、中山路、鼓浪屿,190,None,1,5.0,2
厦门丽思卡海景度假民宿环岛路/黄厝海滨浴场/会展中心假日大床房,154,近黄厝,216,4.6,2
环岛路特价标间,82,近黄厝,5,4.8,2
轻奢飘窗大床(带投影)曾厝垵，环岛路海边,191,近将军祠地铁站,24,4.8,2
环岛路海滨浴场|近曾厝垵|鼓浪屿|简约双床房|出门即是环岛路|观光车接送,109,None,8,4.7,2
环岛路黄厝近曾厝垵北欧风简约大床房,144,近黄厝,45,5.0,2
5分钟到海边.毗邻会展.清新简欧亲子房.近曾厝垵.鼓浪屿.厦大.中山路开车15分钟.可住3到4人,143,近黄厝,17,5.0,3
忆居公寓 华侨大学 万科云城 大床房,798,近官任地铁站,67,4.8,2
接机接站精品大床房曾厝垵海岸线,201,近黄厝,114,5.0,2
厦门不舍不忘别院曾厝垵地区恋恋不舍大床,118,近将军祠地铁站,283,4.9,2
环岛路黄厝沙滩两居三床家庭房,196,近黄厝,175,4.9,6
【曾厝垵美食街内】环岛路/近厦门大学&植物园&中山路&沙坡尾&鼓浪屿码头&日式榻榻米306,134,近将军祠地铁站,1,5.0,2
厦门曾珠港城堡庄园曾厝垵地区奢华城堡大床房,123,近将军祠地铁站,41,5.0,2
