民宿标题,价格,地利,评论数,得分,适合居住人数
杭州青墅兰园民宿西湖风景区/灵隐度假区小寒,202,近古翠路地铁站,10,4.5,2
【咕•居】 网红ins•白岛•火车南站•近地铁5号线•近商业城•北山山脚•萧山博物馆,214,None,9,4.9,2
杭州青墅兰园民宿西湖风景区/灵隐度假区小寒,202,近古翠路地铁站,10,4.5,2
美宿【梦马】近西湖雷峰塔一桥之隔 地铁房,368,近中医药大学地铁站,10,4.8,5
近西湖/免费早餐青芝坞法式做旧森屿阳台房,258,近古翠路地铁站,39,4.9,2
NEW·宿【香榭丽舍】轻奢超大4居|200米可至河坊街小吃街.南宋御街.吴山|300米可至西湖银泰城,924,近定安路地铁站,31,4.8,7
优屋美宿(杭州克拉天玺店)火车东站地区U+舒适大床房,228,近火车东站地铁站,1009,4.6,2
免费接送机空港新天地豪华商务双床房,190,近萧山国际机场,77,4.9,4
【梓意】近四号线联庄地铁站/近西湖景区苏堤6公里/近钱塘江/近宋城7公里高层一居（赠送停车券）,262,近联庄地铁站,25,4.8,2
 西湖灵隐寺ね浙大黄龙体育中心,330,近古翠路地铁站,1,5.0,2
情侣必住之网红MUJI日式风【躺在床上看电影】可做饭/步行火车东站/西湖分分钟直达/榻榻米,314,近彭埠地铁站,158,4.8,2
西湖青木民宿西湖风景区/灵隐度假区茶香榻榻米双床房,270,近古翠路地铁站,46,4.8,3
【小满】杭州东500米 免费体验和服 日式榻榻米和室 可摄影 近地铁 西湖灵隐出行便利,268,None,4,5.0,2
火车东站旁精装loft智能公寓直达西湖,458,近新塘地铁站,62,4.9,5
西湖武林广场凤起路双地铁轻奢民宿-孩儿巷,348,近武林广场地铁站,37,4.9,3
杭州藏蓝驿民宿西湖风景区/灵隐度假区孜珠单人间,142,近古翠路地铁站,46,4.9,1
杭州藏蓝驿民宿西湖风景区/灵隐度假区孜珠单人间,142,近古翠路地铁站,46,4.9,1
【岭Ｙ01】富春江/大奇山/瑶琳仙境/漂流/投影/现代风,194,None,5,5.0,3
西湖边宁静的小屋2室1厅 岳庙 印象西湖,399,近武林门地铁站,52,4.8,4
【西湖边幸福之家】西湖音乐喷泉*湖滨银泰in77* 龙翔桥地铁*机场大巴*妇保市一*吴山夜市*河坊街,351,近龙翔桥地铁站,310,4.8,2
火车东站旁300米/地铁口高档原宿公寓,268,近火车东站地铁站,43,4.7,2
「耘梵•寐」设计师丨黑粉少女丨近地铁丨万象汇商圈丨市民中心丨湘湖丨可做饭,225,None,28,5.0,2
 已消毒周月租/可乐小窝家庭双床地铁阿里,221,近文新地铁站,59,5.0,4
近杭州乐园巨幕影院大床房,265,近人民广场地铁站,14,5.0,2
绿码可入住*下沙西地铁口轻奢食宿复式公寓,298,近下沙西地铁站,204,5.0,4
优屋美宿 杭州西溪银泰公寓高级一居室,258,近文新地铁站,57,4.7,2
靠近西湖，武林广场，杭州大厦，银泰，国大，靠近武林路女人一条街，机场大巴就在隔壁，网红小吃一条街,368,None,4,5.0,4
城景大床房 近西湖武林广场医院地铁口电梯,248,近中河北路地铁站,453,4.6,2
轻奢Loft网红百寸影房西湖火车东站房,358,近彭埠地铁站,111,4.9,4
【暖阳明媚】西湖十分钟/凤起路地铁300米/精装修两居室,387,近凤起路地铁站,44,4.9,4
抖舍/近宋城/之江银泰/美院象山校区/巨幕投影/摩洛哥风网红大床房,280,None,14,4.8,2
那枚戒指之美丽精致小院-人定,328,近丰潭路地铁站,3,5.0,2
杭州嘉里民宿零压大床房,161,None,4,4.8,2
近西湖杭州漫月庭民宿/阁楼榻榻米大床房,238,近古翠路地铁站,62,5.0,2
“蜂窝”独居阳光大床房,329,近中河北路地铁站,19,4.8,2
近1号线近商圈温馨私享你的家,298,近定安路地铁站,10,4.6,3
满觉陇阳光露台投影大床房近/西湖苏堤/,290,近水澄桥地铁站,31,4.9,2
杭州河坊街阳光大床房/鼓楼南宋御街/近西湖,194,近定安路地铁站,308,4.8,2
西湖武林广场凤起路双地铁轻奢民宿-八卦田,296,近武林广场地铁站,65,4.7,2
北欧风舒适两居家庭房@近西湖地铁医院电梯,338,近中河北路地铁站,6,4.8,4
咫尺西湖温馨小窝近/西湖苏堤/雷峰塔/,248,近水澄桥地铁站,34,4.7,2
西湖火车东站地铁口波希米亚ins风投影房,290,近彭埠地铁站,13,5.0,4
霞鸣街地铁站/宋城景区/浙江音乐学院/美院象山/浙一医院云栖金街可做饭,252,近宋城/转塘及之江旅游度假区,98,5.0,2
豪华双卧三床房,358,近火车东站地铁站,8,4.7,6
地铁口100米 三坝站 西住民宿27,196,近三坝地铁站,7,4.9,2
西湖、河坊街，Loft高级黑阳台景观房,253,近南星桥地铁站,3,4.8,2
太妃糖/Loft意式近东站轻奢私人影院投影房,304,None,12,4.8,2
【简逸】百米西湖/南山路/中国美院/河坊街/吴山广场/湖滨银泰/in77/定安路地铁站,332,近定安路地铁站,33,5.0,2
『夜宿·挚爱』（性价比民宿）投影房/榻榻米阳台观星/近省儿保/西湖湖滨商圈/近地铁/武林广场,343,None,2,5.0,2
【坤号民宿R7】 咖啡撸猫电影Switch 大床房 天目里/茑屋书店/灵隐寺/西溪湿地/法喜寺,224,近丰潭路地铁站,11,4.9,2
MUZI/摩洛哥/近地铁站/万象汇/人民广场/市民中心/湘湖/奥体直达/温馨私享,233,None,11,4.8,2
懒人公寓，火车东站旁精装loft两居室,311,近彭埠地铁站,21,4.9,4
轻奢巨幕影院房/市中心/地铁口/近西湖,328,近闸弄口地铁站,3,5.0,2
无清洁费/杭州中天•西城纪风情小筑,358,近丰潭路地铁站,57,4.9,6
『夜宿·秋月』（性价比民宿）武林银泰旁轻奢复式投影房可加床/步行凤起路地铁站/皇后公园,383,None,5,5.0,2
14分钟直达西湖地铁口轻奢私人影房,337,近彭埠地铁站,40,4.9,4
杭州东双地铁口100寸投影 loft公寓,345,近彭埠地铁站,15,4.9,4
三里新城闸弄口地铁一室小米投影公寓,238,近闸弄口地铁站,189,5.0,2
梵学。梵舍灵隐寺脚下小宅，面朝西溪阳台房,213,近丰潭路地铁站,54,4.8,2
杭客适居西溪湿地商圈适居时光大床房,183,None,70,4.8,2
壹家墅.商务双床LOFT.非接触入住.近西湖.动物园.滨江儿保.宝龙城.联庄地铁站,378,近联庄地铁站,131,4.8,4
近西湖/南宋御街/浙二/百寸投影/草帽—小筑里,385,近定安路地铁站,23,5.0,4
倷特LOFT公寓三墩地区/北部软件园精选高层LOFT大床套房,201,None,51,4.8,2
河坊街精选大床房/鼓楼南宋御街/近西湖,186,近定安路地铁站,447,4.8,2
【山与设计】南宋御街旁，日式+极简水泥风,314,None,11,5.0,2
【奇妙屋】月租特惠！牛油果_暖冬特惠！市中心武林广场一居/落地窗可拍照/投影,331,None,3,4.9,2
火车东站 双床loft公寓 地铁直达西湖,280,近彭埠地铁站,15,4.8,4
猫咛民宿杭州【星光】 西湖边/南山路/美院/龙翔桥/柳浪闻莺/一居,317,近定安路地铁站,11,4.7,2
杭州萧山区维纳斯2号商务公馆近奥体中心,226,近人民广场地铁站,24,4.9,2
步行西湖十分钟&河坊街旁，童梦自然小屋,277,近定安路地铁站,6,4.6,2
"不见川·木,富春江天目溪畔,桐君山下东门",331,None,12,4.8,5
105火车东站宽景日式公寓，近1号4号线,211,近彭埠地铁站,1,5.0,2
近商圈近医院整套世嘉君座【向往，大两房,428,None,4,4.9,4
【网易阿里】ins超大阳台公寓近地铁一号,377,近江陵路地铁站,4,4.8,4
杭州灵隐品诚酒店西湖风景区/灵隐度假区山景房,428,近丰潭路地铁站,157,4.9,2
栖·缘【半黑半白】地铁直达西湖东站可做饭,248,近下沙西地铁站,17,4.9,2
已消毒·双床LOFT·近东站·地铁·西湖,329,近彭埠地铁站,133,4.9,4
泽宝的家网红摩洛哥x热带风/百寸影房西湖火车东站/落地窗/私人影院/投影设备,358,近彭埠地铁站,44,4.9,4
「耘梵•恋」设计师丨白色恋人丨近地铁丨江景丨钱江世纪城丨奥体博览中心丨西湖丨湘湖丨机场直达丨可做饭,290,None,18,5.0,2
杭州东站旁，双地铁，精致两室Loft整租,340,近彭埠地铁站,117,4.8,4
【小王子星球】武林广场近浅灰高光房,321,近武林广场地铁站,3,5.0,2
可烧饭/中大银泰/新天地豪华大床房,227,近打铁关地铁站,32,4.9,2
【温馨大床房】落地窗观景 大悦城 运河天地 城西银泰城 馨安公寓,287,None,7,4.9,2
青小蜜·绿光loft公寓 近地铁银泰浙大,268,近虾龙圩地铁站,50,4.8,4
网红楼，loft，ins 风，星光国际！,354,近江陵路地铁站,3,4.8,2
湖宿『Flower』WOO ||大麦66||新天地购物中心||太阳剧院||中大银泰| loft ||,285,None,4,5.0,2
步行十分钟至西湖近黄龙【特色复式大床房】,306,近古翠路地铁站,6,5.0,2
超高层180度日落观景吊床江景Loft,358,None,3,4.8,2
奢华江景巨幕投影近宋城西湖地铁口送停车卷,260,近联庄地铁站,18,4.7,2
漫步·西溪/灵隐寺/高清投影/电梯两居1,309,近文新地铁站,5,4.9,3
西湖/浙大/黄龙/徐小姐的窝•2楼双床房,227,近古翠路地铁站,18,5.0,2
西湖/浙大/黄龙/徐小姐的窝•2楼双床房,227,近古翠路地铁站,18,5.0,2
西湖湖滨商圈时尚温馨大床房，音乐喷泉四季青武林夜市，龙翔桥地铁站，浙一，河坊街南宋御街，吴山广场,363,None,27,5.0,2
钱江新城简约大床房（4号线城星路站）,309,近城星路地铁站,49,4.9,2
ins小清新舒适高层大床房近西湖地铁电梯,278,近中河北路地铁站,19,4.8,2
近宋城美术学院听风大床房,250,None,9,4.8,2
桐庐玉涧堂至尚庄园YuJianT Manor亲子温馨二房一厅套房无边泳池近瑶琳仙境垂云通天河千岛湖区,624,None,1,5.0,4
杭州青之莲翠谷精品民宿西湖风景区/灵隐度假区夜曲·精致单人间,185,近古翠路地铁站,283,4.6,2
朴舍【质感】百寸巨幕投影 浙大紫金港旁 ,358,近虾龙圩地铁站,22,5.0,4
太阳剧场七溪居民宿【天使之约】浪漫大两居,428,近打铁关地铁站,12,5.0,4
漫步·西溪/灵隐寺/高清投影/电梯两居5,341,近文新地铁站,4,5.0,4
优屋美宿(杭州克拉天玺店)火车东站地区U+高级大床房,255,近火车东站地铁站,296,4.6,2
拾玖·近西溪西湖/银泰/大悦城/黄龙2床,308,近丰潭路地铁站,26,5.0,6
"庭院青青：滨江地铁4号线钱塘江畔简雅居
",160,近中医药大学地铁站,15,5.0,2
『简-温馨朵颐』距西湖三十米丨音乐喷泉丨雷峰塔丨断桥丨灵隐寺丨地铁1号2号线丨湖滨银泰丨市集丨河坊街,246,近龙翔桥地铁站,11,5.0,2
杭州圆舞曲民宿西湖风景区/灵隐度假区温馨大床房,199,近古翠路地铁站,45,4.7,2
【安隅·中古之梦】西湖边的中古之梦复古英伦风一室带投影/河坊街南宋御街法喜寺断桥雷峰塔城隍阁灵隐寺、,254,None,7,5.0,2
杭州贝蕾民宿西湖风景区/灵隐度假区yellow房,200,近古翠路地铁站,70,5.0,2
十贤公寓(杭州西溪湿地店)西溪湿地商圈轻奢智能大床房,186,近文新地铁站,243,5.0,2
杭州新逸酒店杭州乐园/湘湖景区特价房,265,近杨家墩地铁站,155,4.8,2
【西湖边幸福之家】近音乐喷泉*龙翔桥*湖滨银泰*妇保中医市一吴山夜市河坊街机场大巴武林夜市豪华双床房,471,近龙翔桥地铁站,126,4.8,4
南宋御街西湖火车站异域风情臻品复式家庭房,1160,近城站地铁站,342,4.8,4
魔方公寓(杭州火车东站店)火车东站地区特惠房,213,近火车东站地铁站,496,4.6,2
拾色民宿(西湖斑斓店)西湖风景区/灵隐度假区精品大床房,236,近水澄桥地铁站,17,4.9,2
杭州青墅兰园民宿西湖风景区/灵隐度假区雨水,209,近古翠路地铁站,16,4.6,2
近西湖*音乐喷泉*亲子双床房,1311,近龙翔桥地铁站,463,4.9,4
『欣小屋』巨幕湖景LOFT・超美湖景|天屿观景台|游艇码头|网红打卡基地,576,None,22,4.9,4
【消毒入住】北欧风可长租『蓝调』高铁东站300米︱可做饭洗衣投影︱近商圈商超︱西湖︱雷峰塔,988,近火车东站地铁站,76,4.9,2
慧梵智选公寓(杭州浙大西溪天街店)西溪湿地商圈标准大床房(复式上下层),222,None,8,4.7,2
INS西湖景区、青芝坞内阿乌卡民宿 风和单间,508,近古翠路地铁站,29,4.8,1
近西湖浙大黄龙 栖兰1.8舒景大床房落地,1159,近古翠路地铁站,493,4.9,2
【消毒入住】居家风可长租『雅居』高铁东站300米︱可做饭洗衣︱近商圈商超︱西湖︱雷峰塔,988,近火车东站地铁站,164,4.8,2
【时光投影】近西湖河坊街，地铁旁，100寸投影，北欧风独栋loft小楼,1198,近城站地铁站,71,4.8,2
长住特惠～【花房姑娘】下楼就是南宋御街/定安路地铁,7500,近定安路地铁站,19,4.9,2
麦芽糖/Loft日式榻榻米私人影院投影房,3639,None,30,4.9,2
忆拾』杭州高级中学西湖景区/灵隐寺度假区/雷峰塔旁/武林广场/河坊街旁民宿公寓白马大床观景房,1968,近中河北路地铁站,3,5.0,2
乐堤港万通中心100寸私人影院大床房,301,None,12,4.7,2
【空翼】萧山国际机场/免费接机/大床无窗,116,None,17,4.9,2
杭州嘉里民宿高级大床房,212,None,2,5.0,2
【西溪湿地】印象城乐天城温馨精装双床,318,None,46,5.0,3
大阳台 山景  闹中取静 近万向学校 西溪湿地 宋城 灵隐寺 西湖,214,None,9,5.0,2
近西湖*龙翔桥地铁站*精致亲子双床房,450,近龙翔桥地铁站,361,4.9,4
MUZI/ins风/近地铁站/万象汇/人民广场/湘湖/奥体直达/投影温馨私享,222,None,14,5.0,2
己消毒安心住近西湖黄龙浙大灵隐 朝阳大床,277,近古翠路地铁站,23,5.0,2
情侣必住【网红摩洛哥】百寸IMAX影房/步行火车东站/西湖分分钟直达/+沙发床/免费私房写真体验,330,近彭埠地铁站,80,4.8,2
西湖武林广场凤起路双地铁轻奢民宿-梅家坞,296,近武林广场地铁站,32,4.8,2
浙大西溪旁近西湖景区精美河景三床,315,近丰潭路地铁站,108,4.8,6
猫咛民宿杭州【甜仙阁】西湖之巅/地铁口/龙翔桥in77/武林夜市/两床,387,近龙翔桥地铁站,51,4.8,4
栖·缘【free】网红吊椅LOFT两居,388,近文海南路地铁站,19,4.9,4
杭州美铂轻奢酒店城北/半山地区精选商务大床房,180,近火车东站地铁站,1031,4.8,2
杭州地铁上盖火车东站旁精装美式大床房,498,近彭埠地铁站,23,4.8,4
她说精品民宿(西湖店)西湖风景区/灵隐度假区致青春·温馨单人房,165,近复兴路地铁站,27,4.8,1
玛格丽特的小屋05【幻】下沙福雷德艾肯金座/大学城中心地带/商圈楼上超便利/百寸投影仪/拍摄请咨询,248,近文泽路地铁站,4,5.0,2
桐庐朴舍民宿,338,None,4,5.0,2
介素1号 近地铁500米直达机场 下沙大学城近工商/经院/杭师/财经 独立厨卫可做饭 带投影仪全身镜,218,None,5,5.0,2
步行西湖/沈塘桥地铁口/杭州大厦旁一居室,222,None,6,5.0,3
近西湖音乐喷泉龙翔桥亲子房（房屋已消毒）,337,近龙翔桥地铁站,116,4.7,3
【西湖小君】时尚大床、西湖边，河坊街,326,近龙翔桥地铁站,128,4.9,2
长住特惠～【白日梦蓝】巨幕影院/河坊街/南宋御街,258,近城站地铁站,23,4.8,2
杭州圆舞曲民宿西湖风景区/灵隐度假区景观大床房,245,近古翠路地铁站,21,4.6,2
【如家精选】如家精选酒店(杭州西湖银泰河坊街店)西湖湖滨商圈精选双床房,465,None,17,4.6,2
【坤号民宿R5】 咖啡撸猫电影Switch 大床房 天目里/茑屋书店/灵隐寺/西溪湿地/法喜寺,224,近丰潭路地铁站,19,5.0,2
康康谷loft复式双床精品家庭房,398,近滨和路地铁站,11,4.9,4
靠近火车东站/地铁 直达西湖投影房可做饭,988,近火车东站地铁站,41,4.7,2
小清新风/近地铁2号线、5号线/近万象汇商圈,203,None,2,5.0,2
沐晨|澜庭 钱塘江畔顶层江景灯光秀 投影巨幕 全智能家居 近西湖 地铁 滨江商圈配套 樱花步道,350,None,12,4.9,2
西湖秘密花园民宿西湖风景区/灵隐度假区奇幻梦境,248,近古翠路地铁站,65,5.0,2
杭州圆舞曲民宿西湖风景区/灵隐度假区精致大床房,206,近古翠路地铁站,76,4.8,2
『水色·繁间』蓝色北欧全景湖景大床房@30层全湖景@一次性浴巾,307,None,2,5.0,2
近东站地铁西湖私享Loft复式大床,278,None,11,4.7,2
【暖居】秋千木马宝善桥5号线巨幕投影游戏,283,近建国北路地铁站,3,5.0,2
西溪湿地灵隐寺投影大床房14,244,None,1,5.0,2
【森彩】百米西湖/南山路/中国美院/河坊街/吴山广场/湖滨银泰/in77/定安路地铁站,332,近定安路地铁站,40,5.0,2
杭州圆舞曲民宿西湖风景区/灵隐度假区颐筑优选圆床房,274,近古翠路地铁站,21,4.5,2
超大阳台 近地铁独立两居公寓近星光星耀城,359,近江陵路地铁站,10,5.0,4
介素⑥号 近地铁直达机场东站西湖 福雷德广场 下沙大学城毗邻传媒/理工/杭电 带投影仪/全身镜,218,近文泽路地铁站,3,5.0,2
临近西溪湿地浙工大西溪医院loft花园房,395,近西溪湿地,7,5.0,4
滨江区简约商务大床房（龙湖天街浙医二院）,271,近滨和路地铁站,21,4.6,2
朱小朱家/日式影房/杭州东站附近/精致榻榻米/和服打卡拍照,279,None,6,5.0,2
近地铁口舒心阳光大床房,203,None,7,5.0,2
火车东站双地铁就在家门口（6）,298,近彭埠地铁站,8,5.0,4
月租欢迎·『暖宿·旋木』杭州市中心温馨两房/近嘉里中心市中心/近西湖/武林夜市/凤起路地铁口/古着店,363,None,3,5.0,3
【消毒入住】轻奢风可长租『月华』高铁东站300米︱可做饭洗衣投影︱近商圈商超︱西湖︱雷峰塔,988,近火车东站地铁站,21,5.0,2
茶室商务会议湘湖烂苹果海洋世界地铁口情侣大床房,299,近曹家桥地铁站,37,5.0,2
少女心-杭州东站 ins风 地铁直达西湖,334,近彭埠地铁站,23,5.0,4
房屋已消毒【奇异果】地铁旁微LOFT投影,294,近彭埠地铁站,24,5.0,2
忆拾』杭州高级中学西湖景区/灵隐寺旁/雷峰塔旁/河坊街/近杭州东站/凤起路地铁口射雕阳光大房,1968,近中河北路地铁站,4,4.8,2
Dreamer追梦公寓(杭州中国美院霞鸣街地铁站店)宋城/转塘/之江休闲度假区轻奢大床房,290,近宋城/转塘及之江旅游度假区,161,4.8,2
近美院大居室温馨家庭房独享50方,251,近宋城/转塘及之江旅游度假区,5,4.8,2
一厅大床影院房,399,近古翠路地铁站,1,5.0,2
太阳剧场，OT酒吧七溪居【摩登之颠】两房,428,近打铁关地铁站,9,4.8,4
03文泽地铁口/ 福雷德/下沙/INS,187,近文泽路地铁站,22,5.0,2
奥体博览城会展中心轻奢loft全景落窗,318,近江陵路地铁站,23,4.8,2
『夜宿·流霞』（性价比民宿）影院房/可加床/市中心超大落地窗/轻奢简约/近武林广场/近地铁,343,None,10,5.0,2
【四月天】杭州东站旁，地铁口，高清投影，宜家风loft公寓。,343,None,18,4.9,4
拾玖·近西溪西湖/银泰/大悦城/黄龙3床,288,近丰潭路地铁站,19,5.0,5
乐堤港万通中心高层带浴缸厨房豪华大床房,318,近沈塘桥地铁站,5,4.9,2
杭州欧品豪华大床房,308,近景芳地铁站,55,4.5,2
【休憩时光】文泽路地铁口精装高档时尚公寓,259,近文泽路地铁站,18,5.0,2
梵呗（梵舍）西湖/灵隐寺/西溪湿地温馨一,169,近丰潭路地铁站,29,4.9,2
杭州湖山我居民宿西湖风景区/灵隐度假区合家欢·棋牌家庭房,304,近复兴路地铁站,8,5.0,3
【灵隐问禅】世界遗产旁的大床房,392,None,1,5.0,2
栖·缘【简爱】地铁直达西湖东站可做饭,248,近下沙西地铁站,3,5.0,2
【青蓝】高端简约两居室凤起地铁500米 ,389,近凤起路地铁站,25,4.9,5
