公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
中移在线服务有限公司,中高级Java开发,15k-24k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,"“前景大,产品牛,领导好,扁平化”",即时通讯 移动互联网 分布式 中间件 Java ,[高新区]
磐星网络,JAVA开发实习,3k-4k·13薪,"数据服务,软件开发 不需要融资 50-150人",经验应届毕业生 大专,“JAVA开发高级工程师”,Java ,[高新区]
云和数据,JAVA开发实习,3k-5k·14薪,"教育,数据服务 未融资 150-500人",经验应届毕业生 大专,“五险一金+带薪休假”,Java ,[高新区]
曼德信息,java中级开发工程师,10k-15k,软件开发 未融资 15-50人,经验3-5年 不限,“发展空间大”,Python .NET C# C ,[管城回族区]
新开普电子,java开发工程师,7k-13k·13薪,移动互联网 上市公司 500-2000人,经验3-5年 本科,“五险一金，带薪年假，平台好，发展空间大”,教育 移动互联网 Java 后端 ,[高新区]
健康互联,高级java开发工程师,12k-18k,"医疗丨健康,软件开发 不需要融资 15-50人",经验3-5年 本科,“医疗大数据，双休”,Java ,[金水区]
河南建业物业,java开发工程师,8k-15k·13薪,"消费生活,其他 上市公司 500-2000人",经验3-5年 本科,“五险一金、法定节假日”,Java ,[燕庄]
建科院,java开发工程师,10k-20k·14薪,"移动互联网,企业服务 不需要融资 2000人以上",经验3-5年 本科,“五险一金 双休不加班 公司发展前景好”,Java ,[郑东新区]
格蒂电力,java高级开发工程师,9k-13k,"数据服务,其他 上市公司 500-2000人",经验5-10年 大专,“大平台，双休，五险一金，福利齐全”,大数据 其他 后端 J2EE ,[淮河路]
校信通,Java开发工程师,8k-10k,"教育,移动互联网 不需要融资 150-500人",经验应届毕业生 本科,“五险一金、工作餐、图书馆、健身房等等”,教育 移动互联网 ,[祭城]
领英教育服务,Java开发工程师,3k-6k,企业服务 不需要融资 50-150人,经验不限 不限,“小白、实习生”,企业服务 Java JS MySQL 全栈 ,[二七区]
易维泰克,java开发工程师,6k-9k,"软件开发,其他 不需要融资 15-50人",经验1-3年 大专,“高提成和广阔的发展平台帮助你实现你的理想”,Java MySQL ,[高新区]
河南新辰环保科技有限公司,高级java开发工程师,10k-16k,"移动互联网,数据服务 天使轮 50-150人",经验5-10年 本科,“福利好，平台好，产品好”,大数据 Java ,[郑东新区]
一零二四,java高级开发工程师,8k-12k,"企业服务,数据服务 不需要融资 15-50人",经验3-5年 本科,“团队牛逼，技术有深度，可学习。”,信息安全 Java .NET MySQL ,[经开区]
小桔数据,Java开发工程师,10k-20k,"企业服务,不限 天使轮 150-500人",经验10年以上 本科,“共同成就你我”,即时通讯 物流 后端 分布式 服务器端 ERP ,[中原区]
长亮科技,java开发工程师,9k-12k,企业服务 上市公司 2000人以上,经验1-3年 本科,“上市公司 五险一金 周末双休 发展潜力大”,企业服务 后端 Java MySQL ,[金水区]
郑州市云梦泽软件科技有限公司,Java开发工程师,4k-8k,软件开发、通讯电子 未融资 少于15人,经验不限 大专,“基本工资+提成”,Java 后端 全栈 ,[二七区]
基正科技,java开发工程师,6k-12k,其他 未融资 500-2000人,经验1-3年 大专,“年度薪酬调整、五险、双休、节日福利”,后端 Java ,[高新区]
代风,JAVA开发工程师,8k-11k,"企业服务,软件开发 未融资 15-50人",经验3-5年 大专,“待遇从优”,后端 Linux/Unix J2EE ,[中原区]
金明源,高级java开发工程师,10k-20k,"移动互联网,硬件 不需要融资 150-500人",经验3-5年 大专,“周末双休、带薪年假、节日福利、五险一金”,J2EE Linux/Unix Java MySQL ,[金水区]
维创盈通,java,5k-10k,"移动互联网,电商 天使轮 50-150人",经验3-5年 大专,“全勤奖，加班补助，房补”,Javascript Android ,[金水区]
昱睿软件,java开发工程师,6k-9k,"移动互联网,数据服务 未融资 15-50人",经验1-3年 本科,“项目奖金+涨薪”,后端 ,[城东路]
新途径教育咨询,高级java开发工程师,8k-16k,移动互联网 / /,经验3-5年 本科,“5险1金，带薪休假，”,后端 Java ,[燕庄]
军虹网络,java,8k-16k,汽车丨出行 未融资 50-150人,经验3-5年 大专,“月薪：8000-20000万”,汽车 ,[经开区]
沙僧科技,Java高级开发工程师,10k-15k,"移动互联网,数据服务 未融资 15-50人",经验5-10年 本科,“五险一金 双休 加班补助”,Java ,[郑东新区]
索恒信息,java开发工程师,10k-16k,"软件开发,物联网 不需要融资 15-50人",经验3-5年 本科,“五险、双休、年终奖等”,硬件制造 人脸识别 图像识别 ,[中原区]
爱博创,Java,8K-13K,"电商,移动互联网 未融资 15-50人",经验3-5年 不限,“关注个人与企业共同成长”,,[高新区]
中移在线服务有限公司,Java高级工程师,15k-25k,移动互联网 不需要融资 2000人以上,经验5-10年 本科,“大平台 高起点 大牛同事”,大数据 移动互联网 Java ,[高新区]
富士康科技集团,Java架构师,20k-40k,"电商,数据服务 上市公司 2000人以上",经验10年以上 本科,“年终奖 绩效奖金 带薪年假”,大数据 移动互联网 Java 全栈 数据库 架构师 ,[航空港区]
富士康科技集团,Java软件开发工程师,10k-20k,"电商,数据服务 上市公司 2000人以上",经验3-5年 本科,“五险一金、绩效奖金、带薪休假、定期体检”,移动互联网 工具软件 后端 J2EE Golang MySQL ,[航空港区]
元溯科技,java研发工程师,10k-15k,"数据服务,软件开发 A轮 150-500人",经验3-5年 大专,“加班补助、弹性工作、节日福利、全勤奖”,移动互联网 信息安全 后端 服务器端 MySQL Java ,[惠济区]
宠道网络,中级java开发工程师,5k-10k,软件开发 不需要融资 少于15人,经验1-3年 本科,“五险一金、周末双休”,Java MySQL ,[金水区]
河南用友,java开发工程师---实习生,2k-4k,"软件开发,企业服务 上市公司 2000人以上",经验应届毕业生 本科,“java大师带你飞”,Java MySQL ,[北环]
雪城软件,中高级java工程师,8k-12k,"企业服务,其他 上市公司 150-500人",经验3-5年 本科,“五险一金、双休、班车、生日礼物、年终奖”,信息安全 大数据 Java 数据库 ,[高新区]
易单科技,高级JAVA开发,10k-15k,移动互联网 未融资 15-50人,经验5-10年 大专,"“工作自由,弹性时间,无级别管理,节日福利”",大数据 Java MySQL 系统架构 ,[金水区]
易单科技,中级JAVA开发,7k-10k,移动互联网 未融资 15-50人,经验3-5年 大专,"“双休,弹性时间,无级别管理,节日福利”",大数据 Java MySQL ,[金水区]
中移在线服务有限公司,平台开发工程师-Java工程师 （云中间件方向）,15k-25k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,“六险二金 带薪年假 年度体检 日常补贴”,中间件 Java ,[高新区]
郑州联泰正宏,java后台开发工程师,8k-12k,"信息安全,软件开发 未融资 15-50人",经验3-5年 本科,“良好的发展前景”,云计算 工具软件 MySQL 后端 数据库 服务器端 ,[金水区]
郑州思博科,高级java工程师,8k-10k,"移动互联网,企业服务 未融资 15-50人",经验3-5年 不限,“五险一金 年终奖”,Linux/Unix Java MySQL Javascript ,[郑汴路]
易宝软件科技（南京）有限公司,架构师java,13k-20k·13薪,移动互联网 上市公司 150-500人,经验5-10年 大专,“晋升机会多”,Java ,[中原区]
传智播客,Java导师,20k-30k,教育 C轮 500-2000人,经验5-10年 不限,“公司氛围超级nice哦”,后端 Java 架构师 ,[航空港区]
慧萌科技,中高级java开发工程师,7k-11k,软件开发、数据服务 未融资 50-150人,经验3-5年 本科,“全额双休五险一金，办公环境好”,大数据 教育 Java 全栈 软件开发 ,[金水区]
郑州易宝软件科技有限公司,架构师java,12k-16k·13薪,移动互联网 上市公司 2000人以上,经验3-5年 本科,“双休入职缴纳五险一金，丰厚年终奖”,Java ,[中原区]
河南建业物业,JAVA架构师,10k-15k·15薪,"消费生活,其他 上市公司 500-2000人",经验5-10年 本科,“五险一金、法定节假日、带薪年假”,,[金水区]
东方蓝深,Java web,6k-10k,企业服务 不需要融资 50-150人,经验应届毕业生 本科,“带薪休假、住房补贴、定期体检、五险一金”,后端 ,[管城回族区]
嗨飞科技,Java后台工程师,10k-15k,"移动互联网,金融 不需要融资 50-150人",经验3-5年 大专,“轻松的工作环境，期权＋有竞争力的薪资待遇”,大数据 Java PHP 后端 架构师 ,[郑东新区]
天源迪科,java中级开发工程师,6k-10k·15薪,"移动互联网,电商 上市公司 2000人以上",经验1-3年 本科,“上市公司五险一金双休福利待遇年终奖旅游”,Java 后端 分布式 ,[燕庄]
精准软件,Java开发,9k-18k,"移动互联网,数据服务 不需要融资 15-50人",经验3-5年 本科,“五险一金”,后端 ,[郑东新区]
中软系统工程,中级Java工程师,6k-10k,其他 不需要融资 150-500人,经验3-5年 本科,"“国企,全额五险一,微服务,篮球”",信息安全 服务器端 数据库 ,[经开区]
慧云科技,JAVA 高级软件开发工程师,8k-15k,"移动互联网,信息安全 未融资 15-50人",经验3-5年 大专,"“五险,加班补偿,双休,交通补贴”",软件开发 Java ,[郑东新区]
易停充,Java物联网后端开发工程师,8k-12k,物联网 不需要融资 15-50人,经验不限 本科,“行业前景大，双休，扁平化管理”,云计算 大数据 分布式 Java MySQL 后端 ,[高新区]
郑州大方软件股份有限公司,中级JAVA开发工程师,6k-8k,"移动互联网,企业服务 上市公司 150-500人",经验3-5年 大专,“双休、六险一金”,工具软件 后端 分布式 ,[高新区]
智能乐业,高级java,10k-15k,移动互联网 / /,经验5-10年 本科,“双休，五险一金，法定节假日”,Java Erlang ERP 软件开发 ,[长江路]
甲讯信息,高级java,12k-20k,教育 不需要融资 50-150人,经验5-10年 本科,“互联网公司 高薪”,教育 移动互联网 后端 平台 ,[郑东新区]
兰博黑卡,Java后台开发工程师,6k-10k,电商 未融资 50-150人,经验3-5年 不限,“非常亮”,电商 移动互联网 后端 Java ,[长江路]
骏龙数据,政务端口 JAVA高级工程师,6k-12k,软件开发 未融资 15-50人,经验3-5年 本科,“股权分红”,Linux/Unix J2EE Phalcon 后端 ,[金水区]
大河网,JAVA高级工程师、爬虫工程师,5k-9k,文娱丨内容 不需要融资 150-500人,经验3-5年 本科,“五险 双休”,节日礼物 年底双薪 专项奖金 带薪年假 ,[中原区]
863软件,对日JAVA开发工程师,6k-12k,移动互联网 未融资 500-2000人,经验1年以下 大专,"“双休,五险一金”",Java ,[高新区]
863软件,JAVA项目经理,10k-20k,移动互联网 未融资 500-2000人,经验5-10年 大专,"“双休,五险一金，免费体检，出国旅游”",Java ,[高新区]
863软件,java讲师,10k-18k,移动互联网 未融资 500-2000人,经验3-5年 本科,"“五险一金,节日福利,双休,年终奖”",教育 移动互联网 ,[高新区]
科瑞思拓,java项目经理,9k-12k,"移动互联网,旅游 未融资 50-150人",经验3-5年 大专,“双休、五险一金、节日福利、员工旅游”,Java ,[高新区]
