公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
稿定科技,SRE运维开发工程师,15k-30k,"电商,企业服务 不需要融资 150-500人",经验3-5年 本科,“大牛云集”,DevOps/AIOps K8s/Docker SRE ,[湖里区]
微微科技有限公司,测试开发工程师,13k-24k,"电商,人工智能 不需要融资 150-500人",经验5-10年 本科,“五险一金/带薪年假”,测试开发 自动化 脚本 ,[思明区]
微微科技有限公司,运维经理,25k-40k,"电商,人工智能 不需要融资 150-500人",经验10年以上 本科,“五险一金”,技术管理 运维管理 ,[思明区]
建信金科,大数据开发工程师（数据采集,25k-45k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 不限,“发展前景好”,绩效奖金 带薪年假 交通补助 通讯津贴 ,[思明区]
建信金科,人工智能平台研发架构师,30k-50k,"金融,软件开发 不需要融资 2000人以上",经验10年以上 本科,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 架构师 算法 人工智能 机器学习 ,[思明区]
建信金科,人工智能平台研发工程师,20k-40k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 本科,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 人工智能 机器学习 深度学习 算法 ,[思明区]
建信金科,大数据分析岗,18k-35k,"金融,软件开发 不需要融资 2000人以上",经验3-5年 本科,“发展空间大”,绩效奖金 带薪年假 交通补助 通讯津贴 ,[思明区]
建信金科,人工智能资深算法工程师,30k-50k,"金融,软件开发 不需要融资 2000人以上",经验10年以上 本科,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 机器学习 深度学习 算法 人工智能 ,[思明区]
建信金科,AI及大数据研发工程师,20k-40k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 本科,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 人工智能 机器学习 深度学习 算法 ,[思明区]
建信金科,人工智能自然语言处理算法工程师,20k-40k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 本科,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 人工智能 机器学习 深度学习 算法 ,[思明区]
建信金科,AI及大数据研发架构师,30k-50k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 硕士,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 机器学习 深度学习 人工智能 算法 ,[思明区]
建信金科,计算机视觉算法工程师,20k-40k,"金融,软件开发 不需要融资 2000人以上",经验3-5年 本科,“良好发展趋势与空间，良好工作与学习氛围。”,互联网金融 银行 人工智能 机器学习 深度学习 算法 ,[思明区]
SAS,Java开发工程师,15k-20k,人工智能 不需要融资 2000人以上,经验3-5年 本科,“知名外企，SAS大数据分析平台，发展空间”,大数据 银行 Java Python 全栈 后端 ,[思明区]
