公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
伦索科技,java开发工程师,11k-14k,"文娱丨内容,电商 不需要融资 15-50人",经验3-5年 大专,“弹性上班，双休，福利多，氛围佳，前景大”,Java ,[高新区]
成都玛尔斯科技有限公司,高级数据仓库工程师,18k-30k·13薪,"移动互联网,社交 未融资 150-500人",经验5-10年 本科,“16薪，五险一金，弹性打卡”,金融 数据仓库 数仓架构 ,[武侯区]
成都玛尔斯科技有限公司,java开发工程师,14k-20k·13薪,"移动互联网,社交 未融资 150-500人",经验3-5年 本科,“五险一金，弹性打卡”,金融 Java ,[高新区]
优学派智慧教育,测试工程师,5k-8k,"教育,移动互联网 未融资 500-2000人",经验1-3年 本科,“周末双休 五险一金 年终奖”,黑盒测试 移动端 网页 ,[高新区]
NAVER China,大数据,11k-20k,"移动互联网,社交 上市公司 2000人以上",经验3-5年 本科,“没有加班文化，公积金12%，研发中心”,大数据 算法 Java Hadoop ,[高新区]
掌链科技,php后端开发工程师,9k-13k,"软件开发,区块链 不需要融资 15-50人",经验3-5年 本科,“五险一金 节日福利 下午茶 生日福利”,移动互联网 ,[高新区]
火币网,高级java开发工程师,15k-30k·13薪,金融 不需要融资 2000人以上,经验5-10年 本科,“五险一金、补充医疗保险、定期体检、年终奖等”,后端 分布式 ,[高新区]
宝尊电商,高级技术经理/技术总监,35k-60k,企业服务 上市公司 2000人以上,经验5-10年 本科,“平台稳定 发展空间大”,电商 部门管理 高级技术管理 决策能力 领导力 ,[高新区]
紫光云数,java开发工程师,8k-12k·13薪,"企业服务,数据服务 不需要融资 2000人以上",经验1-3年 本科,“技术大牛 发展平台好 双休 稳定”,Java ,[武侯区]
小明太极,Node.js后端,8k-16k,"移动互联网,文娱丨内容 不需要融资 150-500人",经验1-3年 本科,“六险一金、餐补、绩效奖金、节日福利”,移动互联网 后端 Node.js ,[高新区]
成都康赛,etl工程师,6k-8k,教育 未融资 150-500人,经验1-3年 大专,“五险一金”,ETL ,[猛追湾]
成都康赛,实施项目经理,7k以上,教育 未融资 150-500人,经验3-5年 本科,“五险一金、带薪年假”,技能培训 节日礼物 年底双薪 专项奖金 ,[建设路]
中电数字,安全运维工程师,10k-20k,"医疗丨健康,数据服务 不需要融资 50-150人",经验不限 本科,“央企背景、医疗大数据国家队、前景好”,安全运维 网络安全运维 ,[温江区]
创行科技,Java,6k-10k,"社交,数据服务 未融资 15-50人",经验3-5年 不限,“给你一个自我提升的平台，展示自我才华！”,技能培训 带薪年假 绩效奖金 岗位晋升 ,[石羊]
成都智元汇信息技术股份有限公司,网络项目经理,8k-12k,"软件开发,人工智能 不需要融资 150-500人",经验3-5年 大专,“五险一金 年终奖 带薪年假 定期体检”,网络 ,[双流县]
成都智元汇信息技术股份有限公司,Java高级开发工程师,15k-25k,"软件开发,人工智能 不需要融资 150-500人",经验5-10年 大专,“五险一金 年终奖 带薪年假 定期体检”,分布式 中间件 Java ,[双流县]
卡拉卡尔,JAVA后端开发工程师,10k-14k,"数据服务,文娱丨内容 不需要融资 500-2000人",经验3-5年 本科,"“五险一金,季度福利假,弹性上班,年终奖”",后端 ,[高新区]
捷通华声,项目实施工程师,8k-16k,"移动互联网,数据服务 D轮及以上 150-500人",经验1-3年 本科,"“人工智能,半年调薪,项目奖金,五险一金”",Linux 技术支持 实施 ,[高新区]
中科大旗软件,架构师,20k-35k,"旅游,软件开发 A轮 150-500人",经验10年以上 本科,“发展前景广阔”,旅游 大数据 高级技术管理 安全专家 系统架构 ,[高新区]
中科大旗软件,技术副总监,20k-30k,"旅游,软件开发 A轮 150-500人",经验10年以上 不限,“发展前景广阔”,旅游 大数据 技术管理 系统架构 架构师 高级技术管理 ,[高新区]
新网银行,高级java工程师,15k-30k,金融 不需要融资 150-500人,经验3-5年 本科,"“互联网银行,扁平化管理,晋升双通道”",大数据 分布式 Java 系统架构 ,[高新区]
新网银行,大数据算法专家,20k-40k,金融 不需要融资 150-500人,经验5-10年 硕士,"“互联网银行,扁平化管理,星空餐厅”",互联网金融 机器学习 人工智能 ,[高新区]
对啊网,中级Java工程师,10k-13k,"移动互联网,教育 B轮 500-2000人",经验3-5年 本科,“七险一金;每年两次调薪机会;”,教育 移动互联网 Java C++ MySQL 全栈 ,[猛追湾]
对啊网,Java技术经理,15k-25k,"移动互联网,教育 B轮 500-2000人",经验5-10年 本科,“七险一金；每年两次调薪机会；带薪年假”,教育 移动互联网 Java MySQL 全栈 架构师 ,[猛追湾]
武汉佰钧成技术有限责任公司,java开发工程师,10k-20k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,“项目稳定，大牛带队”,Java Python ,[武侯区]
多点Dmall,JAVA研发工程师（财务系统方向）(JA2N1),15k-30k,"电商,消费生活 C轮 500-2000人",经验5-10年 本科,"“下午茶,六险一金, 餐补”",电商 新零售 ,[高新区]
多点Dmall,JAVA开发工程师(JYXT1),12k-24k,"电商,消费生活 C轮 500-2000人",经验3-5年 本科,"“下午茶, 六险一金, 股票期权, 餐补”",电商 新零售 ,[高新区]
成都聚思力信息技术有限公司,JAVA开发（微服务开发）,13k-20k,"移动互联网,电商 上市公司 500-2000人",经验5-10年 本科,"“五险一金,交通补饭补,旅游补贴,9天年假”",Java ,[华阳]
成都聚思力信息技术有限公司,高级Java工程师,13k-18k,"移动互联网,电商 上市公司 500-2000人",经验5-10年 本科,"“JAVA,J2EE,Pytho,ERP”",软件开发 Java ,[华阳]
思特奇Si-tech,系统运维工程师,7k-10k·14薪,数据服务 上市公司 2000人以上,经验1-3年 本科,"“七险一金,绩效奖金，上市公司，班车”",MySQL 系统运维 ,[双流县]
新希望六和,高级JAVA工程师,15k-25k,其他 上市公司 2000人以上,经验5-10年 本科,“平台大、待遇好、绩效奖金餐补、定期体检”,移动互联网 Java Python MySQL 数据库 ,[锦江区]
G7,java开发工程师,15k-25k·14薪,"物联网,数据服务 D轮及以上 500-2000人",经验3-5年 本科,“行业领头羊、发展前景好”,Java MySQL ,[双流县]
成都质数斯达克科技有限公司,测试工程师,7k-9k,"金融,区块链 B轮 50-150人",经验3-5年 本科,“股权期权，一年两次调薪，年终奖，项目奖金”,金融 功能测试 应用软件测试 客户端 网页 ,[高新区]
致远互联,java开发实习生,3k-4k,"移动互联网,社交 上市公司 500-2000人",经验应届毕业生 本科,"“平台大,牛人多,有转正机会,学习型团队”",Java ,[高新区]
云恒数联,架构师java,16k-25k,"数据服务,其他 不需要融资 50-150人",经验5-10年 本科,“双休”,Java MySQL ,[高新区]
西南凯亚,中级java开发,6k-8k,"信息安全,其他 不需要融资 150-500人",经验3-5年 本科,“国企，没有996，双休，带薪年假等”,后端 J2EE Linux/Unix ,[高新区]
明厚天股份,中高级实施工程师,9k-10k,"移动互联网,数据服务 上市公司 150-500人",经验3-5年 本科,“周末双休、五险一金、节日福利、带薪年假”,教育 大数据 OA 实施 数据库 ,[牛王庙]
明厚天股份,数据开发工程师,15k-20k,"移动互联网,数据服务 上市公司 150-500人",经验3-5年 本科,“周末双休、五险一金、节日福利、带薪年假”,大数据 云计算 数据挖掘 Hadoop MySQL Java ,[牛王庙]
掌中全景,java应用系统开发工程师,7k-12k,移动互联网 未融资 50-150人,经验1-3年 本科,“双休 五险一金 节日礼品 带薪年假”,Java MySQL ,[高新区]
成都鸿业远图科技有限...,Java开发工程师（电商平台）,8k-15k·13薪,"金融,信息安全 未融资 15-50人",经验3-5年 本科,“银行电商 微服务”,电商 银行 分布式 ,[武侯区]
延华医疗研究院,数据分析师,5k-7k,"移动互联网,医疗丨健康 上市公司 150-500人",经验1-3年 本科,“具有近20年的医疗业务积累”,医疗健康 ,[涌泉]
锦程消费金融公司,高级JAVA软件开发工程师,16k-21k,金融 未融资 150-500人,经验5-10年 本科,“15薪 双休 6险1金入职起全额购买 带薪年假”,软件开发 Java ,[桂溪]
锦程消费金融公司,数据库管理工程师,10k-20k,金融 未融资 150-500人,经验5-10年 本科,"“公司总部,稳定平台,福利优,年度调薪”",DBA MySQL ,[高新区]
成都卓杭,Golang后端开发工程师,15k-20k·13薪,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,“六险一金 年度旅游 超nice氛围”,广告营销 游戏 服务器端 ,[高新区]
成都卓杭,服务器开发工程师,15k-25k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,"“六险一金,周末双休,年度旅游,餐补13薪”",C++ Erlang Golang Linux/Unix ,[高新区]
岽岳软件,php开发工程师,11k-16k,软件开发 不需要融资 少于15人,经验3-5年 大专,“五险，双休，法定假日，加长年假，氛围轻松”,即时通讯 社交 PHP 服务器端 docker ,[高新区]
佳华物链云,后端工程师,15k-26k·13薪,"移动互联网,数据服务 不需要融资 150-500人",经验3-5年 本科,“支付”,Golang ,[武侯区]
佳华物链云,golang开发工程师,15k-26k·13薪,"移动互联网,数据服务 不需要融资 150-500人",经验3-5年 本科,“新基建”,Golang ,[武侯区]
三夫科技,Java后端工程师,6k-9k,软件开发 不需要融资 50-150人,经验1-3年 大专,“周末双休，年假，社保”,后端 Java MySQL ,[成华区]
金字塔教育咨询,php后端开发工程师,8k-11k,教育 未融资 15-50人,经验1-3年 大专,“有成熟的开发团队 公司发展前景良好”,教育 PHP ,[春熙路]
成电医星,中级java开发工程师,7k-10k,医疗丨健康 上市公司 150-500人,经验3-5年 本科,“上市公司，福利待遇优厚，平台大，前景好”,医疗健康 分布式 Java MySQL ,[公平]
成电医星,初级java开发工程师,5k-7k,医疗丨健康 上市公司 150-500人,经验1-3年 本科,“上市公司，福利待遇优厚，平台大，前景好”,医疗健康 Java Node.js MySQL JS ,[公平]
任我行软件,Java开发工程师,5k-10k,"移动互联网,企业服务 不需要融资 500-2000人",经验1-3年 本科,“五险一金双休项目奖金年终奖餐补班车旅游”,J2EE Java Hadoop 后端 ,[高新区]
任我行软件,.NET开发工程师,6k-12k,"移动互联网,企业服务 不需要融资 500-2000人",经验1-3年 大专,“五险一金双休弹性工作项目奖金餐补旅游”,ASP 后端 ,[高新区]
华文科技,全栈工程师,15k-25k,移动互联网 不需要融资 15-50人,经验3-5年 本科,“朝九晚六、前景行业、扁平化管理、年轻团队”,企业服务 工具软件 PHP 全栈 后端 ,[高新区]
华文科技,全栈开发工程师,15k-20k,移动互联网 不需要融资 15-50人,经验1-3年 本科,“朝九晚六、前景行业、扁平化管理、年轻团队”,企业服务 工具软件 PHP 全栈 后端 ,[高新区]
金翼致远,高级Java工程师,8k-10k,移动互联网 不需要融资 50-150人,经验1-3年 大专,"“五险一金,周末双休,带薪年假,团队好”",Java ,[高新区]
NCS,DevOps Intern,2k-3k,企业服务 不需要融资 500-2000人,经验不限 本科,“五险一金 加班补助 带薪年假 弹性工作”,Shell C++ ,[高新区]
四川医信,报表开发工程师,4k-8k,"移动互联网,医疗丨健康 未融资 150-500人",经验1-3年 大专,“五险一金，餐补，房补，通讯补贴，带薪年假”,医疗健康 SQLServer Oracle ,[高新区]
上海千缦网络科技有限公司,后端高级工程师,20k-25k,移动互联网 不需要融资 50-150人,经验5-10年 本科,“团队氛围好，优秀人才可以发展为合伙人”,移动互联网 后端 Java 分布式 ,[锦江区]
新蛋,生产环境测试工程师,5k-10k,电商 不需要融资 500-2000人,经验1-3年 本科,“知名美国电商 十三薪绩效分红”,电商 数据库 Selenium 自动化测试 Web测试 ,[高新区]
西南凯亚,中级java工程师,7k-12k·15薪,"信息安全,其他 不需要融资 150-500人",经验不限 本科,“没有996 国企 全额公积金”,工具软件 大数据 后端 平台 ,[高新区]
零一通途,Java开发工程师,8k-15k,"移动互联网,数据服务 未融资 15-50人",经验3-5年 不限,"“年终奖金,弹性工作,五险一金”",云计算 Java MySQL 云计算 ,[高新区]
范飞,资深Rust服务器程序员,30k-60k,移动互联网 A轮 15-50人,经验不限 本科,"“高绩效奖,出国旅游,精英团队”",移动互联网 服务器端 数据库 ,[高新区]
博智信息,中高级java开发工程师,12k-20k,"移动互联网,其他 不需要融资 150-500人",经验3-5年 本科,“年度绩效、弹性工作、年度体检、五险一金、团建”,新零售 Java ,[高新区]
众信佳科技,linux运维工程师(偏应用运维),8k-11k,人工智能 不需要融资 500-2000人,经验不限 大专,“发展空间”,运维 Linux ,[猛追湾]
众信佳科技,linux应用运维工程师,8k-11k,人工智能 不需要融资 500-2000人,经验1-3年 大专,“发展、晋升”,移动互联网 通信/网络设备 Linux ,[猛追湾]
欢聚堂,爬虫工程师主管,12k-20k·15薪,"移动互联网,电商 不需要融资 150-500人",经验3-5年 本科,“六险一金，13-16薪，周末双休”,移动互联网 Python 爬虫架构 数据采集 ,[武侯区]
药品终端网,测试工程师,8k-10k,"电商,医疗丨健康 C轮 150-500人",经验1-3年 本科,"“弹性时间,期权激励,氛围浓厚,五险一金”",电商 医疗健康 测试 ,[高新区]
小鸡叫叫,测试工程师,10k-15k,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 本科,“周末双休 六险一金 良好氛围 成长发展”,教育 移动互联网 测试 自动化测试 性能测试 ,[高新区]
邻来里往,软件测试工程师,5k-8k,"消费生活,软件开发 不需要融资 15-50人",经验1-3年 大专,“五险一金 创业公司 股票期权 年终分红”,社交 工具软件 功能测试 接口测试 性能测试 测试开发 ,[高新区]
联通大数据,java开发工程师,10k-17k·14薪,数据服务 不需要融资 150-500人,经验3-5年 本科,“周末双休 足额社保公积金 各种补贴福利好”,Java 数据库 分布式 Hadoop ,[高新区]
联通大数据,初级java开发工程师,6k-10k·14薪,数据服务 不需要融资 150-500人,经验1-3年 本科,“周末双休 足额社保公积金 各种补贴福利好”,Java 数据库 Hadoop 分布式 ,[高新区]
成都安舟,Java研发工程师,9k-15k,信息安全 未融资 50-150人,经验3-5年 本科,“网络安全行业”,Linux/Unix Java MySQL ,[高新区]
成都安舟,中级测试工程师,8k-13k,信息安全 未融资 50-150人,经验1-3年 本科,“网络安全”,信息安全 Selenium Loadrunner 功能测试 性能测试 ,[高新区]
路行通,高级测试工程师,12k-18k,"移动互联网,消费生活 不需要融资 500-2000人",经验5-10年 本科,“车联网 新零售 高速发展平台”,性能测试 自动化测试 Web测试 ,[高新区]
金采科技,音视频开发工程师,12k-18k,"软件开发,物联网 不需要融资 150-500人",经验3-5年 大专,“弹性工作 周末双休 加班少”,汽车 地图 视频编解码 音频编解码 ,[高新区]
深圳奥哲网络科技有限公司,Java软件工程师（成都驻场开发）,12k-18k,移动互联网 B轮 500-2000人,经验5-10年 大专,“五险一金、周末双休”,Java ERP C++ 项目实施 ,[武侯区]
美团大众点评网,高级java开发工程师,25k-50k,消费生活 D轮及以上 2000人以上,经验不限 本科,“大厂，技术成长快，薪资高。”,Java 后端 ,[武侯区]
精创国芯,系统集成工程师,9k-12k,移动互联网 未融资 50-150人,经验5-10年 大专,“周末双休 项目奖金 年终奖 员工旅游”,系统集成 技术支持 Linux ,[中和]
中电数字,运维工程师,10k-15k·14薪,"医疗丨健康,数据服务 不需要融资 50-150人",经验3-5年 本科,“智慧医疗；医疗大数据；”,大数据 MySQL 网络安全运维 ,[温江区]
酷家乐,后端开发工程师-成都 (MJ002553),8k-12k,房产家居 D轮及以上 500-2000人,经验不限 不限,“团队实力”,Java ,[高新区]
四方伟业,数据治理交付实施岗（高级）,14k-25k,移动互联网 不需要融资 500-2000人,经验3-5年 不限,“五险一金 免费工作餐 年终丰厚”,大数据 工具软件 数据仓库 Spark Hadoop ETL ,[紫荆]
四方伟业,数据仓库架构师,15k-25k,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“大牛leader 团队nice 氛围轻松”,大数据 数仓架构 数仓工程师 ETL 数据仓库 ,[创业路]
玉米树科技,服务器主程,25k-30k,"游戏,移动互联网 未融资 15-50人",经验5-10年 本科,“餐补，交通补助，团建，旅游，生日会，体检”,C++ 服务器端 ,[高新区]
南天佳信,java开发工程师,12k-17k,"金融,其他 上市公司 50-150人",经验3-5年 大专,“年终奖金、定期体检、节日福利、生日福利”,银行 Java 后端 分布式 中间件 ,[高新区]
南天佳信,etl开发工程师,12k-17k·13薪,"金融,其他 上市公司 50-150人",经验5-10年 本科,“年终奖金、定期体检、节日福利、生日福利”,ETL 数据仓库 Python 数据库开发 ,[高新区]
企朋,资深后台开发工程师 (MJ000727),20k-30k,"移动互联网,电商 不需要融资 150-500人",经验5-10年 本科,“免费零食 优秀同事 弹性工作时间”,后端 GO Golang Erlang ,[高新区]
易宝软件科技（南京）有限公司,java开发工程师,10k-20k,移动互联网 上市公司 150-500人,经验3-5年 本科,“零食多团建活动多领导好周末双休项目奖金”,Java 后端 软件开发 分布式 ,[郫县]
四象联创,JAVA实习生,3k-4k,"移动互联网,金融 未融资 50-150人",经验1年以下 不限,“发展前景”,Java ,[高新区]
慧扬创新,JAVA 后端开发工程师,8k-13k,"医疗丨健康,软件开发 未融资 少于15人",经验3-5年 本科,“办公室环境轻松舒适 晋升机会多”,医疗健康 大数据 Java docker MySQL ,[高新区]
中电慧安,运维工程师（四川地区）,6k-12k,"信息安全,通讯电子 不需要融资 50-150人",经验不限 本科,“发展前景 技术实力”,MongoDB 大数据运维 ,[高新区]
中电慧安,运维工程师,6k-12k,"信息安全,通讯电子 不需要融资 50-150人",经验不限 本科,“发展前景 技术实力”,大数据运维 Linux MongoDB MySQL ,[高新区]
易宝软件科技（南京）有限公司,java开发工程师,12k-20k,移动互联网 上市公司 150-500人,经验3-5年 本科,“周末双休、节日福利、五险一金、”,Java Golang 后端 ,[犀浦]
培训、留学、移民,Java初级开发工程师,3k-5k,教育 不需要融资 50-150人,经验1-3年 本科,“海外公司福利，上升空间”,教育 移动互联网 J2EE ,[双流县]
民生易贷,Java开发工程师,8k-16k,"移动互联网,金融 A轮 150-500人",经验3-5年 本科,“扁平化管理”,电商 Java ,[火车南站]
信息技术、软件开发、测试及应用,Java开发讲师,12k-20k·13薪,"移动互联网,教育 不需要融资 50-150人",经验5-10年 本科,“五险一金，年底双薪，员工旅游，员工体检”,教育 后端 分布式 Java docker ,[高新区]
艾迪泰科,测试工程师,8k-15k,其他 不需要融资 150-500人,经验1-3年 本科,“朝阳产业、六险一金、节日福利、弹性工作”,企业服务 大数据 功能测试 ,[武侯区]
快易家房地产营销策划,java开发工程师,8k-15k·14薪,其他 未融资 15-50人,经验3-5年 本科,“项目奖 年终奖 团队氛围好”,房产服务 Java 后端 ,[高新区]
精灵云科技,java开发工程师,11k-18k·13薪,移动互联网 A轮 50-150人,经验1-3年 本科,“五险一金、试用期全薪”,Java ,[高新区]
果酱文化,php开发工程师,10k-20k·14薪,"移动互联网,文娱丨内容 B轮 15-50人",经验3-5年 本科,“年轻开明，项目发展好，氛围融洽，有大神”,MySQL ,[高新区]
思瑞奇,软件工程师,8k-16k·13薪,"硬件,软件开发 未融资 50-150人",经验3-5年 本科,“弹性工作；体检；五险一金；过节费；团建；双休”,C++ C Java MySQL ,[高新区]
亿和博嘉教育,java高级工程师,15k-30k,"教育,医疗丨健康 未融资 50-150人",经验5-10年 本科,“互联网医疗行业 节日福利 有挑战”,医疗健康 教育 Java Linux/Unix ,[高新区]
91Act,<校>游戏服务器开发工程师,8k-16k·13薪,游戏 不需要融资 50-150人,经验应届毕业生 本科,“业务发展前景好/福利好/没有加班文化”,游戏 C++ ,[高新区]
肠年轻,golang开发工程师,20k-30k,医疗丨健康 未融资 15-50人,经验3-5年 本科,“资深后台开发工程师，先进的技术”,MySQL Python Golang ,[武侯区]
四方启点,测试工程师,6k-12k,"移动互联网,数据服务 未融资 150-500人",经验3-5年 本科,“带薪年假、五险一金、定期体检、通讯补助”,功能测试 app测试 ,[高新区]
普硕云科,java开发工程师,8k-12k,"软件开发,区块链 天使轮 15-50人",经验3-5年 不限,“五险一金 绩效奖金 带薪年假 定期团建”,Java ,[驷马桥]
咕咚,SRE,15k-25k,移动互联网 C轮 150-500人,经验5-10年 本科,"“行业标杆,氛围好,团队棒,前景广”",移动互联网 ,[武侯区]
98V,软件运维工程师,8k-12k,"医疗丨健康,软件开发 未融资 15-50人",经验3-5年 本科,“移动医疗 大数据”,医疗健康 大数据 Linux ,[高新区]
携恩科技,高级java开发工程师,15k-18k·13薪,"信息安全,硬件 不需要融资 50-150人",经验5-10年 本科,"“氛围好,年终奖,带薪年假,六险一金”",Java C++ 图像处理 视频预处理 ,[高新区]
GAIA,java高级开发工程师,12k-17k,"电商,移动互联网 天使轮 50-150人",经验3-5年 本科,“技术核心股、扁平、无天花板的事业”,新零售 企业服务 Java docker 服务器端 分布式 ,[金牛区]
派沃特,java开发工程师,8k-15k·13薪,"企业服务,信息安全 未融资 50-150人",经验3-5年 本科,"“五险一金,带薪年假,在岗培训”",Java ,[高新区]
字节跳动,全栈工程师 — 抖音移动平台,30k-60k,文娱丨内容 C轮 2000人以上,经验不限 本科,"“六险一金,股票期权,弹性工作,免费三餐”",移动端 ,[武侯区]
字节跳动,分布式存储产品化开发工程师,20k-40k,文娱丨内容 C轮 2000人以上,经验不限 本科,"“六险一金,股票期权,弹性工作,免费三餐”",后端开发 ,[武侯区]
成都肆零肆,大数据处理,6k-10k,"信息安全,数据服务 未融资 50-150人",经验1-3年 不限,"“五险一金,带薪年假,项目提成,周末双休”",大数据 数据运营 ,[肖家河]
成都肆零肆,Python高级开发工程师,10k-18k,"信息安全,数据服务 未融资 50-150人",经验3-5年 本科,"“五险一金,带薪年假,项目提成,周末双休”",大数据 Python ,[肖家河]
久远银海,中高级java开发工程师,12k-18k·14薪,"移动互联网,硬件 上市公司 2000人以上",经验3-5年 本科,"“五险一金,年终奖,带薪年假,节日福利”",后端 ,[锦江区]
久远银海,企业内训师,6k-11k,"移动互联网,硬件 上市公司 2000人以上",经验1-3年 本科,“五险一金、年终福利、工会活动、带薪年假”,移动互联网 企业服务 Java ,[锦江区]
对啊网,中级Java工程师,10k-13k,"移动互联网,教育 B轮 500-2000人",经验3-5年 本科,“七险一金;每年两次调薪机会;”,教育 移动互联网 Java C++ MySQL 全栈 ,[猛追湾]
对啊网,Java技术经理,15k-25k,"移动互联网,教育 B轮 500-2000人",经验5-10年 本科,“七险一金；每年两次调薪机会；带薪年假”,教育 移动互联网 MySQL Java 全栈 架构师 ,[猛追湾]
佳华物链云,后端开发工程师,15k-25k·13薪,"移动互联网,数据服务 不需要融资 150-500人",经验3-5年 本科,“扁平化管理、弹性作息”,Java Golang ,[双流县]
小鸡叫叫,中台测试工程师,10k-15k,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 本科,“周末双休 良好氛围 **项目 晋升发展”,教育 移动互联网 ,[高新区]
小鸡叫叫,高级java开发工程师,15k-25k,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 本科,“高速发展 周末双休 弹性工作制”,后端 ,[武侯区]
成都汉康,java开发工程师,8k-15k,"数据服务,软件开发 不需要融资 50-150人",经验5-10年 大专,“平台大，多元化，扁平化管理，发展前景大”,大数据 Web前端 Java MySQL ,[高新区]
云祺科技,WEB研发工程师,5k-10k,"信息安全,数据服务 天使轮 15-50人",经验1-3年 本科,“股票期权年终金五险专业培训旅游下午茶”,云计算 前端开发 HTML5 Javascript ,[高新区]
成都易瞳科技,项目支持,5k-10k,"数据服务,硬件 A轮 15-50人",经验5-10年 本科,“五险一金、交通补贴、午餐补贴”,项目管理 ,[高新区]
成都恒视通,运维工程师,4k-7k,"移动互联网,信息安全 不需要融资 15-50人",经验应届毕业生 不限,“好平台、好氛围、好福利”,K8s/Docker ,[高新区]
蜂云智家,.NET中级工程师,6k-10k,"企业服务,移动互联网 A轮 15-50人",经验3-5年 大专,"“期股,成长,氛围和谐”",工具软件 企业服务 .NET ,[成华区]
优软信息,java开发工程师,5k-8k,软件开发 未融资 15-50人,经验1-3年 本科,“五险一金、周末双休、绩效奖金、餐补、交通补贴”,Java 软件开发 后端 ,[高新区]
汉图,JAVA后端初级,5k-8k,"数据服务,其他 A轮 15-50人",经验1-3年 本科,“发展前景大，社保，年假”,大数据 ,[高新区]
成都华西公用医疗信息服务有限公司,高级java,9k-15k,"移动互联网,医疗丨健康 不需要融资 150-500人",经验5-10年 本科,“福利好，稳定高”,后端 Java Web前端 ,[高新区]
天呈慧眼云,中高级Java开发工程师,10k-15k,移动互联网 上市公司 2000人以上,经验3-5年 大专,“五险一金、周末双休、节日福利、弹性上班”,大数据 后端 Java ,[高新区]
路行通,java开发工程师,12k-20k·13薪,"移动互联网,消费生活 不需要融资 500-2000人",经验3-5年 本科,“五险一金、员工餐厅、年终奖”,Java ,[高新区]
天呈慧眼云,高级java开发工程师,13k-18k,移动互联网 上市公司 2000人以上,经验5-10年 大专,“团队氛围好、加班补贴”,医疗健康 ,[高新区]
盈透科技,安卓开发工程师,6k-12k,"移动互联网,金融 不需要融资 15-50人",经验1-3年 大专,"“领导OK,团队ok”",移动端 前端开发 Android Hybird ,[华阳]
筑证网络,PHP后端工程师,8k-14k,"移动互联网,数据服务 不需要融资 少于15人",经验1-3年 本科,“扁平化管理，加班少”,企业服务 后端 Yii docker PHP ,[中和]
美团点评,【WMPS】高级Java开发工程师-成都,25k-40k,消费生活 上市公司 2000人以上,经验3-5年 本科,“六险一金、周末双休”,Java ,[高新区]
上海脉多信息技术有限公司,研发经理/主管工程师 （前端）,20k-35k,"硬件,软件开发 D轮及以上 50-150人",经验5-10年 本科,“准上市公司”,前端开发 ,[金沙]
成都汉康,研发实习生,2k-3k,"数据服务,软件开发 不需要融资 50-150人",经验应届毕业生 本科,“平台大，多元化，扁平化管理，发展前景大”,软件开发 ,[高新区]
517旅行网,中高级软件测试,12k-20k·14薪,电商 上市公司 150-500人,经验3-5年 本科,“试用期全薪 地铁周边 年终奖”,电商 功能测试 自动化测试 Web测试 ,[沙湾]
新希望六和,高级java开发工程师,15k-25k,其他 上市公司 2000人以上,经验5-10年 本科,“大平台 团队佳 大牛多”,架构师 Java ,[柳江]
生学教育,数据分析实习生,2k-4k·13薪,"移动互联网,教育 A轮 150-500人",经验应届毕业生 本科,“五险一金、带薪年假、年终奖金、年度体检”,大数据 Hive Java Python MySQL ,[高新区]
延华医疗研究院,实施工程师,5k-10k,"移动互联网,医疗丨健康 上市公司 150-500人",经验1-3年 大专,“发展前景较好”,其他 ,[涌泉]
道引科技,java开发工程师,10k-20k,"电商,消费生活 未融资 15-50人",经验1-3年 大专,"“双休,五险,朝九晚六,股权激励”",后端 ,[武侯区]
玉米树科技,游戏服务器,10k-20k,"游戏,移动互联网 未融资 15-50人",经验3-5年 本科,“五险一金、定期理疗+健身、餐饮补贴、培训”,C C++ Linux/Unix ,[高新区]
法本信息,java开发工程师（成都）,12k-15k·13薪,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 大专,“大平台”,,[武侯区]
广通软件,Java开发工程师,12k-20k·14薪,"软件开发,人工智能 上市公司 500-2000人",经验3-5年 本科,“五险一金 带薪年假 互联网工作氛围”,Java ,[武侯区]
美团点评,美团闪购-资深数据仓库开发工程师（成都）,20k-40k,消费生活 上市公司 2000人以上,经验1-3年 本科,“发展空间大”,数据仓库 ,[高新区]
平安科技,11313P-应用运维工程师（成都）,12k-20k,金融 不需要融资 2000人以上,经验3-5年 本科,"“五险一金,绩效奖金,带薪年假,定期体检”",运维 系统运维 Java 应用运维 ,[锦江区]
平安科技,113189-资深JAVA开发工程师,15k-30k,金融 不需要融资 2000人以上,经验5-10年 本科,“五险一金”,云计算 中间件 分布式 ,[柳江]
CLPS,c#中级开发,10k-15k,"数据服务,金融 未融资 500-2000人",经验3-5年 大专,“六险一金，十三薪”,信息安全 企业服务 C#/.NET ,[高新区]
商汤科技,DevOps开发工程师,15k-30k·15薪,人工智能 C轮 2000人以上,经验3-5年 本科,“AI独角兽；办公环境优；团队氛围nice”,DevOps/AIOps ,[双流县]
