公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
图麟科技,c++服务器,8k-15k,"移动互联网,硬件 A轮 150-500人",经验1-3年 本科,“领导nice 环境好 发展空间大”,后端 服务器端 Linux/Unix C++ ,[高新区]
哈工大机器人,ROS系统工程师（商用）,10k-15k·13薪,其他 不需要融资 150-500人,经验1-3年 硕士,“有政府搭建的平台”,TCP/IP协议 HTTP/HTTPS协议 ,[经济技术开发区]
哈工大机器人,商用移动机器人导航算法工程师,10k-15k·13薪,其他 不需要融资 150-500人,经验1-3年 硕士,“有政府搭建的平台”,目标检测 模式识别 ,[经济技术开发区]
泛微,项目经理（合肥）,8k-16k,"移动互联网,企业服务 上市公司 2000人以上",经验3-5年 本科,“绩效奖金 交通补贴 提成”,大数据 项目管理 解决方案 实施 ,[高新区]
飞常准,Unity3D程序开发工程师,10k-20k,移动互联网 不需要融资 500-2000人,经验3-5年 本科,"“六险一金,年终奖金,带薪休假,员工旅游”",大数据 C++ Java ,[潜山路]
NIO蔚来,语音识别技术高级经理（合肥）,30k-50k,"移动互联网,硬件 上市公司 2000人以上",经验5-10年 硕士,“上市公司 成熟平台 福利好 上升期”,人工智能 语音识别 语音合成 机器学习 ,[包河区]
NIO蔚来,语音识别声学模型算法工程师（合肥）,20k-40k,"移动互联网,硬件 上市公司 2000人以上",经验3-5年 硕士,“上市公司 成熟平台 福利好 上升期”,人工智能 深度学习 语音识别 语音合成 ,[包河区]
上海浩宜信息科技有限公司,软件测试工程师,8k-15k,"数据服务,人工智能 不需要融资 150-500人",经验1-3年 本科,“做五休二，年终奖、五险一金、定期团建”,测试 IOS测试 Web测试 功能测试 ,[经济技术开发区]
新华三,软件开发工程师,12k-22k·14薪,"信息安全,通讯电子 不需要融资 2000人以上",经验1-3年 本科,“优秀的薪资和环境，优秀的同事”,通信/网络设备 C C++ ,[蜀山区]
传智播客,前端导师,12k-20k,教育 C轮 500-2000人,经验3-5年 大专,“月休八天、年度体检、旅游、六险一金”,教育 ,[铜陵路]
中科天恒,嵌入式工程师,8k-13k,软件开发、硬件 未融资 15-50人,经验1-3年 本科,“五险一金，免费三餐，节日福利等”,移动互联网 C Linux ARM 模拟电路设计 ,[蜀山区]
合肥优视科技,安卓程序员,5k-9k,"硬件,信息安全 不需要融资 50-150人",经验应届毕业生 不限,“双休，年终奖，带薪年假”,云计算 大数据 Android 移动端 ,[海关路]
思特奇Si-tech,2020校园招聘-技术方向（java、C……）,5k-10k,"移动互联网,数据服务 不需要融资 2000人以上",经验应届毕业生 不限,“学习发展 七险一金 全国分配”,Java Hadoop 后端 分布式 ,[五里墩]
腾讯,14703-Web引擎开发工程师,20k-35k,社交 上市公司 2000人以上,经验3-5年 本科,“大平台 跨端 技术大拿多”,Hybird Android Javascript 移动端 ,[高新区]
腾讯,Android 研发工程师,15k-25k·14薪,社交 上市公司 2000人以上,经验1-3年 本科,“大平台 跨端 技术大拿多”,Android C/C++ ,[高新区]
格灵深瞳,视觉算法工程师,15k-30k,"企业服务,数据服务 D轮及以上 150-500人",经验不限 本科,"“周末双休,六险一金”",算法 机器学习 ,[高新区]
格灵深瞳,算法实习生（合肥）,4k-8k,"企业服务,数据服务 D轮及以上 150-500人",经验不限 硕士,“六险一金 周末双休 带薪年假 大牛带队”,人工智能 机器学习 深度学习 计算机视觉 ,[蜀山区]
微创软件,自动化测试工程师,7k-8k·13薪,"企业服务,移动互联网 不需要融资 2000人以上",经验1-3年 本科,“发展前景”,自动化测试 ,[蜀山区]
国音智能科技  SpeakIn,golang开发工程师,15k-30k,移动互联网 B轮 150-500人,经验3-5年 本科,“平台大 机会多 行业大牛 人性化 待遇好”,Java 语音处理 架构师 ,[蜀山区]
声智科技,dsp实现工程师,20k-40k·14薪,人工智能 B轮 150-500人,经验不限 本科,“五险一金 弹性工作制 年终奖”,DSP C C++ ,[望江路]
沛睿微电子,IC验证工程师,10k-15k,硬件 未融资 50-150人,经验不限 本科,“五险一金、年终奖金、周末双休、带薪年假”,电子/半导体/集成电路 ,[新站综合开发试验区]
沛睿微电子,软件开发工程师,6k-12k,硬件 未融资 50-150人,经验不限 本科,“五险一金、年终奖金、周末双休、带薪年假”,嵌入式 Linux ,[新站综合开发试验区]
雷索信息,嵌入式软件开发工程师,10k-20k,"硬件,软件开发 不需要融资 15-50人",经验3-5年 本科,“研发型高企，充分尊重每一位同仁的职业意愿”,ARM 嵌入式 Linux C++ ,[高新区]
华米科技,嵌入式GUI开发工程师,20k-40k,移动互联网 上市公司 500-2000人,经验5-10年 本科,“免费班车薪资open大牛云集”,可穿戴设备 智能硬件 ,[高新区]
一品效果图,几何算法工程师,15k-20k,"移动互联网,其他 不需要融资 150-500人",经验3-5年 本科,“五险一金”,C++ ,[包河区]
合肥海拔网络科技有限公司,嵌入式软件开发工程师,10k-15k·13薪,"移动互联网,消费生活 D轮及以上 15-50人",经验3-5年 本科,“五险一金、双休”,ARM 嵌入式 PCB工艺 ,[望江路]
远算科技,音视频开发工程师,20k-35k,企业服务 B轮 50-150人,经验5-10年 本科,“大牛带教”,云计算 企业服务 音视频 C++ Windows 视频流转码 ,[蜀山区]
合力亿捷,数据分析师,10k-18k,"移动互联网,企业服务 上市公司 500-2000人",经验3-5年 不限,“带薪年假 补充医疗保险 周末双休”,需求分析 产品设计 项目管理 数据分析 ,[政务文化新区]
中科新萝,安卓开发工程师,10k-20k,移动互联网 天使轮 15-50人,经验3-5年 本科,“假日、加班绩效、升职空间、股权期权”,即时通讯 移动互联网 Android 前端开发 HTML5 ,[玉兰新村]
高哲信息,图像处理算法工程师,10k-18k,人工智能 未融资 50-150人,经验应届毕业生 硕士,“前沿算法，深度学习，双休，工作节奏及氛围佳”,深度学习 目标检测 图像算法 ,[高新区]
高哲信息,图像处理算法工程师,11k-18k,人工智能 未融资 50-150人,经验不限 硕士,“前沿算法，深度学习，双休，工作节奏及氛围佳”,深度学习 目标检测 图像算法 C/C++ ,[高新区]
移远通信,嵌入式软件开发工程师（平台）,9k-18k,"硬件,其他 未融资 150-500人",经验3-5年 本科,“五险一金，奖金，旅游，交通通讯餐费补贴等”,ARM 嵌入式 单片机 驱动开发 ,[黄山路]
华米科技,Android高级开发工程师 (MJ000107),10k-20k,移动互联网 上市公司 500-2000人,经验3-5年 大专,“六险一金、弹性作息、双休、餐补、班车”,移动端 Android ,[高新区]
来邦科技股份公司,php开发工程师,8k-13k,"企业服务,其他 上市公司 150-500人",经验1-3年 本科,"“福利好,薪资高,发展空间大,领导好”",视频 QT C++ Javascript PHP ,[东流路]
的卢深视,机器学习算法高级工程师,25k-45k,"数据服务,移动互联网 未融资 50-150人",经验5-10年 本科,“前沿的三维视觉技术研究。薪资待遇丰厚。”,人工智能 深度学习 图像处理 ,[蜀山区]
英特灵达,高级计算机视觉算法工程师,20k-40k,"硬件,人工智能 天使轮 15-50人",经验不限 硕士,“充裕的股权期权激励”,深度学习 图片识别 人脸识别 ,[蜀山区]
合肥星空物联信息科技有限公司,MFC软件工程师,5k-10k,"企业服务,其他 未融资 500-2000人",经验1-3年 本科,“五险一金、年度旅游、年度体检”,智能硬件 MFC QT C++ ,[高新区]
辛普科技,java实习生,3k-6k,"移动互联网,电商 未融资 15-50人",经验应届毕业生 本科,“发展空间大”,移动互联网 Java Javascript JS ,[高新区]
合肥海拔网络科技有限公司,嵌入式linux系统开发工程师,12k-17k·13薪,"移动互联网,消费生活 D轮及以上 15-50人",经验3-5年 本科,“五险一金、双休、大牛带队、福利丰厚健全”,ARM 嵌入式 Linux PCB工艺 ,[望江路]
光子闪烁,全栈工程师,8k-15k,游戏 天使轮 少于15人,经验1-3年 大专,“硅谷工作风格+快速高效提升能力机会”,游戏 移动互联网 Node.js 全栈 软件开发 ,[包河区]
合肥铁榔头教育科技,信息学教师,6k-10k,"教育,硬件 不需要融资 50-150人",经验1年以下 本科,“五险一金+节假日福利+境外游+带薪培训”,教育 ,[庐阳区]
合肥铁榔头教育科技,信息学教练,8k-13k,"教育,硬件 不需要融资 50-150人",经验不限 本科,“五险一金+节假日福利+境外游+带薪培训”,教育 ,[庐阳区]
安徽航信,Android开发工程师,6k-11k,"移动互联网,信息安全 不需要融资 500-2000人",经验1-3年 本科,“...”,软件开发 ,[高新区]
的卢深视,机器学习算法工程师,10k-20k,"数据服务,移动互联网 未融资 50-150人",经验1-3年 硕士,“专业团队，行业领先，福利待遇好”,机器学习 深度学习 图像处理 人工智能 ,[蜀山区]
英莱合创,软件开发工程师,6k-9k,"硬件,数据服务 A轮 15-50人",经验应届毕业生 本科,“宽松环境，融洽气氛，创业上升期”,软件开发 Android ,[政务文化新区]
联合利华,数字化系统架构师,12k-15k,消费生活 上市公司 500-2000人,经验3-5年 本科,“五险一金 餐饮补贴 年假 外企氛围”,信息安全 新零售 Java Python SQLServer MySQL ,[经济技术开发区]
安徽银基安全,信息安全工程师（渗透测试）,8k-12k,信息安全 未融资 150-500人,经验1-3年 大专,“网络与信息安全 安全运维”,渗透测试 ,[五里墩]
中新软件,c语言开发工程师,8k-15k,"硬件,信息安全 不需要融资 500-2000人",经验1-3年 本科,"“钱多,福利好,环境优,加班少”",C 嵌入式 驱动开发 ,[高新区]
七彩世界集团,UE4/VR开发工程师,6k-11k,消费生活 B轮 500-2000人,经验1-3年 大专,“福利待遇好，发展平台优”,C/C++ ,[荷叶地]
合肥赛为智能,嵌入式linux,10k-15k,硬件 上市公司 150-500人,经验1-3年 本科,“餐补、交通补贴，通信补贴，五险一金等福利”,Linux C++ ,[科技园]
轨道交通研究院,软件开发工程师,8k-15k,"信息安全,人工智能 不需要融资 15-50人",经验不限 本科,“五险一金、带薪休假、专业培训”,C++ C#/.NET Python Java ,[庐阳区]
中国电科38所,软件设计师,12k-23k,"通讯电子,软件开发 不需要融资 2000人以上",经验1-3年 硕士,“大牛云集 五险一金 员工福利 带薪年假”,C++ MySQL QT Linux/Unix ,[高新区]
传智合肥黑马程序员,前端,18k-36k,"移动互联网,教育 上市公司 2000人以上",经验3-5年 本科,“六险一金、月休八天、年终奖、节日福利等”,Node.js Vue HTML5 Web前端 ,[瑶海区]
康岁健康,人工智能工程师,10k-15k,"企业服务,医疗丨健康 未融资 50-150人",经验3-5年 本科,“双休五险一金节日福利年终奖金”,人工智能 ,[政务文化新区]
一品效果图,c#开发工程师（二次开发）,7k-14k,"移动互联网,其他 不需要融资 150-500人",经验1-3年 大专,“C#”,服务器端 客户端 ,[卫岗]
闻亭泰科,软件开发工程师,10k-18k,硬件 不需要融资 50-150人,经验5-10年 本科,"“五险一金,带薪年假,节日福利,氛围好”",C++ ,[经济技术开发区]
青甲智能,物理引擎开发（图形算法）,20k-35k,"软件开发,VR丨AR 不需要融资 15-50人",经验3-5年 本科,“五险一金，周末双休，带薪年假，节日福利”,移动互联网 图像算法 图像编程 ,[包河区]
寒武纪科技,高性能计算库开发工程师,20k-40k,"硬件,数据服务 B轮 500-2000人",经验1-3年 本科,“绩效奖金、弹性工作、五险一金、发展空间大”,NLP 深度学习 ,[合作化南路]
新境科技,App服务端高级开发工程师,9k-14k,"教育,VR丨AR 未融资 少于15人",经验3-5年 本科,“五险一金 股权激励”,社交 即时通讯 服务器端 后端 ,[高新区]
合肥联宝,测试软件开发工程师,10k-15k,硬件 不需要融资 2000人以上,经验5-10年 本科,“弹性工作 五险一金”,软件测试 ,[经济技术开发区]
合肥嬴洲科技,unity3d开发工程师,10k-16k,"移动互联网,企业服务 未融资 15-50人",经验3-5年 不限,“薪资待遇好不加班，团队伙伴热情，工作轻松”,工具软件 移动互联网 IOS Android Unity3d COCOS2D-X ,[经济技术开发区]
国讯芯微,qt开发工程师,10k-20k,硬件 天使轮 15-50人,经验1-3年 本科,“五险一金 年终奖金 股票期权 周末双休”,云计算 信息安全 ,[经济技术开发区]
满橙教育,教研总监,10k-20k,教育 未融资 500-2000人,经验5-10年 本科,“薪资高 团队氛围佳”,教育 ,[蜀山区]
慧软科技,图形图像处理工程师,10k-15k,医疗丨健康 天使轮 15-50人,经验3-5年 本科,“五险一金 带薪年假 股权期权”,医疗健康 C++ ,[高新区]
中新网安,c语言开发工程师,8k-15k,信息安全 未融资 500-2000人,经验1-3年 本科,"“钱多,福利好,环境优,加班少”",C 后端 驱动开发 ,[高新区]
科大讯飞,C++开发工程师（流媒体/音视频-合肥）,12k-24k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“人工智能 发展前景好 技术氛围好”,云计算 C++ 音频处理 音视频 ,[高新区]
科大讯飞,后端开发工程师,15k-25k·14薪,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“人工智能龙头企业”,Golang Java docker 分布式 ,[高新区]
NIO蔚来,车联网应用软件工程师（MPC方向）,25k-40k·13薪,"移动互联网,硬件 上市公司 2000人以上",经验5-10年 本科,“补充公积金；年底双薪；股票期权”,嵌入式 ,[经济技术开发区]
科大讯飞,嵌入式软件开发工程师-运营商BU-合肥,15k-20k·14薪,"移动互联网,数据服务 上市公司 2000人以上",经验5-10年 本科,“高薪 大平台”,绩效奖金 股票期权 专项奖金 年底双薪 ,[高新区]
科大讯飞,算法引擎测试工程师,9k-10k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“发展机会；五险一金；餐补；班车”,测试 性能测试 ,[高新区]
科大讯飞,算法引擎测试工程师-智慧医疗-合肥,9k-10k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“上市公司；发展机会；五险一金；餐补；班车”,测试 性能测试 ,[高新区]
科大讯飞,ios开发工程师-教育BG-合肥,14k-17k·14薪,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“发展前景 团队实力”,iOS ,[高新区]
科大讯飞,Linux应用工程师-硬件中心-合肥,15k-20k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“五险一金 节日福利”,移动互联网 ,[蜀山区]
科大讯飞,测试开发工程师,15k-21k·14薪,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“上市公司 大牛带队 五险一金 节日福利”,嵌入式软件测试 自动化测试 测试开发 Android测试 ,[蜀山区]
科大讯飞,安全工程师（SDL）-技术中心-合肥,20k-30k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 不限,“食堂好、班车全、提供住宿、饭补”,安全专家 ,[蜀山区]
腾讯,20503-优图移动端开发工程师,20k-30k·16薪,社交 上市公司 2000人以上,经验3-5年 本科,“**实验室；大平台；薪资福利”,Android iOS OC ,[蜀山区]
科大讯飞,算法研究员（语音）,15k-30k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 硕士,“人工智能 发展前景好 技术氛围好”,人工智能 深度学习 语音合成 语音识别 ,[高新区]
科大讯飞,算法开发工程师,10k-20k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“年底双薪 绩效奖金 上市公司 发展规模大”,图像处理 音视频 内核开发 模式识别 ,[高新区]
科大讯飞,服务端开发工程师,15k-30k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“亿级服务、技术大牛、年终奖、美味工作餐”,C C++ Linux/Unix 分布式 ,[高新区]
科大讯飞,算法测试工程师,15k-25k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 不限,"“年底双薪,绩效奖金,规范管理,能力提升”",测试 自动化测试 功能测试 测试开发 ,[高新区]
科大讯飞,高级算法工程师（NLP）—研究院,25k-50k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 硕士,"“薪资,成长,奖金,福利”",深度学习 NLP 算法 人工智能 ,[高新区]
科大讯飞,服务端中级开发工程师,15k-25k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“薪酬福利 六险一金 AI领军企业”,云计算 移动互联网 服务器端 Linux/Unix Golang 系统架构 ,[高新区]
科大讯飞,算法研究员,20k-40k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 硕士,“技术氛围好，发展前景好，人工智能”,教育 企业服务 深度学习 语音合成 语音识别 算法 ,[高新区]
科大讯飞,嵌入式软件开发工程师,12k-24k,"移动互联网,数据服务 上市公司 2000人以上",经验5-10年 本科,“人工智能 发展前景好 技术氛围好”,云计算 大数据 C++ 器件选型 C 系统集成 ,[高新区]
科大讯飞,测试经理（算法）,15k-30k,"移动互联网,数据服务 上市公司 2000人以上",经验5-10年 本科,“人工智能 发展前景好 技术氛围好”,大数据 云计算 测试 自动化 测试开发 ,[高新区]
华米科技,iOS高级开发工程师 (MJ000108),10k-20k,移动互联网 上市公司 500-2000人,经验3-5年 大专,“六险一金、弹性作息、双休、餐补、班车”,Swift React native IOS ,[高新区]
科大讯飞,高级嵌入式开发工程师（AIOT-RTOS）,15k-25k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“有竞争力的薪资待遇”,ARM Linux 智能硬件 嵌入式 ,[高新区]
科大讯飞,产品经理-技术中心-合肥,16k-22k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“午餐补助 免费班车 五险一金”,项目管理 产品策划 产品设计 ,[高新区]
科大讯飞,算法工程师,15k-25k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 硕士,“带薪年假，五险一金，年终奖，优质项目”,NLP 语音识别 语音合成 ,[高新区]
科大讯飞,消费者BG-android开发工程师-合肥,9k-18k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“上市公司 明星团队”,移动端 Android ,[高新区]
科大讯飞,算法研究员,15k-30k·14薪,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 硕士,“公司平台”,语音识别 语音合成 深度学习 C/C++ ,[高新区]
科大讯飞,测试工程师-消费者BG-合肥,8k-13k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“发展前景”,Web测试 测试 ,[高新区]
科大讯飞,Android SDK开发工程师,10k-16k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“五险一金，午餐补贴，免费班车，节日福利”,后端 Android C++ ,[高新区]
科大讯飞,Golang开发工程师,10k-16k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“五险一金，午餐补贴，免费班车，节日福利”,后端 ,[高新区]
科大讯飞,Linux应用开发,10k-16k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“五险一金，午餐补贴，免费班车，节日福利”,后端 Linux/Unix C++ ,[高新区]
科大讯飞,技术总工,15k-30k,"移动互联网,数据服务 上市公司 2000人以上",经验5-10年 本科,“发展前景 福利待遇”,企业服务 工具软件 技术管理 系统架构 高级技术管理 ,[高新区]
科大讯飞,测试工程师-消费者BG-合肥,8k-13k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“大厂发展前景好”,移动互联网 测试 移动端 产品测试 ,[高新区]
哈工大机器人,slam算法专家,20k-30k,其他 不需要融资 150-500人,经验3-5年 硕士,“五险一金、年休假、餐补、交通补”,深度学习 图像算法 目标检测 ,[经济技术开发区]
哈工大机器人,视觉算法工程师（感知）,10k-15k·13薪,其他 不需要融资 150-500人,经验3-5年 本科,“政府和高校的职称”,深度学习 图片识别 人脸识别 ,[经济技术开发区]
思特奇Si-tech,2021年应届毕业生岗位-java、C、hadoop、产品、项目、销售,5k-10k·14薪,"移动互联网,数据服务 不需要融资 2000人以上",经验应届毕业生 本科,“系统培养 导师制 七险一金”,Java C C++ Hadoop ,[五里墩]
格灵深瞳,算法实习生,4k-8k,"企业服务,数据服务 D轮及以上 150-500人",经验应届毕业生 硕士,“六险一金 周末双休 带薪年假 大牛带队”,人工智能 机器学习 深度学习 图像处理 ,[高新区]
格灵深瞳,算法工程师（实习）,5k-8k,"企业服务,数据服务 D轮及以上 150-500人",经验应届毕业生 硕士,"“转正机会,扁平化管理,导师制”",算法 机器学习 ,[高新区]
合肥优视科技,嵌入式LINUX C程序员,6k-11k,"硬件,信息安全 不需要融资 50-150人",经验应届毕业生 不限,“双休 年终奖 提供晚餐”,嵌入式 ,[海关路]
合肥海拔网络科技有限公司,STM32单片机嵌入式开发工程师,10k-15k·13薪,"移动互联网,消费生活 D轮及以上 15-50人",经验3-5年 本科,“五险一金、双休、不加班、大牛带队、物联网领域”,嵌入式 ARM PCB工艺 ,[望江路]
睿极智能,嵌入式软件工程师,8k-16k,"移动互联网,信息安全 未融资 15-50人",经验3-5年 本科,“双休五险一金 年终奖员工旅游”,信息安全 视频 嵌入式 Linux ,[高新区]
睿极智能,嵌入式软件工程师（应届生）,6k-12k,"移动互联网,信息安全 未融资 15-50人",经验应届毕业生 本科,“双休五险一金 年终奖员工旅游”,信息安全 视频 嵌入式 Linux ,[高新区]
酷米网络,cocos2d-x游戏,8k-12k,"游戏,软件开发 未融资 15-50人",经验1-3年 大专,“社保 零食下午茶 年轻团队”,游戏 移动互联网 COCOS2D-X SDK ,[包河区]
