公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
文和网络,渗透测试,10k-20k,信息安全、软件开发 未融资 15-50人,经验3-5年 本科,“创业公司，发展前景好，可技术合股。”,信息安全 ,[雨花区]
车伴,web前端开发工程师,8k-10k,"移动互联网,电商 天使轮 15-50人",经验3-5年 本科,“五险一金”,Web前端 ,[天心区]
初品信息,后端开发工程师,8k-15k,电商 未融资 15-50人,经验3-5年 本科,“年底双薪，五险，绩效奖金”,电商 新零售 Python 软件开发 C++ Java ,[雨花区]
ZTE中兴,测试工程师,10k-16k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“五险一金，带薪年假，节日礼物等”,功能测试 自动化测试 UI测试 Jmeter ,[岳麓区]
Websoft9,运维开发经理（总监）,8k-12k,企业服务 不需要融资 少于15人,经验1-3年 大专,“经理-总监-合伙人”,云计算 Linux Python 运维开发 Ansible ,[岳麓区]
宝中科技,web前端开发工程师,3k-5k,软件开发、信息安全 天使轮 15-50人,经验1年以下 大专,“9～17点，双休，五险一金，包住宿”,移动互联网 企业服务 HTML5 移动端 bootstrap Vue ,[天心区]
长沙昂晟信息科技有限公司,php后端,6k-8k,"移动互联网,电商 未融资 15-50人",经验1-3年 大专,“发展前景好，团队氛围好”,PHP MySQL Linux/Unix ,[芙蓉区政府]
腾讯,web前端开发工程师 （腾讯云长沙全资子公司）,10k-20k,社交 上市公司 2000人以上,经验3-5年 本科,“云计算，大平台，海量用户，快速成长”,云计算 前端开发 Javascript Web前端 Node.js ,[望岳]
腾讯,web前端开发工程师,15k-25k,社交 上市公司 2000人以上,经验3-5年 本科,“大厂背景，发展前景好”,Web前端 React ,[岳麓区]
数魔,python工程师,8k-16k,"电商,数据服务 天使轮 50-150人",经验3-5年 本科,“双休，五险一金，舒适环境，无限空间”,云计算 大数据 Python 数据库 爬虫 数据抓取 ,[麓谷]
文和网络,渗透测试工程师,10k-20k,信息安全、软件开发 未融资 15-50人,经验1-3年 本科,“5险，餐补，房补，奖金”,信息安全 移动互联网 Web测试 数据库 网页 脚本 ,[树木岭]
格凡安信,高级网络渗透测试工程师（25-50K）,25k-50k,数据服务 不需要融资 15-50人,经验不限 不限,“弹性工作 节日福利 法定假期 团建活动”,渗透测试 安全测试 ,[岳麓区]
中拓电子商务,高级前端工程师,20k-30k,"电商,移动互联网 上市公司 50-150人",经验5-10年 不限,“年终绩效 业绩提成 五险一金 定期旅游”,HTML5 CSS Web前端 ,[韶山南路]
ZTE中兴,测试工程师,10k-20k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“长沙是公司重点发展区域，职业发展潜力巨大”,通信/网络设备 云计算 测试 Web测试 自动化 产品测试 ,[岳麓区]
ZTE中兴,软件测试工程师,12k-20k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“功能测试 自动化测试 性能测试”,功能测试 Loadrunner Jmeter Selenium ,[岳麓区]
长沙黑豆信息科技有限公司,中高级Web前端开发工程师,8k-12k,移动互联网 不需要融资 50-150人,经验3-5年 大专,“五险一金，带薪休假，包吃”,Web前端 ,[人民中路]
必和必拓,java开发工程师,8k-13k,"通讯电子,软件开发 不需要融资 15-50人",经验5-10年 本科,“福利待遇好”,通信/网络设备 Java Javascript 后端 服务器端 ,[长沙县]
长沙聚丰,运维工程师,7k-12k·13薪,移动互联网 A轮 150-500人,经验3-5年 本科,“一线平台，大牛带队，稳定发展空间。”,Linux Zabbix/Prometheus 系统运维 TCP/IP协议 ,[高桥]
新环境,项目经理/java高级工程师＋发展潜力,6k-8k,"移动互联网,金融 未融资 2000人以上",经验3-5年 大专,“吃苦耐劳，愿意长期发展者”,房产服务 移动互联网 ,[劳动西路]
Master新零售,技术总监 IT0000,25k-50k,"移动互联网,电商 天使轮 少于15人",经验5-10年 不限,"“创业环境,股份期权,智能智造,新零售”",PHP ,[天心区]
腾讯,web前端,15k-30k·16薪,社交 上市公司 2000人以上,经验5-10年 本科,“头部互联网企业，待遇优厚，发展前景棒”,前端开发 React Vue ,[岳麓区]
腾讯,前端开发工程师,15k-25k,社交 上市公司 2000人以上,经验3-5年 本科,“q”,前端开发 HTML HTML5 Javascript ,[岳麓区]
腾讯,22989-web前端开发工程师（腾讯全资子公司）,18k-36k,社交 上市公司 2000人以上,经验3-5年 本科,“大平台，福利好”,企业服务 前端开发 ,[岳麓区]
腾讯,web前端开发工程师,18k-36k,社交 上市公司 2000人以上,经验3-5年 本科,“大公司，待遇高，福利好，发展快”,移动互联网 云计算 HTML React native Node.js ,[岳麓区]
绝味食品,高级测试工程师,9k-18k,"电商,广告营销 上市公司 2000人以上",经验3-5年 本科,“五险一金，双休，包中餐”,自动化测试 性能测试 功能测试 接口测试 ,[火星]
数魔,python开发工程师,8k-13k,"电商,数据服务 天使轮 50-150人",经验1-3年 本科,“双休、项目奖金、五险一金、舒适办公环境”,大数据 数据抓取 爬虫 网络爬虫 爬虫工程师 ,[岳麓区]
天创,技术总监,25k-30k,"移动互联网,社交 不需要融资 50-150人",经验5-10年 本科,“五险一金，年底双薪或多薪”,年底双薪 带薪年假 美女多 五险一金 ,[天心区]
数魔,爬虫工程师,8k-13k,"电商,数据服务 天使轮 50-150人",经验1-3年 本科,“双休、项目奖金、五险一金、舒适办公环境”,年底双薪 带薪年假 年度旅游 领导好 ,[岳麓区]
腾讯,22989-web前端开发工程师（腾讯云全资子公司,12k-20k,社交 上市公司 2000人以上,经验3-5年 本科,“平台大，发展快，待遇好，福利棒”,Web前端 Vue React native ,[岳麓区]
腾讯,36603-后端研发工程师（腾讯云全资子公司）,13k-24k,社交 上市公司 2000人以上,经验3-5年 本科,“平台大，发展快，待遇好，福利棒”,GO Golang C++ Java ,[岳麓区]
