公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
智友网络,java工程师,8k-16k,"移动互联网,电商 不需要融资 15-50人",经验1-3年 本科,“双休两次加薪，晋升空间大，氛围好精英团队”,电商 工具软件 Java MySQL 后端 ,[天河区]
CLPS,高级java开发工程师,13k-19k·13薪,"数据服务,金融 未融资 500-2000人",经验5-10年 本科,“外资银行 少加班 13薪 六险一金 福利”,Java ,[五山]
中国外运,Java开发工程师,16k-26k·14薪,其他 不需要融资 2000人以上,经验3-5年 本科,“央企、五险二金、有食堂”,Java docker MySQL ,[大沙]
仕懿道,高级java开发工程师,15k-25k·13薪,软件开发 未融资 50-150人,经验3-5年 本科,“五险一金、双休”,Java ,[黄埔区]
九浚,JAVA,15k-20k,"移动互联网,广告营销 未融资 15-50人",经验3-5年 本科,“大牛导师，丰厚奖金，年度旅游，年底双薪”,电商 ,[天河区]
知汇科技,java开发工程师,15k-18k·13薪,"医疗丨健康,数据服务 天使轮 50-150人",经验3-5年 本科,“五险一金”,Java ,[珠江新城]
广州思迈特,java开发工程师,8k-15k,"企业服务,数据服务 B轮 150-500人",经验应届毕业生 本科,“发展前景 工作氛围好 扁平管理 六险一金”,Java 全栈 数据库 软件开发 ,[天河区]
赞赏,高级java开发工程师,15k-28k,移动互联网 A轮 150-500人,经验3-5年 本科,“午餐晚餐 五险一金 年终奖 薪资福利优”,直播 企业服务 Javascript MySQL 后端 企业软件 ,[天河区]
赞赏,java高级开发工程师,15k-25k·14薪,移动互联网 A轮 150-500人,经验5-10年 本科,“14薪 午餐晚餐下午茶”,工具软件 移动互联网 Java 后端 ,[天河区]
广州市新中天科贸实业有限公司,java开发工程师,8k-15k,"信息安全,硬件 不需要融资 150-500人",经验1-3年 本科,“五险一金”,Java 后端 软件开发 ,[越秀区]
GANcube,java开发工程师,9k-16k,"文娱丨内容,其他 未融资 150-500人",经验3-5年 本科,"“优秀团队,五险一金,节日礼品”",C++ 后端 ,[番禺区]
淳享科技,java开发工程师,8k-15k·13薪,"移动互联网,消费生活 未融资 15-50人",经验1-3年 大专,“周末双休、五险一金、年底双薪、节假日福利”,软件开发 C++ 后端 ,[天河区]
淳享科技,java高级开发工程师,14k-18k·13薪,"移动互联网,消费生活 未融资 15-50人",经验3-5年 大专,“五险一金、周末双休、节日福利、 年底双薪”,Java MySQL C++ 后端 ,[天河区]
雳德,java工程师,15k-25k,"移动互联网,其他 未融资 50-150人",经验5-10年 本科,“加班少，牛人多多，大平台，大项目”,Java MySQL 后端 ,[石牌]
雳德,java开发工程师,10k-15k,"移动互联网,其他 未融资 50-150人",经验3-5年 大专,“绩效奖金/各项补贴/双休/带薪年假”,MySQL 分布式 ,[石牌]
广州黑格智造信息科技有限公司,java高级开发工程师,18k-30k·13薪,其他 B轮 150-500人,经验5-10年 本科,“前景好、核心开发、包三餐、加班少”,大数据 医疗健康 Java ,[天河区]
平云科技,java开发工程师,6k-10k·13薪,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 本科,“五险一金，晋升空间大，年底双薪，福利好”,移动互联网 Java 软件开发 MySQL 爬虫 ,[天河区]
广州有信科技有限公司,高级java开发工程师,20k-35k,"移动互联网,企业服务 A轮 50-150人",经验3-5年 本科,“技术大牛、六险一金、员工境外游、包晚餐”,新零售 分布式 Java 后端 ,[天河区]
安硕信息（amarsoft）,JAVA开发工程师,8k-12k,金融 上市公司 2000人以上,经验1-3年 本科,“上市公司 牛人带队 金融行业 福利健全”,金融 后端 J2EE Java 数据库 ,[天河区]
佳都科技,高级Java开发工程师,15k-25k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“上市公司+班车+食堂+有竞争力的薪资待遇”,Java ,[天河区]
青鹿教育,高级Java开发工程师,16k-25k·14薪,"教育,移动互联网 不需要融资 150-500人",经验5-10年 本科,“双休，包双餐，五险一金，下午茶，朝阳行业”,后端 ,[黄埔区]
广州南天,java开发工程师,10k-15k,数据服务 上市公司 500-2000人,经验3-5年 本科,"“五险一金,年终奖金,带薪年假,节日福利”",金融 Java ,[天河区]
3K游戏,Java开发工程师,15k-25k,"游戏,移动互联网 上市公司 150-500人",经验3-5年 本科,“团队氛围好+高项目奖金+空间大”,Java 后端 ,[棠下]
广州南天,java开发工程师,6k-12k,数据服务 上市公司 500-2000人,经验1-3年 本科,"“五险一金,年终奖金,带薪年假,周末双休”",Java ,[珠江新城]
深声科技,java开发工程师,18k-35k·13薪,其他 天使轮 50-150人,经验5-10年 本科,“知名互联网企业背景技术团队”,Java 后端 服务器端 分布式 ,[东圃]
CLPS,java开发工程师,12k-24k,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“上市公司\外企氛围\弹性上下班”,Java ,[五山]
千音科技,java开发工程师,15k-20k·13薪,"社交,软件开发 不需要融资 150-500人",经验3-5年 本科,“五险一金 周末双休 13薪”,社交 即时通讯 后端 中间件 ,[东圃]
维朗,java开发工程师,8k-12k,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 大专,“发展前景，五险一金，项目优势，双休”,汽车 Java 后端 ,[花都区]
CLPS,java开发工程师,12k-24k,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“上市公司\外企氛围\弹性上下班”,Java ,[五山]
千音科技,java开发工程师,15k-20k·13薪,"社交,软件开发 不需要融资 150-500人",经验3-5年 本科,“五险一金 周末双休 13薪”,社交 即时通讯 后端 中间件 ,[东圃]
维朗,java开发工程师,8k-12k,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 大专,“发展前景，五险一金，项目优势，双休”,汽车 Java 后端 ,[花都区]
新文溯科技,Java开发工程师,9k-18k,企业服务 不需要融资 15-50人,经验不限 本科,"“五险一金,补充医疗险,绩效奖金,年终奖金”",软件开发 分布式 Java Javascript ,[番禺区]
华资软件,高级Java开发工程师,10k-18k·14薪,"移动互联网,数据服务 上市公司 500-2000人",经验3-5年 本科,“大平台，六险一金，福利好，弹性上班”,企业服务 工具软件 后端 全栈 分布式 Java ,[棠下]
华资软件,Java开发工程师,8k-12k·15薪,"移动互联网,数据服务 上市公司 500-2000人",经验1-3年 本科,“六险一金，福利好，大团队，14薪+”,企业服务 工具软件 Java 后端 全栈 分布式 ,[棠下]
法本信息,Java开发工程师,15k-17k,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 本科,“主流技术栈 良好的团队凝聚力 技术提升空间”,Java MySQL ,[天河区]
建信金科,高级java开发工程师,20k-40k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 本科,“银行系金融科技公司、六险一金、餐补”,Java Scala Python ,[越秀区]
建信金科,java开发工程师,15k-25k,"金融,软件开发 不需要融资 2000人以上",经验1-3年 不限,“银行系金融科技公司、六险一金、餐补”,Javascript HTML5 ,[越秀区]
卓志,java开发工程师,8k-15k,"电商,物流丨运输 不需要融资 500-2000人",经验1-3年 本科,“氛围轻松 福利完善 领导nice 发展空间大”,电商 Java MySQL 后端 ,[黄埔区]
武汉佰钧成技术有限责任公司,java开发工程师,14k-16k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,“六险一金，带薪年假，节日福利”,保险 docker ,[东风东]
广州富锐,java高级开发工程师,13k-18k,"电商,人工智能 不需要融资 50-150人",经验3-5年 大专,“社保，年终奖，节日福利”,电商 直播 Java ,[石牌]
法本信息,java开发工程师,13k-22k·13薪,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 大专,“五险一金 周末双休 车补 下午茶”,银行 ,[天河区]
明略科技集团,高级java开发工程师,20k-30k,"数据服务,广告营销 D轮及以上 2000人以上",经验5-10年 本科,“行业TOP;团队氛围，晋升空间；福利待遇”,电商 分布式 平台 Linux/Unix ,[海珠区]
聚超科技,java开发工程师,8k-10k,企业服务 不需要融资 15-50人,经验1-3年 本科,“五险一金、周末双休、带薪年假”,Java MySQL ,[中大]
点购集团,Java开发工程师,12k-17k,金融 D轮及以上 500-2000人,经验3-5年 大专,“五险一金、餐补、下午茶、双休”,电商 Java ,[天园]
广州天越电子科技有限公司,高级java开发工程师,15k-20k,"移动互联网,硬件 不需要融资 150-500人",经验5-10年 大专,“周末双休 节日礼品 年底项目奖金”,Java ,[新港]
富力地产,Java工程师,15k-22k,"移动互联网,电商 上市公司 2000人以上",经验3-5年 本科,“上市集团，大平台，产业互联网”,电商 Java ,[天河区]
诚毅软件,java开发工程师,10k-15k·13薪,企业服务 不需要融资 150-500人,经验3-5年 本科,"“六险一金,绩效奖金,扁平化管理,年终奖金”",Java 全栈 ,[海珠区]
爱员工,JAVA开发工程师,15k-25k,移动互联网 B轮 150-500人,经验3-5年 本科,"“牛人多,架构扁平,上升空间大”",Java ,[天河区]
爱员工,高级JAVA开发工程师,15k-30k,移动互联网 B轮 150-500人,经验3-5年 本科,"“拟上市公司,B+轮,技术大牛”",Java ,[天河区]
数商云,java开发工程师,5k-7k,"移动互联网,电商 B轮 50-150人",经验1-3年 本科,"“扁平化管理,弹性上班制,年假,下午茶”",电商 企业服务 ,[琶洲]
高乐教育,Java开发工程师,9k-15k,移动互联网 上市公司 50-150人,经验3-5年 本科,"“五险一金,双休,年终奖励,发展空间大”",教育 后端 ,[天河区]
太平洋网络有限公司,高级Java开发工程师,15k-25k,"电商,消费生活 上市公司 500-2000人",经验3-5年 本科,“五险一金”,Java Node.js PHP Python ,[天河区]
广州富锐,java高级开发工程师,13k-18k,"电商,人工智能 不需要融资 50-150人",经验3-5年 本科,“福利丰厚、广阔的晋升空间”,电商 社交 Java ,[石牌]
卓牛科技,高级Java开发工程师,20k-30k,移动互联网 不需要融资 15-50人,经验5-10年 本科,“业绩奖金，弹性上班，交通便利，五险一金”,Java 全栈 ,[珠江新城]
维朗,高级java开发工程师,15k-20k·13薪,"移动互联网,企业服务 不需要融资 50-150人",经验5-10年 本科,“办公环境优 待遇佳 弹性办公”,互联网金融 Hadoop ,[天河区]
广东睿盟科技,java开发工程师,5k-10k,"移动互联网,其他 不需要融资 50-150人",经验不限 不限,“五险一金、餐补、员工旅游、年度体检”,J2EE Java ,[车陂]
慧博云通,java开发工程师,15k-25k,"软件开发,其他 未融资 2000人以上",经验3-5年 本科,“六险一金 周末双休 弹性上下班 定期体检”,Java Shell 分布式 ,[天河区]
德惟科技,java开发工程师,8k-12k,"金融,移动互联网 不需要融资 150-500人",经验1-3年 本科,“包餐，团队大型，技术牛人多，金融行业标杆”,金融 ,[天河区]
本原网络,高级java开发工程师,15k-30k,移动互联网 / /,经验3-5年 大专,“五险一金、福利待遇、扁平化管理”,视频 游戏 分布式 MySQL 音视频 ,[东圃]
博纳德,高级java开发工程师,15k-20k,移动互联网 天使轮 150-500人,经验5-10年 大专,“发展潜力大；薪资福利好”,J2EE ,[天河公园]
广东睿盟科技,java开发工程师,5k-10k,"移动互联网,其他 不需要融资 50-150人",经验1-3年 本科,“五险一金、法定节假日、饭补、全勤奖、旅游”,分布式 后端 Java MySQL ,[车陂]
健新科技,java开发工程师,8k-15k,"数据服务,硬件 上市公司 150-500人",经验不限 本科,“周末双休 包餐 社保公积金 节假日礼金”,后端 J2EE Linux/Unix 分布式 ,[黄埔区]
健新科技,高级java开发工程师,15k-20k·13薪,"数据服务,硬件 上市公司 150-500人",经验5-10年 本科,“周末双休 团队氛围好”,架构师 全栈 分布式 服务器端 ,[黄埔区]
荣邦科技,Java开发工程师,8k-13k,金融 C轮 150-500人,经验1-3年 大专,“7.5小时工作制 法定福利 人文关怀”,互联网金融 支付 后端 Java ,[越秀区]
知网,高级java开发工程师,10k-20k,"移动互联网,电商 上市公司 2000人以上",经验不限 本科,“五险一金高比例全额缴纳、项目奖、多项补贴”,移动互联网 Linux/Unix Java 全栈 ,[琶洲]
联通（广东）产业互联网...,高级java开发工程师,16k-29k,"移动互联网,医疗丨健康 不需要融资 500-2000人",经验1-3年 本科,“包三餐、周末双休、节日福利、五险一金”,后端 ,[官洲]
恒拓开源,java开发工程师,13k-15k·13薪,"企业服务,数据服务 A轮 500-2000人",经验3-5年 大专,“双休 五险一金”,Java ,[天河区]
创乐信息,JAVA工程师,15k-22k·13薪,电商 不需要融资 150-500人,经验3-5年 本科,“周末双休，弹性上班，领导好，技术大牛多”,电商 Java MySQL ,[天河区]
易宝软件科技（南京）有限公司,java开发工程师,9k-11k·13薪,移动互联网 上市公司 150-500人,经验1-3年 本科,“上市企业，双休，年终奖，多次调薪”,Java ,[天河区]
金十数据,java开发工程师,10k-16k·15薪,"移动互联网,金融 不需要融资 150-500人",经验3-5年 大专,“年终奖 周末双休 工作包餐 五险一金”,移动互联网 金融 后端 服务器端 ,[海珠区]
凝新,Java开发工程师,10k-18k,"其他,企业服务 不需要融资 15-50人",经验3-5年 本科,"“周末双休,五险一金,员工旅游,年终奖金”",移动互联网 HTML5 Javascript bootstrap ,[荔湾区]
北纬三十度,java开发工程师,20k-30k,"电商,医疗丨健康 未融资 150-500人",经验3-5年 大专,“大平台 福利好 发展前景好”,电商 移动互联网 中间件 分布式 后端 软件开发 ,[珠江新城]
联邦车网,java开发工程师,10k-15k,"移动互联网,消费生活 不需要融资 150-500人",经验1-3年 本科,“周末双休、五险一金、晋升空间大、福利好”,汽车 移动互联网 Java ,[海珠区]
上海浩宜信息科技有限公司,java开发工程师,8k-15k,"数据服务,人工智能 不需要融资 150-500人",经验1-3年 本科,“做五休二，季度绩效、五险一金、定期团建”,信息安全 大数据 后端 Java Javascript ,[员村]
益玩游戏,高级Java开发工程师,18k-28k,游戏 B轮 150-500人,经验不限 不限,"“六险一金,绩效奖金,员工旅游,包餐”",后端 Java J2EE ,[天河区]
雳德,java高级开发工程师,15k-22k,"移动互联网,其他 未融资 50-150人",经验5-10年 本科,“央企工作周末双休带薪年假大项目牛人多多”,Python Hadoop MySQL 分布式 ,[天河区]
雳德,java开发工程师,15k-22k,"移动互联网,其他 未融资 50-150人",经验5-10年 不限,“加班少，大平台，大项目，双休，牛人多多”,Java MySQL 分布式 ,[天河区]
Altran （亚创）,java工程师,13k-20k·13薪,"企业服务,硬件 上市公司 2000人以上",经验3-5年 本科,“外企无加班”,通信/网络设备 Java 云计算 ,[天河区]
益玩游戏,高级java开发工程师,18k-30k,游戏 B轮 150-500人,经验3-5年 本科,“绩效奖金 包餐 团队融洽 晋升空间较大”,后端 ,[天河区]
泛华世纪保险销售服务有限公司,高级java开发工程师,18k-25k,"移动互联网,金融 不需要融资 50-150人",经验3-5年 本科,"“上市公司,五险一金,带薪年假,薪酬福利”",保险 电商 分布式 中间件 后端 J2EE ,[天河区]
久邦GOMO,java开发工程师,9k-14k,"移动互联网,游戏 不需要融资 500-2000人",经验1-3年 本科,“下午茶水果 办公环境好 发展空间大”,移动互联网 docker 分布式 中间件 ,[越秀区]
久邦GOMO,高级java开发工程师,10k-18k,"移动互联网,游戏 不需要融资 500-2000人",经验3-5年 本科,“下午茶水果 办公环境好 发展空间大”,后端 服务器端 中间件 分布式 ,[越秀区]
炫音网络,java开发工程师,10k-15k,移动互联网 不需要融资 50-150人,经验3-5年 本科,“十三薪 双休 五险一金”,社交 后端 ,[天河区]
Bigo,高级java开发工程师,25k-35k,"移动互联网,社交 上市公司 2000人以上",经验3-5年 本科,“发展空间广”,分布式 后端 ,[番禺区]
深圳雁联技术,java开发工程师,10k-15k·13薪,"移动互联网,金融 不需要融资 500-2000人",经验3-5年 大专,“五险一金，定期体检，员工旅游，节日福利”,Java ,[白云区]
CLPS,高级java开发工程师,14k-17k·13薪,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“7.5工时，13薪，六险一金，外企少加班”,Java ,[东风东]
CLPS,java开发工程师,9k-18k·13薪,"数据服务,金融 未融资 500-2000人",经验1-3年 本科,“双休，6险1金，13薪”,Java ,[建设]
瑞云网络,java工程师,10k-20k,"移动互联网,电商 不需要融资 50-150人",经验1-3年 本科,“月度奖金 双休 每周下午茶”,电商 ,[岗顶]
玄武科技,高级java开发工程师,17k-22k·13薪,企业服务 上市公司 500-2000人,经验5-10年 本科,“年度旅游 年度体检”,MySQL ,[天河北]
星链购,java高级开发工程师,16k-20k,电商 未融资 50-150人,经验5-10年 本科,“工作也是快乐的”,Java MySQL 后端 软件开发 ,[五山]
悦跑圈,Java开发工程师,16k-22k,体育 C轮 150-500人,经验5-10年 本科,“团队氛围好、技术大牛、福利好”,电商 移动互联网 Java 后端 服务器端 ,[珠江新城]
科大讯飞广州子公司,Java开发工程师,8k-15k,"移动互联网,信息安全 上市公司 50-150人",经验1-3年 本科,"“有发展前途,团队氛围好”",Javascript webGL ,[天河公园]
云计算,java开发工程师,15k-20k,电商 未融资 150-500人,经验3-5年 本科,“电商行业”,电商 Java ,[大石]
三七互娱,Java游戏开发工程师,10k-20k·15薪,游戏 上市公司 2000人以上,经验应届毕业生 本科,“发展前景”,Java 游戏开发 ,[车陂]
三七互娱,Java平台开发工程师,10k-20k·15薪,游戏 上市公司 2000人以上,经验应届毕业生 本科,“发展前景”,Java 游戏开发 ,[车陂]
广州有信科技有限公司,Java开发工程师,15k-30k,"移动互联网,企业服务 A轮 50-150人",经验3-5年 本科,“技术大牛、六险一金、周末双休、部门团建”,电商 企业服务 后端 ,[天河区]
广州思迈特,中级软件开发工程师（前端&Java）,11k-18k,"企业服务,数据服务 B轮 150-500人",经验1-3年 本科,“团队氛围好 学习成长机会 领导好”,大数据 Javascript ,[天河区]
广州思迈特,JAVA开发工程师（高级）,18k-28k,"企业服务,数据服务 B轮 150-500人",经验3-5年 本科,“团队氛围好 学习成长机会 领导好”,大数据 工具软件 Java ,[天河区]
诚毅软件,Java开发工程师,10k-15k·13薪,企业服务 不需要融资 150-500人,经验1-3年 本科,“六险一金技术大牛专业培训年终奖金扁平管理”,Java 数据库 软件开发 ,[海珠区]
太平洋网络有限公司,java开发工程师,8k-14k,"电商,消费生活 上市公司 500-2000人",经验1-3年 本科,“五险一金 免费班车”,后端 Java ,[天河区]
小蝌蚪众创电商,java开发工程师,15k-25k·13薪,电商 未融资 150-500人,经验3-5年 本科,“跨境电商项目，行业大咖”,云计算 大数据 Java MySQL ,[东湖]
领克科技,java高级开发工程师,20k-30k,"消费生活,软件开发 未融资 50-150人",经验5-10年 本科,“双休，周一至周五上下班时间：9:00-18:30”,Java MySQL ,[车陂]
花生日记,Java开发工程师,12k-20k,"电商,消费生活 B轮 150-500人",经验3-5年 本科,"“千万级用户,高并发系统,团队大牛多”",电商 移动互联网 后端 ,[海珠区]
海汇铭康,Java开发工程师,7k-10k,"移动互联网,医疗丨健康 A轮 50-150人",经验1-3年 本科,“试用期五险一金 弹性工作 周末双休”,Java MySQL ,[五山]
滴普科技,高级java开发工程师,18k-28k,"企业服务,数据服务 A轮 500-2000人",经验5-10年 本科,“五险一金 弹性工作 团队氛围好 年度体检”,后端 ,[海珠区]
拓维信息,java开发工程师,12k-15k,"移动互联网,教育 上市公司 2000人以上",经验3-5年 大专,“有年终奖、加班少”,Java ,[海珠区]
创链科技,java开发工程师,12k-16k,"电商,企业服务 不需要融资 50-150人",经验1-3年 大专,“一天工作7小时，五险一金”,后端 服务器端 平台 分布式 ,[黄埔区]
暖暖直播,java开发工程师,8k-13k,"移动互联网,社交 未融资 50-150人",经验1-3年 大专,“视频直播 五险一金 双休”,直播 视频 Java ,[五山]
39健康网,高级java开发工程师,12k-18k,"移动互联网,医疗丨健康 上市公司 150-500人",经验3-5年 本科,“公司核心项目；扁平化管理”,医疗健康 Java 后端 ,[珠江新城]
小羊驼,java开发工程师,11k-22k,"文娱丨内容,游戏 不需要融资 500-2000人",经验3-5年 本科,“在**的互联网公司工作经验”,电商 游戏 Java MySQL 分布式 后端 ,[海珠区]
至恒融兴,java开发工程师,11k-15k,"移动互联网,金融 不需要融资 500-2000人",经验1-3年 本科,“6险一金、年终奖、员工体检、年度调薪”,分布式 后端 ,[珠江新城]
中长康达,java开发工程师,8k-12k,"硬件,数据服务 未融资 150-500人",经验1-3年 本科,“六险一金 免费班车 带薪年假 年终奖金”,Java 后端 软件开发 ,[天河区]
美业颜究院,高级java开发工程师,15k-25k·13薪,"移动互联网,人工智能 B轮 50-150人",经验5-10年 本科,“职位晋升、五险一金、项目奖金、定期旅游”,企业服务 大数据 Java 后端 信息检索 ,[嘉禾]
粤云工业互联网创新,java开发工程师,12k-20k,"软件开发,物联网 未融资 150-500人",经验5-10年 大专,“六险一金、免费班车”,Java ,[番禺区]
数鹏通科技,java开发工程师,8k-13k,移动互联网 未融资 150-500人,经验1-3年 本科,“我们，是您值得信赖的长期伙伴”,大数据 Java 图像识别 视频编解码 ,[五山]
雳德,Java开发工程师,10k-15k,"移动互联网,其他 未融资 50-150人",经验3-5年 大专,“双休，五险一金，大项目，大平台”,企业服务 移动互联网 Java MySQL 分布式 ,[白云区]
雳德,java高级开发工程师,15k-25k,"移动互联网,其他 未融资 50-150人",经验5-10年 大专,“五险一金 绩效奖金 年终奖 双休”,Java ,[天河区]
三七互娱,java游戏服务端,20k-30k,游戏 上市公司 2000人以上,经验3-5年 本科,“大平台”,服务器端 ,[天河公园]
三七互娱,java游戏服务端,20k-30k,游戏 上市公司 2000人以上,经验3-5年 本科,“大平台”,服务器端 ,[天河公园]
莱麦科技,Java,8k-10k,"移动互联网,电商 天使轮 15-50人",经验5-10年 大专,"“周末双休,五险一金,带薪年假，弹性工作。”",后端 ,[东圃]
猜猜看,java开发工程师,13k-15k,社交 天使轮 15-50人,经验3-5年 大专,“每年最低一次调薪机会 项目奖金 年终奖”,社交 即时通讯 Java C++ ,[海珠区]
工博科技,java开发工程师,10k-20k,企业服务 未融资 50-150人,经验5-10年 本科,“社保 五险一金 年终奖 绩效奖”,Java 后端 MySQL ,[天河区]
美云智数,Java开发工程师,15k-25k,企业服务 不需要融资 500-2000人,经验3-5年 本科,“五险一金 高薪职位”,Java MySQL 后端 ,[市桥]
羊城通,java高级开发工程师,10k-20k·13薪,移动互联网 不需要融资 150-500人,经验3-5年 本科,“五险二金、公司食堂、带薪年假”,支付 银行 Java ,[大东]
小卫科技,java技术经理,20k-30k,"移动互联网,医疗丨健康 C轮 150-500人",经验5-10年 本科,“风口行业 开放文化”,医疗健康 云计算 后端 Java 软件开发 系统架构 ,[海珠区]
泛华世纪保险销售服务有限公司,JAVA开发工程师,13k-16k,"移动互联网,金融 不需要融资 50-150人",经验1-3年 本科,"“上市公司,五险一金,带薪年假,薪酬福利”",电商 保险 平台 分布式 中间件 J2EE ,[天河区]
万物有翼,java开发工程师,20k-30k·14薪,"移动互联网,医疗丨健康 A轮 50-150人",经验3-5年 本科,"“行业大咖,奖金多多,弹性工作”",Java 后端 架构师 分布式 ,[珠江新城]
易立德,java开发工程师,13k-16k,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“五险一金、带薪年假、年终奖、加班调休结算”,Java MySQL 后端 ,[番禺区]
华云中盛,高级java开发工程师,18k-25k,"数据服务,移动互联网 不需要融资 500-2000人",经验5-10年 大专,“带薪年假，定期体检。”,Java ,[大东]
壹物壹码,java开发工程师,8k-16k,"移动互联网,数据服务 天使轮 50-150人",经验3-5年 本科,“五险一金 带薪年假 物联网”,移动互联网 大数据 后端 平台 Java ,[黄埔区]
德科信息,java开发工程师,10k-15k·13薪,"软件开发,物联网 不需要融资 2000人以上",经验3-5年 本科,“六险一金、年终奖、节日礼品、上班每月1箱牛奶”,Java ,[黄埔区]
德科信息,Java开发工程师,9k-12k,"软件开发,物联网 不需要融资 2000人以上",经验3-5年 大专,“双休、年终奖、下午茶、工作氛围nice”,股票期权 帅哥多 领导好 技能培训 ,[珠江新城]
小象直播,java高级开发工程师,15k-25k·13薪,社交 未融资 50-150人,经验3-5年 大专,“出海业务，年度体检，绩效奖金，五险一金”,社交 直播 Java 后端 MySQL ,[海珠区]
小象直播,java高级开发工程师,15k-25k·13薪,社交 未融资 50-150人,经验3-5年 大专,“出海业务，年度体检，绩效奖金，五险一金”,社交 直播 Java 后端 MySQL ,[海珠区]
比财数据科技,java开发工程师,12k-18k,"移动互联网,金融 B轮 50-150人",经验3-5年 本科,“团队open”,Java ,[天河区]
DataStory,java开发工程师,9k-15k,数据服务 B轮 150-500人,经验1-3年 大专,"“周末双休,五险一金”",大数据 Java 后端 ,[天河区]
广州源创,java开发工程师（广州）,8k-12k·13薪,"电商,企业服务 不需要融资 50-150人",经验1-3年 本科,“个人发展 工作环境”,金融 Java 后端 软件开发 ,[天河城]
DataStory,高级JAVA开发工程师,15k-25k,数据服务 B轮 150-500人,经验5-10年 本科,"“五险一金,弹性上下班,带薪年假,团建活动”",大数据 移动互联网 ,[猎德]
千聊,java中高级开发工程师,15k-30k·14薪,移动互联网 B轮 500-2000人,经验3-5年 本科,“包餐、五险一金”,午餐补助 带薪年假 弹性工作 扁平管理 ,[棠下]
