公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
邦富软件,中级大数据技术开发,10k-15k,数据服务 上市公司 150-500人,经验3-5年 本科,“薪资待遇高，广阔的发展前景”,大数据 Hadoop Spark ,[武侯区]
成都晓多科技有限公司,大数据开发实习生,4k-5k,"企业服务,数据服务 C轮 500-2000人",经验应届毕业生 本科,"“人工智能,五险一金,试用期全薪,全勤奖”",电商 企业服务 Spark Java Scala ,[高新区]
宏力科技,数据高级工程师,16k-20k·13薪,移动互联网 不需要融资 15-50人,经验5-10年 本科,“前景好”,数据仓库 数仓架构 ,[高新区]
安必奇,WEB日志分析工程师,8k-15k,其他 未融资 50-150人,经验应届毕业生 本科,“薪资高于行业标准，可面议”,数据库开发 数据仓库 数据挖掘 数据架构 ,[高新区]
安必奇,PHP/MYSQL WEB高级开发工程师,8k-15k,其他 未融资 50-150人,经验应届毕业生 不限,“五险一金，带薪假，节日福利，生日福利等”,后端 PHP Yii Linux/Unix ,[高新区]
北京荣泰创想,软件开发工程师-C++/QT,8k-15k,其他 未融资 50-150人,经验1-3年 本科,“五险一金/绩效奖金/带薪年假/项目奖金”,C++ ,[武侯区]
御顺投资,seo主管,6k-8k·13薪,"移动互联网,金融 不需要融资 500-2000人",经验3-5年 本科,“五险一金 节假日福利 国外双飞游”,SEO ,[盐市口]
因为科技,图像算法,20k-33k,"移动互联网,数据服务 未融资 50-150人",经验1-3年 硕士,“公司发展前景较好，预计2022年完成上市”,大数据 云计算 C++ 图像处理 ,[高新区]
火花思维,测试工程师,8k-15k,"移动互联网,教育 D轮及以上 2000人以上",经验3-5年 不限,“开放自由的团队氛围、带薪年假”,Web测试 Android测试 IOS测试 ,[高新区]
火花思维,测试开发工程师,10k-20k,"移动互联网,教育 D轮及以上 2000人以上",经验3-5年 本科,“开放自由的团队氛围、丰富福利、带薪年假”,测试开发 ,[高新区]
中富金石,linux运维工程师,10k-15k·13薪,金融 不需要融资 150-500人,经验3-5年 本科,“绩效奖金，互联网金融，新兴项目”,Linux CI/CD Python Ansible ,[高新区]
艾特士信息咨询（成都）有限公司,运维开发工程师,9k-12k·13薪,"数据服务,其他 上市公司 50-150人",经验3-5年 本科,“福利丰厚，人性化管理”,Python Java ,[武侯区]
华栖云,AI研发工程师,25k-30k,"移动互联网,企业服务 B轮 500-2000人",经验3-5年 本科,"“大平台,弹性工作,补充商业险”",人工智能 机器学习 深度学习 NLP ,[高新区]
虹红科技,中高级运维工程师,7k-14k,"移动互联网,企业服务 天使轮 50-150人",经验1-3年 本科,“弹性工作 带薪调休 带薪年假 零食供应”,即时通讯 移动互联网 运维 Web安全 DevOps ,[高新区]
斯达领科,高级前端,16k-22k,"电商,物联网 天使轮 50-150人",经验5-10年 本科,“入职购买五险一金、下午茶、透明晋升”,Web前端 ,[高新区]
斯达领科,前端工程师,12k-16k,"电商,物联网 天使轮 50-150人",经验3-5年 大专,"“反馈快,培训机会,待遇好”",Vue React native ,[高新区]
智予成,高级前端开发工程师,15k-30k,"移动互联网,医疗丨健康 不需要融资 15-50人",经验3-5年 本科,“大牛带队、周末双休、带薪年假、弹性工作制”,Web前端 ,[高新区]
CDA数据分析(成都)研究院,培训讲师,10k-20k,"教育,数据服务 不需要融资 15-50人",经验1-3年 本科,“弹性工作、绩效奖金、发展空间、薪酬福利”,大数据 教育 ,[高新区]
华栖云,软件测试实习生,2k-3k,"移动互联网,企业服务 B轮 500-2000人",经验应届毕业生 本科,"“大平台,弹性工作,补充商业险”",测试 Web测试 黑盒测试 ,[高新区]
tap4fun,数据分析工程师（校招）,12k-18k,游戏 不需要融资 500-2000人,经验应届毕业生 本科,“广阔发展前景”,游戏 ,[高新区]
tap4fun,大数据开发工程师（校招）,12k-18k,游戏 不需要融资 500-2000人,经验应届毕业生 本科,“广阔发展前景”,游戏 ,[高新区]
投升科技,区块链技术架构师,18k-25k,金融、区块链 未融资 少于15人,经验1-3年 本科,“五险一金，扁平化开放的工作氛围”,后端 ,[高新区]
极米科技,DevOps开发工程师 (MJ000118),15k-25k·15薪,"电商,硬件 D轮及以上 500-2000人",经验不限 不限,“成长空间大，出色的团队，开放的环境”,DevOps/AIOps CI/CD ,[高新区]
极米科技,大数据开发工程师,10k-15k·15薪,"电商,硬件 D轮及以上 500-2000人",经验3-5年 本科,“大平台 发展空间”,企业服务 智能硬件 Hadoop ,[高新区]
成都大财有道科技有限公司,java开发工程师（初级、中级、高级）,13k-25k,"企业服务,金融 不需要融资 150-500人",经验3-5年 本科,“五险一金、班车、季度奖金、加班补贴、弹性工作”,Java ,[郫县]
腾讯,移动游戏安全专项测试（成都）,20k-40k·15薪,社交 上市公司 2000人以上,经验3-5年 本科,“福利待遇行业最佳，公平透明的晋升发展平台”,安全测试 渗透测试 ,[高新区]
腾讯,游戏测试经理,11k-13k,社交 上市公司 2000人以上,经验3-5年 本科,“完善的晋升机制，完善的福利待遇”,游戏 测试管理 ,[高新区]
优乐趣科技,php开发工程师,8k-11k,游戏 未融资 15-50人,经验1-3年 大专,“高薪”,大数据 PHP 搜索 ,[高新区]
华为技术有限公司,C语言软件开发工程师,15k-25k,通讯电子 不需要融资 2000人以上,经验1-3年 本科,“年终分红 定期体检 定期团建 健身俱乐部”,通信/网络设备 C ,[高新区]
华为技术有限公司,C语言软件开发工程师,15k-25k,通讯电子 不需要融资 2000人以上,经验3-5年 本科,“年终分红 定期体检 定期团建 健身俱乐部”,通信/网络设备 C ,[高新区]
初灵信息,java软件工程师,8k-12k,"移动互联网,数据服务 上市公司 500-2000人",经验1-3年 本科,“五险一金、弹性工作、周末双休、租房补贴”,Java ,[高新区]
冰鉴科技,数据分析师,13k-20k·16薪,"信息安全,数据服务 C轮 150-500人",经验1-3年 本科,“人工智能公司+C轮融3亿多+行业top”,互联网金融 征信 ,[高新区]
金证股份,RPA项目经理,8k-15k,金融 上市公司 2000人以上,经验3-5年 本科,“六险一金 年度体检 周末双休 年终奖”,项目管理 ,[武侯区]
趋曼信息,测试开发工程师,11k-17k·13薪,"电商,企业服务 不需要融资 15-50人",经验3-5年 本科,“工作环境好，员工素质高”,,[双流县]
三好年华,游戏服务器程序,12k-16k·13薪,游戏 未融资 15-50人,经验1-3年 本科,“周末双休，氛围轻松”,游戏 C++ ,[武侯区]
一汽-大众,应用架构工程师,25k-40k,体育 不需要融资 2000人以上,经验5-10年 本科,“薪酬福利，发展前景”,汽车 移动互联网 架构师 高级技术管理 决策能力 ,[龙泉驿区]
一汽-大众,系统部署工程师,15k-30k,体育 不需要融资 2000人以上,经验3-5年 本科,“薪酬福利，发展前景”,监控 系统运维 ,[龙泉驿区]
金熊猫,数据分析专员,6k-12k,文娱丨内容 不需要融资 150-500人,经验3-5年 本科,“高低温、餐、交、话补等，各类福利及年终奖”,数据分析 SQL ,[高新区]
优信创展,DBA运维工程师,7k-14k,企业服务 天使轮 15-50人,经验3-5年 本科,“福利待遇好，团队氛围好”,MySQL Linux Shell Python ,[武侯区]
小鱼易连,大数据开发工程师-成都,12k-24k,移动互联网 B轮 150-500人,经验3-5年 本科,“五险一金、定期体检、节日福利、年终奖金”,Spark Hadoop MySQL hbase ,[高新区]
成都领沃,Golang后端资深开发工程师,15k-20k,其他 不需要融资 50-150人,经验5-10年 大专,“五险一金、商业保险、年终奖、餐补、体检、出国游”,C C++ Python ,[高新区]
EasyStack,Ceph分布式存储研发工程师,15k-30k,数据服务 D轮及以上 150-500人,经验3-5年 本科,“可远程，大牛多，扁平化，氛围好”,云计算 分布式 C C++ ,[武侯区]
EasyStack,开源云计算工程师,15k-30k,数据服务 D轮及以上 150-500人,经验3-5年 本科,“远程工作，大牛多，扁平化，氛围好”,云计算 GO Golang Linux/Unix Python ,[武侯区]
企企科技,高级自动化测试工程师,10k-20k·13薪,"移动互联网,企业服务 A轮 150-500人",经验3-5年 本科,“13薪 弹性工作制 入职及购买5险一金”,自动化测试 测试开发 白盒测试 应用软件测试 ,[高新区]
坎通智能,c++开发工程师,15k-25k,人工智能 / /,经验不限 大专,“节日福利、免费零食、下午茶、团建活动”,Lua 区块链 ,[牛王庙]
坎通智能,golong开发工程师,13k-25k,人工智能 / /,经验不限 不限,“创业技术团队”,区块链 Lua Golang Python ,[牛王庙]
金信石,软件测试,7k-11k·13薪,移动互联网 未融资 50-150人,经验1-3年 本科,“职业发展前景大”,绩效奖金 午餐补助 技能培训 节日礼物 ,[武侯区]
鼎控科技,算法工程师,13k-26k,"信息安全,通讯电子 未融资 15-50人",经验1-3年 本科,“上海交通大学四川研究院直招”,SQL Caffe PyTorch TensoFlow ,[双流县]
富璟科技,RPA开发工程师（成都）,6k-10k,"信息安全,数据服务 不需要融资 50-150人",经验1-3年 本科,“双休 奖金 年度出游 体检”,工具软件 ,[紫荆]
富璟科技,rpa开发工程师,7k-10k,"信息安全,数据服务 不需要融资 50-150人",经验1-3年 本科,“新产品 团队实力强大”,工具软件 ,[紫荆]
灵奇空间,运维工程师（技术运维）,5k-6k·13薪,移动互联网 不需要融资 15-50人,经验1-3年 本科,“团队氛围轻松，发展前景大”,,[高新区]
阿里巴巴-新零售技术事业群,(高级)前端专家-天猫淘宝海外-CD,30k-60k·16薪,电商 上市公司 2000人以上,经验3-5年 本科,“海外出差 国际化蓝海 同事都是国际化大牛”,电商 性能优化 Javascript ,[高新区]
京东集团,高级售前解决方案（北京/成都）-人工智能,30k-60k,电商 上市公司 2000人以上,经验3-5年 本科,“京东AI全球领先的人工智能提供商”,数据库 解决方案 ,[高升桥]
成都智慧城市,应用软件工程师,10k-14k·15薪,"数据服务,软件开发 不需要融资 15-50人",经验1-3年 本科,“BAT团队大咖、智慧城市领域”,软件开发 Java Python C++ ,[武侯区]
成都智元汇信息技术股份有限公司,配置管理工程师,8k-12k,"软件开发,人工智能 不需要融资 150-500人",经验3-5年 本科,"“五险一金,双休,带薪年假,节假日福利”",业务流程管理 ,[高新区]
伍柒必乐,测试实习生,2k-4k,"移动互联网,金融 未融资 15-50人",经验1年以下 本科,"“国际化市场,金融,扁平管理,区块链”",Web测试 app测试 Selenium 自动化测试 ,[高新区]
鲁大师,Window C++高级开发工程师,20k-40k·14薪,移动互联网 上市公司 150-500人,经验3-5年 本科,“双休、下午茶、餐补”,C++ Lua Python ,[高新区]
OPPO,OS内核及虚拟化开发工程师（成都）,15k-30k,硬件 不需要融资 2000人以上,经验1年以下 本科,“待遇优渥、成长迅速、体系培养”,C++ C Java ,[武侯区]
OPPO,编译器/调试器基础软件工具开发工程师（成都）,15k-30k,硬件 不需要融资 2000人以上,经验不限 本科,“待遇优渥、成长迅速、体系培养”,C++ GO Python C ,[武侯区]
西南凯亚,中高级性能测试工程师,8k-10k·15薪,"信息安全,其他 不需要融资 150-500人",经验3-5年 本科,"“国企,五险一金,带薪休假,没有996”",性能测试 ,[高新区]
西南凯亚,中高级自动化测试工程师,9k-12k·15薪,"信息安全,其他 不需要融资 150-500人",经验3-5年 本科,"“国企,五险一金,带薪休假,没有996”",自动化测试 测试开发 Web测试 ,[高新区]
易宝软件科技（南京）有限公司,java开发工程师,10k-20k,移动互联网 上市公司 150-500人,经验1-3年 本科,“五险一金，周末双休，加班补助”,Java 后端 ,[郫县]
法本信息,java开发工程师,10k-15k,"企业服务,软件开发 上市公司 2000人以上",经验1-3年 本科,“提供转内机会有食堂比外面便宜 项目稳定”,Java ,[高新区]
墨奇科技,应用开发工程师,10k-16k,"移动互联网,企业服务 A轮 50-150人",经验不限 本科,“自由灵活、大牛带队、带薪年休假、各类福利”,企业服务 移动互联网 后端 客户端 Java Android ,[高新区]
四川长虹电器股份有限公司,高级信息安全 工程师（代码审计方向）,12k-15k,硬件 上市公司 2000人以上,经验3-5年 本科,“五险一金，职业发展，年终奖”,安全测试 ,[高新区]
嘉谊互娱,数据仓库工程师,11k-18k,游戏 未融资 50-150人,经验3-5年 本科,“五险一金、商业保险、周末双休、旅游机会”,游戏 大数据 数据仓库 ,[武侯区]
嘉谊互娱,数据分析师,4k-8k,游戏 未融资 50-150人,经验1-3年 本科,“五险一金、商业保险、周末双休、旅游机会”,游戏 数据分析 ,[武侯区]
京东成都研究院,测试开发工程师,15k-30k·14薪,"电商,数据服务 上市公司 2000人以上",经验3-5年 本科,“年终奖 大数据 智能 算法”,电商 大数据 自动化测试 接口测试 测试开发 功能测试 ,[武侯区]
京东成都研究院,测试开发工程师,15k-30k·14薪,"电商,数据服务 上市公司 2000人以上",经验3-5年 本科,“年终奖 大数据 智能 算法”,电商 大数据 功能测试 性能测试 自动化测试 测试开发 ,[武侯区]
成都帮企智能科技有限公司,测试工程师,9k-18k,企业服务 未融资 15-50人,经验不限 本科,“发展前景良好，能够提升自我”,信息安全 硬件制造 ,[郫县]
中科物安,研发经理,20k-25k,信息安全 B轮 50-150人,经验5-10年 本科,“办公环境好，职位晋升快”,信息安全 技术管理 团队建设 高级技术管理 ,[桂溪]
中科物安,引擎开发工程师,15k-20k,信息安全 B轮 50-150人,经验3-5年 本科,“办公环境好，职位晋升快”,信息安全 C ,[桂溪]
敏研生物,java开发工程师,15k-30k·15薪,其他 未融资 50-150人,经验3-5年 本科,“福利好”,Java ,[高新区]
建邦,图像识别算法工程师,8k-15k,"信息安全,其他 未融资 50-150人",经验1-3年 本科,“发展好”,人工智能 图像处理 ,[高新区]
阿哇龙,Web技术经理,20k-30k·13薪,移动互联网 不需要融资 50-150人,经验5-10年 本科,“八险一金 年终分红 扁平化管理 氛围超好”,PHP MySQL 全栈 后端 ,[高新区]
云派游戏,（成都）node.js全栈工程师,13k-25k·13薪,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 不限,“周末双休，氛围好，零食咖啡，海外游”,PHP Python Node.js ,[高新区]
电信五所有限公司,流式大数据处理研发工程师,10k-12k,信息安全、数据服务 不需要融资 150-500人,经验1-3年 本科,“工作稳定，待遇较优，各项福利保险完善。”,数据处理 Hadoop Flink ,[锦江区]
纳识咨询,数据开发工程师,10k-15k,移动互联网 不需要融资 15-50人,经验1-3年 本科,“发展前景、项目nice”,Python ,[高新区]
高伟达,应用运维工程师,5k-6k,"移动互联网,电商 上市公司 2000人以上",经验不限 本科,“年终奖、带薪年假、餐补、通讯补贴”,Linux ,[武侯区]
高伟达,系统工程师,7k-14k,"移动互联网,电商 上市公司 2000人以上",经验3-5年 本科,“年终奖、带薪年假、餐补、通讯补贴”,系统运维 ,[武侯区]
卫士通,Devops工程师（CPYF）G00070,10k-20k,"企业服务,信息安全 上市公司 500-2000人",经验3-5年 本科,“六险一金 高温假 餐补 交通补 通讯补”,DevOps ,[高新区]
微创软件,测试开发工程师,10k-14k,"企业服务,移动互联网 不需要融资 2000人以上",经验1-3年 大专,“技术大牛”,移动端 测试 ,[高新区]
街电科技,高级DBA工程师,20k-30k,"消费生活,汽车丨出行 A轮 500-2000人",经验3-5年 本科,“发展前景好，福利待遇优”,本地生活 DBA MySQL Python ,[高新区]
街电科技,高级运维工程师,20k-30k,"消费生活,汽车丨出行 A轮 500-2000人",经验3-5年 本科,“发展前景好，福利待遇优”,运维 K8s Docker ,[高新区]
大农科技,高级嵌入式系统工程师,16k-20k,移动互联网 未融资 150-500人,经验5-10年 本科,“大牛带队”,嵌入式 ,[高新区]
同程旅行,后端测试工程师,12k-17k·15薪,旅游 上市公司 2000人以上,经验3-5年 本科,“大平台，薪资福利，技术氛围浓”,绩效奖金 股票期权 年底双薪 五险一金 ,[锦江区]
侠客岛里,软件测试,8k-12k,"物联网,企业服务 A轮 150-500人",经验5-10年 本科,“扁平化 五险一金 体检 餐补”,弹性工作 扁平管理 绩效奖金 股票期权 ,[高新区]
中科慧源,运维工程师,8k-15k,"企业服务,数据服务 不需要融资 150-500人",经验5-10年 本科,“发展空间大 领导nice”,Linux DevOps/AIOps K8s/Docker Python ,[高新区]
搜狗,Java后端开发工程师-成都,12k-20k,工具 上市公司 2000人以上,经验3-5年 本科,“平台大，氛围好”,后端 Java ,[高新区]
搜狗,算法研究员-成都,10k-15k,工具 上市公司 2000人以上,经验1-3年 本科,“平台大，氛围好”,算法 NLP ,[高新区]
云天励飞,高级AI芯片编译器工程师(J10083),18k-36k,人工智能 B轮 500-2000人,经验3-5年 硕士,“AI独角兽企业，团队氛围好，领导nice”,人工智能 深度学习 算法 ,[双流县]
