公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
悦实信息,软件开发工程师,6k-12k,"硬件,软件开发 未融资 少于15人",经验1-3年 本科,“双休，五险一金；年底分红；话费补贴；餐补”,体育 大数据 C# .NET 数据库 ,[高新区]
山东舵手网络科技有限公司,PHP开发工程师,5k-10k,硬件 未融资 500-2000人,经验不限 大专,“弹性工作时间，五险一金”,后端 服务器端 PHP ,[高新区]
浪潮易云,Java开发工程师,10k-12k,企业服务 未融资 500-2000人,经验3-5年 本科,“五险一金，出国旅游，年度体检”,Java ERP 后端 PHP ,[市中区]
济南悦林信息科技有限公司,java开发工程师,6k-10k,"软件开发,数据服务 不需要融资 15-50人",经验1-3年 本科,“五险一金 周末双休 法定节假日 节日礼品”,大数据 移动互联网 平台 Linux/Unix ,[高新区]
数格科技,java开发工程师,8k-15k,金融 未融资 少于15人,经验3-5年 大专,“弹性工作、年终奖、带薪年假、五险一金”,移动互联网 J2EE Java 后端 软件开发 ,[高新区]
爱航云,全栈工程师,8k-15k,"消费生活,软件开发 未融资 50-150人",经验5-10年 大专,“五险一金，双休。”,分类信息 客户端 分布式 Java JS ,[高新区]
东方莫道,php全栈,6k-8k,电商 D轮及以上 150-500人,经验3-5年 不限,“五险一金 定期团建 下午茶”,Laravel PHP Python MySQL ,[杆石桥]
恒道信息,java开发工程师,7k-12k,移动互联网 不需要融资 150-500人,经验5-10年 大专,“年底双薪 带薪年假”,Javascript MySQL 系统架构 数据库 ,[市中区]
神博,"C#,WPF工程师",5k-10k,硬件 不需要融资 50-150人,经验1-3年 大专,“五险一金，周末双休，带薪年假，团队旅游，”,后端 Wpf MySQL ,[高新区]
韩都衣舍,软件开发工程师,6k-10k,电商 C轮 2000人以上,经验1-3年 不限,“java”,软件开发 前端开发 企业软件 ,[齐鲁软件园]
波罗蜜,php程序员 工程师,5k-10k,"移动互联网,企业服务 天使轮 15-50人",经验1-3年 大专,"“双休,五险,节假日,早9点晚6”",移动开发 系统架构 软件开发 后端 ,[华龙路]
波罗蜜,php程序员,4k-8k,"移动互联网,企业服务 天使轮 15-50人",经验应届毕业生 大专,“程序员-工程师-产品经理”,移动端 Android ,[华龙路]
智恒通联,JAVA开发,8k-12k,"企业服务,软件开发 不需要融资 50-150人",经验5-10年 本科,“五险一金，带薪年假，双休，晋升通道”,Java ,[杆石桥]
龙杰信息,php,7k-14k,"移动互联网,电商 未融资 15-50人",经验不限 大专,“五险，带薪年假，节日福利，员工旅游”,后端 Linux/Unix ,[历下区]
山东万里红,Java开发工程师,8k-15k,信息安全、物联网 不需要融资 50-150人,经验1-3年 硕士,"“薪资6-10K, 五险一金，双休”",医疗健康 信息安全 MySQL Java 数据库 ,[槐荫区]
济南景新,php开发工程师兼职,4k-7k,移动互联网 天使轮 15-50人,经验1-3年 不限,“专兼职”,服务器端 后端 平台 ,[花园小区]
微小程,PHP开发工程师,5k-10k,"移动互联网,电商 天使轮 50-150人",经验1-3年 大专,"“五险一金,绩效奖金,全勤奖,节日福利”",后端 Java PHP ,[高新区]
海比特科技,PHP开发工程师,9k-15k,"移动互联网,企业服务 未融资 15-50人",经验3-5年 本科,“待遇从优”,专项奖金 带薪年假 绩效奖金 年度旅游 ,[长途汽车站]
海看科技,高级运维工程师,10k-20k,"移动互联网,文娱丨内容 A轮 150-500人",经验5-10年 不限,“全额社保、全额公积金、周末双休、节日福利”,运维 ,[历下区]
浪潮,Java开发工程师,10k-15k,"信息安全,硬件 上市公司 2000人以上",经验3-5年 本科,“准备好了吗？只要敢想肯干，一切皆有可能！”,Java 全栈 ,[历下区]
浪潮,java开发专家,9k-15k,"信息安全,硬件 上市公司 2000人以上",经验3-5年 本科,“平台、发展空间”,Java MySQL 后端 ,[历城区]
浪潮通软,java工程师,9k-14k,企业服务 上市公司 500-2000人,经验3-5年 本科,“五险一金 带薪休假 绩效奖金”,Java MySQL ,[高新区]
浪潮通软,软件实施工程师,6k-10k,企业服务 上市公司 500-2000人,经验不限 本科,"“名企，出差补助充足,领导nice”",实施 数据库 ,[历下区]
朗新科技,数据架构师(J11473),10k-15k,"移动互联网,企业服务 上市公司 2000人以上",经验3-5年 本科,“六险一金 周末双休 不打卡 年度体检”,Hadoop Spark MySQL Oracle ,[经四路]
朗新科技,大数据平台运维工程师(J11408),9k-15k,"移动互联网,企业服务 上市公司 2000人以上",经验3-5年 本科,“六险一金 带薪年假 年度体检 周末双休”,大数据 运维 ,[经四路]
山东广电信通,JAVA开发工程师,9k-12k,"信息安全,移动互联网 不需要融资 150-500人",经验应届毕业生 本科,“环境优越 餐补 年终奖金 带薪年假 稳定”,后端 Java ,[历下区]
