公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
Huatek,Java高级开发工程师,10k-20k,"电商,移动互联网 未融资 150-500人",经验5-10年 大专,"“双休,公司旅游,五险一金,年假”",即时通讯 软件开发 Java ,[高新技术产业开发区]
蝉鸣,运维工程师,13k-25k·14薪,"教育,移动互联网 A轮 150-500人",经验5-10年 大专,“年终奖、调薪、健康体检、晋升通道”,Linux MySQL ,[高新技术产业开发区]
格蒂电力,java开发工程师,10k-18k,企业服务 未融资 500-2000人,经验3-5年 本科,“activiti kafka”,大数据 分布式 ,[丈八]
ThoughtWorks,高级技术经理（后端）,18k-25k·14薪,企业服务 不需要融资 2000人以上,经验5-10年 本科,“外企/人性化管理/扁平/机会多多福利多多”,Java Python C# C++ ,[高新技术产业开发区]
诺悦智能,大数据开发工程师,8k-12k,数据服务 未融资 50-150人,经验1-3年 大专,“五险一金 奖金 餐补 通讯补助等”,Oracle Java Scala 数据库 ,[莲湖区]
中华财险南方创新研发中心,java开发【西安】,12k-20k,金融 / /,经验5-10年 本科,“六险二金、完善的福利体制”,保险 后端 ,[高新技术产业开发区]
格蒂电力,java开发工程师,10k-15k,企业服务 未融资 500-2000人,经验3-5年 本科,“上市公司，福利待遇优厚，职业发展空间广阔”,Java 后端 ,[雁塔区]
西安点通软件,Java开发工程师,6k-11k,移动互联网 未融资 15-50人,经验1-3年 本科,“五险一金、周末双休、年终奖金、绩效奖金”,技能培训 带薪年假 绩效奖金 弹性工作 ,[雁塔区]
鲸鱼互动,高级java开发工程师,11k-22k·14薪,移动互联网 未融资 50-150人,经验5-10年 本科,"“周末双休,五险一金,带薪年假，早九晚六”",广告营销 移动互联网 Java MySQL ,[高新技术产业开发区]
萌宝教育,大数据系统工程师,12k-18k·13薪,"教育,文娱丨内容 不需要融资 150-500人",经验1-3年 本科,“教育领域发展前景可观，技术团队势力雄厚。”,大数据 数据仓库 Java Python ,[雁塔区]
西安卓派信息科技有限公司,Java高级开发工程师,20k-25k,"消费生活,其他 C轮 50-150人",经验5-10年 本科,“半弹性工作；英文环境；赴美工作”,移动互联网 后端 分布式 全栈 Java ,[雁塔区]
西安卓派信息科技有限公司,java开发工程师,15k-20k,"消费生活,其他 C轮 50-150人",经验3-5年 本科,“半弹性工作；英文环境；赴美工作”,移动互联网 后端 分布式 全栈 ,[雁塔区]
崤云安全,数据安全专家,8k-16k·13薪,信息安全 不需要融资 50-150人,经验3-5年 大专,“国有控股企业、提供食宿、六险一金”,信息安全 大数据 DevOps/AIOps Zabbix/Prometheus K8s/Docker ,[高新技术产业开发区]
美国亚米网,初级java开发工程师,6k-12k,"电商,消费生活 A轮 50-150人",经验1-3年 大专,"“五险一金,十三薪,年终奖,餐补”",电商 Java 数据库 MySQL ,[高新技术产业开发区]
美国亚米网,高级Java开发工程师（大数据方向）,12k-18k,"电商,消费生活 A轮 50-150人",经验5-10年 本科,"“五险一金,十三薪,年终奖,餐补”",电商 大数据 Java Javascript Python ,[高新技术产业开发区]
合智宇,c#开发工程师,10k-13k·13薪,"信息安全,软件开发 未融资 15-50人",经验3-5年 本科,“五险一金，年假，生日福利，节日福利，定期团建”,C# ,[雁塔区]
联龙博通,中级Java工程师,9k-14k,"移动互联网,电商 D轮及以上 2000人以上",经验3-5年 本科,"“双休,五险一金,加班补贴,餐费补贴”",Java 分布式 ,[灞桥区]
社员网,供应链技术经理,18k-25k,电商 B轮 150-500人,经验5-10年 本科,“团队氛围好，发展空间大”,通讯津贴 交通补助 五险一金 带薪年假 ,[高新技术产业开发区]
云积互动,php开发工程师,12k-24k,"企业服务,移动互联网 天使轮 150-500人",经验3-5年 本科,"“五险一金,周末双休,员工旅游,节日福利”",电商 后端 Laravel ,[等驾坡]
云积互动,java开发工程师,12k-24k,"企业服务,移动互联网 天使轮 150-500人",经验5-10年 本科,“双休、年终奖、节日福利、五险一金”,分布式 MySQL ,[等驾坡]
Trunkey,C/go开发工程师,4k-8k,"移动互联网,数据服务 上市公司 50-150人",经验不限 本科,“团队年轻 氛围nice”,Java C C++ Golang ,[未央区]
陕西协通智能科技有限公司,java高级开发工程师,16k-30k,"移动互联网,数据服务 未融资 15-50人",经验5-10年 本科,“工作稳定高薪酬福利优，个人职业发展通道清晰”,后端 MySQL Java Hadoop ,[长安区]
安畅网络,devops架构师,18k-25k,"电商,数据服务 上市公司 150-500人",经验5-10年 本科,“扁平管理 领导好 技术前沿”,云计算 架构师 ,[雁塔区]
逆袭网络,服务端研发工程师,12k-16k,"移动互联网,社交 A轮 50-150人",经验3-5年 本科,"“扁平管理,五险一金,健身福利,项目奖金”",移动互联网 服务器端 ,[科技二路]
长银消金,java开发工程师,15k-30k,金融 不需要融资 50-150人,经验5-10年 本科,“六险二金、年终奖、餐补、话补、交补”,互联网金融 分布式 ,[经济技术开发区]
九派数据,.net开发工程师,8k-12k,"移动互联网,数据服务 未融资 15-50人",经验3-5年 本科,"“核心,五险一金,绩效奖金,双休,员工旅游”",.NET C# ,[高新技术产业开发区]
木联能,java开发工程师,6k-11k,其他 A轮 150-500人,经验不限 本科,“弹性工作 实时奖励 节日慰问 专业培训”,工具软件 Java MySQL ,[高新技术产业开发区]
麦仓数据,后台开发工程师,8k-15k,数据服务 不需要融资 50-150人,经验3-5年 本科,“五险一金、双休、法定节假日、带薪年假”,后端 J2EE ,[曲江新区]
麦仓数据,Java,4k-8k,数据服务 不需要融资 50-150人,经验不限 大专,“五险一金、双休、法定节假日”,,[曲江新区]
西咸新区秦汉新城新丝路数字文化科技有限公司,系统架构师,25k-35k,"数据服务,移动互联网 未融资 50-150人",经验10年以上 本科,"“福利健全,管理规范,班车,食堂”",运维 ,[新城区]
西咸新区秦汉新城新丝路数字文化科技有限公司,c++开发工程师,13k-18k,"数据服务,移动互联网 未融资 50-150人",经验3-5年 本科,"“福利健全,管理规范,班车接送,绩效奖金”",移动互联网 服务器端 分布式 C++ Linux/Unix ,[新城区]
思凯普,java开发工程师,8k-15k·13薪,企业服务 不需要融资 15-50人,经验1-3年 本科,“五险一金”,企业服务 Java MySQL 后端 ,[高新技术产业开发区]
Gridsum 国双,.net开发工程师,8k-12k,"数据服务,企业服务 上市公司 500-2000人",经验应届毕业生 本科,“技术牛人多、年终绩效奖金”,.NET ,[雁塔区]
小豚科技,高级java开发工程师,11k-22k·14薪,"移动互联网,文娱丨内容 天使轮 15-50人",经验5-10年 本科,"“周末双休,带薪年假,五险一金,晋升空间”",广告营销 移动互联网 Java MySQL ,[雁塔区]
Trunkey,架构师（网络安全领域）,15k-20k,"移动互联网,数据服务 上市公司 50-150人",经验10年以上 本科,“网络信息安全领域架构师”,架构师 Golang C++ ,[未央区]
和利时集团,通讯协议开发工程师,13k-17k·15薪,"软件开发,物联网 上市公司 2000人以上",经验3-5年 本科,“自主产品 数字 智能 持续 稳定 氛围好”,,[雁塔区]
和利时集团,高级java工程师,13k-17k·15薪,"软件开发,物联网 上市公司 2000人以上",经验5-10年 本科,“自主产品 数字 智能 持续 稳定 氛围好”,后端 docker 分布式 ,[雁塔区]
腾讯,22989-腾讯云大数据开发工程师,12k-20k,社交 上市公司 2000人以上,经验3-5年 本科,“平台大，发展快，待遇好，福利棒”,移动互联网 Java Linux Hadoop ,[浐灞生态区]
腾讯,22989-腾讯云通信后台开发工程师,12k-20k,社交 上市公司 2000人以上,经验1-3年 本科,“平台大，发展快，待遇好，福利棒”,移动互联网 C++ Golang PHP ,[浐灞生态区]
鑫渡,软件测试工程师,6k-9k,移动互联网 未融资 50-150人,经验3-5年 本科,“发展前景广阔，五险一金”,互联网金融 测试 功能测试 性能测试 自动化测试 ,[高新技术产业开发区]
汇联易,java技术顾问,12k-24k,"移动互联网,企业服务 C轮 150-500人",经验3-5年 本科,“带薪年假 交通补贴 弹性工作 五险一金”,企业服务 分布式 后端 Java 解决方案 ,[雁塔区]
光点科技,java开发工程师,9k-16k·13薪,"移动互联网,数据服务 未融资 50-150人",经验3-5年 本科,“双休 五险一金 8:30-17:30 晋升空间大”,学习培训 管理规范 节日礼物 五险一金 ,[雁塔区]
航天爱锐,Java开发工程师,9k-14k,不限 不需要融资 150-500人,经验1-3年 本科,“五险一金”,Java ,[高新技术产业开发区]
网新博创,中级java开发工程师,6k-9k·13薪,"企业服务,广告营销 不需要融资 500-2000人",经验3-5年 本科,“浙大网新”,Java ,[新城区]
数云,高级测试工程师（西安）,12k-21k,"企业服务,数据服务 C轮 150-500人",经验5-10年 本科,“发展空间大”,功能测试 性能测试 自动化测试 测试开发 ,[高新技术产业开发区]
数云,软件测试工程师,8k-12k,"企业服务,数据服务 C轮 150-500人",经验3-5年 本科,“晋升机制、六险一金”,测试 性能测试 自动化 ,[高新技术产业开发区]
陕西东润科技有限公司,java开发工程师,10k-20k,"移动互联网,数据服务 未融资 15-50人",经验5-10年 本科,“重点项目”,企业服务 Java MySQL 软件开发 ,[高新技术产业开发区]
易宝软件科技（南京）有限公司,java开发工程师,10k-15k,移动互联网 上市公司 500-2000人,经验1-3年 本科,“五险一金、周末双休、加班餐补”,Java ,[高新技术产业开发区]
恒盛安信,高级java开发工程师,10k-15k,通讯电子 未融资 50-150人,经验5-10年 本科,“五险一金、体检、带薪旅游、双休”,Java ,[长安区]
中兴新云,Java中级开发工程师,9k-18k,"移动互联网,企业服务 不需要融资 50-150人",经验不限 本科,“发展前景好、有竞争力薪资、团队氛围好”,工具软件 中间件 MySQL 分布式 后端 ,[雁塔区]
恒联网络,Java开发工程师,9k-12k,移动互联网 不需要融资 少于15人,经验3-5年 不限,"“双休,非外包,加班少,带薪年假”",Java MySQL 后端 ,[高新技术产业开发区]
同方鼎欣,java开发,10k-15k,软件开发 不需要融资 2000人以上,经验3-5年 大专,“六险一金”,Java ,[雁塔区]
腾科诚讯（西安）网络科技有限公司,java开发工程师,9k-16k,移动互联网 不需要融资 15-50人,经验5-10年 大专,“社保、节日福利、年度旅游、广阔的发展平台”,Java ,[莲湖区]
彩易,java中级开发工程师,8k-13k,"移动互联网,金融 A轮 15-50人",经验应届毕业生 本科,“大牛带队 ，五险一金，每年调薪”,前端开发 ,[雁塔区]
深圳市德聚诚科技有限公司,java开发工程师,8k-16k,移动互联网 不需要融资 50-150人,经验3-5年 本科,“医疗信息化”,医疗健康 Java ,[高新技术产业开发区]
中卫佰医,java开发工程师,10k-15k,医疗丨健康 A轮 50-150人,经验3-5年 本科,“学习空间大、晋升空间大、双休”,Java MySQL ,[莲湖区]
明朝万达,软件测试工程师,6k-11k,其他 上市公司 150-500人,经验不限 本科,“五险一金，定期体检，出国机会，年终奖金”,测试 功能测试 性能测试 自动化测试 ,[唐延路]
西安鹏迪,中级java开发工程师,7k-11k·13薪,"移动互联网,消费生活 未融资 15-50人",经验3-5年 本科,“周末双休、不定期团建、社会保险”,教育 大数据 全栈 后端 数据库 软件开发 ,[雁塔区]
西安华为技术有限公司,数据库开发工程师,12k-24k,"数据服务,硬件 不需要融资 2000人以上",经验不限 本科,“业界领先的云数据库内核，云服务研发”,工具软件 云计算 MySQL Python Java ,[高新技术产业开发区]
司顺电子商务,java,8k-12k·13薪,电商 不需要融资 500-2000人,经验3-5年 本科,“内部产品线丰富，系统众多，岗位选择性大”,电商 MySQL ,[西华门]
格蒂电力,java开发（可出差）,8k-16k,企业服务 未融资 500-2000人,经验3-5年 本科,“发展前景”,Java ,[鱼化寨]
步峰信息,java工程师,7k-10k,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 本科,“双休 带薪年假 五险一金”,电商 Java ,[高新技术产业开发区]
易宝软件科技（南京）有限公司,web前端开发/架构,15k-30k,移动互联网 上市公司 150-500人,经验5-10年 本科,“五险一金 双休 晋升空间大 氛围nice”,前端开发 架构师 Vue React ,[高新技术产业开发区]
西安华为技术有限公司,开发工程师,12k-24k,"数据服务,硬件 不需要融资 2000人以上",经验3-5年 本科,“双休”,云计算 Python 数据架构 数据库开发 ,[雁塔区]
易宝软件科技（南京）有限公司,java,10k-20k,移动互联网 上市公司 150-500人,经验不限 本科,“五险一金 周末双休 项目奖金 餐补”,,[高新技术产业开发区]
步峰信息,java开发工程师,8k-12k,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 本科,"“五险一金,周末双休,年假,节假日福利”",MySQL Java 分布式 ,[高新技术产业开发区]
笛沃普,java开发工程师,6k-9k,"移动互联网,企业服务 未融资 15-50人",经验3-5年 不限,“音乐教育产业，十三薪，弹性双休，全栈挑战”,教育 ,[雁塔区]
西安点兆信息科技有限公司,Java开发工程师,8k-16k,"移动互联网,电商 不需要融资 少于15人",经验1-3年 大专,“五险一金，双休，公司旅游，定期团建”,电商 移动互联网 MySQL Node.js 后端 ,[高新技术产业开发区]
源动力数据,web前端,2k-4k,"企业服务,软件开发 未融资 少于15人",经验应届毕业生 大专,“发展前景”,移动端 前端开发 HTML5 Javascript ,[经济技术开发区]
ihago,Javaweb开发工程师,7k-8k,教育 未融资 15-50人,经验1-3年 大专,“创新创业领域”,教育 Java ,[高新技术产业开发区]
昶博网络,java开发工程师,6k-8k,软件开发 未融资 50-150人,经验应届毕业生 本科,“五险一金，集体活动或旅游等”,全栈 后端 软件开发 数据库 ,[高新技术产业开发区]
昶博网络,java开发,6k-8k,软件开发 未融资 50-150人,经验应届毕业生 本科,“五险一金，集体活动或旅游等”,Java 全栈 后端 软件开发 ,[高新技术产业开发区]
每日瑜伽,服务器开发,10k-15k·13薪,"移动互联网,文娱丨内容 A轮 150-500人",经验1-3年 本科,“互联网”,PHP ,[沣惠南路]
Guwodata,java开发工程师,7k-14k,"金融,数据服务 未融资 15-50人",经验3-5年 本科,“带薪年假，周末双休，五险一金，团建零食”,银行 保险 后端 Java 软件开发 架构师 ,[高新技术产业开发区]
鼎拓科技,java开发工程师,7k-12k,"信息安全,人工智能 未融资 50-150人",经验3-5年 大专,“五险一金”,Java ,[高新技术产业开发区]
安畅网络,java开发工程师,10k-15k,"电商,数据服务 上市公司 150-500人",经验5-10年 大专,“老板好、氛围好、工作环境好、节日福利”,Java Python Golang docker ,[雁塔区]
安畅网络,PHP开发工程师,10k-15k,"电商,数据服务 上市公司 150-500人",经验3-5年 大专,“老板好；技术新；出差补贴；节日福利；年终奖”,PHP ,[雁塔区]
鑫渡,java架构师技术专家,17k-25k,移动互联网 未融资 50-150人,经验5-10年 本科,“发展前景广阔，五险一金”,互联网金融 架构师 技术管理 系统架构 ,[高新技术产业开发区]
小鱼易连,大数据开发工程师-西安,10k-20k,移动互联网 B轮 150-500人,经验3-5年 本科,“五险一金；弹性工作；定期体检；节日福利”,大数据 ETL ,[雁塔区]
修齐治平,后端开发,7k-14k·15薪,教育 未融资 2000人以上,经验1-3年 本科,“入职缴纳五险一金 团队年轻有活力”,Node.js ,[未央区]
西安微聚信息,java高级开发工程师,15k-20k,"移动互联网,电商 未融资 500-2000人",经验3-5年 本科,“热爱技术你就来！”,广告营销 电商 Java ,[丈八]
鼎拓科技,java开发工程师,4k-7k,"信息安全,人工智能 未融资 50-150人",经验1-3年 本科,“五险一金”,Java ,[高新技术产业开发区]
Webpower,双语技术支持（实习生）,2k-3k,"电商,数据服务 不需要融资 50-150人",经验应届毕业生 本科,“花式福利、薪资、晋升空间”,Python MySQL Java IT支持 ,[碑林区]
社员网,供应链技术经理,20k-30k,电商 B轮 150-500人,经验5-10年 本科,“公司氛围好，发展快”,技术管理 ,[高新技术产业开发区]
禾智数融,java开发工程师,6k-10k,移动互联网 未融资 15-50人,经验1-3年 大专,“五险一金 双休”,Java ,[雁塔区]
华软国际,软件开发实习生包住,3k-6k,移动互联网 不需要融资 150-500人,经验不限 不限,“提供住宿，五险一金，加班少，周末双休”,HTML5 前端开发 软件开发 ,[高新技术产业开发区]
金航数码,java软件开发工程师,10k-20k·13薪,软件开发 未融资 500-2000人,经验3-5年 本科,“待遇好，有发展前景，五险一金，带薪年假”,Java ,[雁塔区]
华益海思电子科技,java中级开发工程师,6k-10k,软件开发 未融资 15-50人,经验3-5年 本科,“发展前景广阔，晋升通道多，团队氛围好”,Java ,[高新技术产业开发区]
联通系统集成有限公司,中级开发工程师（DevOps）-西安,13k-19k,通讯电子 上市公司 2000人以上,经验3-5年 本科,“公司平台大 福利待遇优 发展前景好”,云计算 DevOps ,[未央区]
中科聚信,中级java开发工程师(西安),10k-15k,"数据服务,金融 B轮 50-150人",经验3-5年 本科,"“老板nice,技术大咖,发展前景，薪酬福利完善”",Java ,[雁塔区]
中科聚信,初级java开发工程师,6k-9k,"数据服务,金融 B轮 50-150人",经验不限 本科,"“行业发展前景，老板nice,技术大咖，福利好”",Java ,[雁塔区]
心医国际,中级前端工程师,7k-10k,"移动互联网,电商 C轮 500-2000人",经验1-3年 大专,“五险一金 节假日福利”,Web前端 前端开发 Vue Node.js ,[高新技术产业开发区]
欢迎网络,高级java工程师,15k-20k,"移动互联网,人工智能 不需要融资 500-2000人",经验5-10年 本科,“明确晋升机制”,Java ,[高新技术产业开发区]
航天驭星,微服务架构师,30k-50k,数据服务 A轮 15-50人,经验10年以上 本科,“企业发展趋势好，职位晋升空间大”,通信/网络设备 高级技术管理 架构师 系统架构 ,[碑林区]
Huatek,.net开发工程师,8k-15k,"电商,移动互联网 未融资 150-500人",经验3-5年 大专,“带薪年假 五险一金 旅游”,移动互联网 通信/网络设备 C#/.NET Winform ,[高新技术产业开发区]
Huatek,c++开发工程师,8k-15k,"电商,移动互联网 未融资 150-500人",经验3-5年 大专,“带薪年假 五险一金 节日福利 公司旅游”,通信/网络设备 硬件制造 ,[高新技术产业开发区]
翼辉信息,高级 NodeJS 工程师,15k-25k·14薪,移动互联网 A轮 50-150人,经验1-3年 本科,“五险一金、周末双休、带薪年假、年底双薪、”,Node.js 后端 服务器端 云计算 ,[高新技术产业开发区]
科安软件,Java开发（实习）,2k-3k,"信息安全,软件开发 未融资 15-50人",经验应届毕业生 本科,“双休”,Java MySQL ,[长安区]
社员网,供应链Java工程师,15k-18k,电商 B轮 150-500人,经验3-5年 本科,“项目奖金、五险一金、发展前景好、平台大”,物流 全栈 Java MySQL 数据库 ,[高新技术产业开发区]
易用联友,java高级开发工程师,6k-9k,"移动互联网,医疗丨健康 未融资 50-150人",经验1-3年 本科,“双休，五险一金，绩效奖金，员工旅游”,后端 ,[高新技术产业开发区]
二郎神科技,Java（前端）开发工程师,10k-15k,"人工智能,物联网 不需要融资 15-50人",经验3-5年 本科,“技术型公司，氛围好，发展潜力巨大”,汽车 Java ,[高新技术产业开发区]
金叶莘源,java高级开发工程师,10k-18k·13薪,"移动互联网,教育 A轮 15-50人",经验5-10年 本科,“五险一金、双休、法定节假日”,Java MySQL ,[高新技术产业开发区]
金数据,高级java开发工程师,15k-25k,企业服务 不需要融资 50-150人,经验5-10年 本科,“五险一金 Mac电脑 竞争力薪资”,Java ,[唐延路]
腾讯,腾讯云通信后台开发工程师（腾讯云全资子公司）,11k-22k,社交 上市公司 2000人以上,经验3-5年 本科,“福利待遇 发展前景”,PHP Linux/Unix GO Python ,[高新技术产业开发区]
腾讯,经营平台PHP工程师(腾讯西安子公司）,18k-30k,社交 上市公司 2000人以上,经验3-5年 本科,“腾讯 西安”,PHP Linux/Unix ,[高新技术产业开发区]
远洋集团,java开发工程师,10k-15k,"金融,房产家居 上市公司 2000人以上",经验3-5年 本科,“试用期全额，绩效奖金，五险一金，周末双休”,Java MySQL ,[高新技术产业开发区]
恩核,高级java工程师（西安）,15k-20k,"数据服务,移动互联网 不需要融资 50-150人",经验5-10年 本科,“大数据软件公司，十天年假，发展空间大”,大数据 JS Linux/Unix MySQL 数据库 ,[土门]
恩核,项目经理（西安）,15k-20k,"数据服务,移动互联网 不需要融资 50-150人",经验5-10年 本科,“大数据软件公司，十天年假，发展空间大”,金融 PMP 需求分析 风控 系统架构 ,[土门]
西安点通软件,Java开发,6k-11k,移动互联网 未融资 15-50人,经验1-3年 本科,“五险一金、带薪年假、周末双休、生日福利”,Java ,[雁塔区]
西安点通软件,Java开发工程师,6k-11k,移动互联网 未融资 15-50人,经验1-3年 本科,“五险一金、带薪年假、周末双休、生日福利”,Java MySQL ,[雁塔区]
大展信息科技（深圳）有限公司,java开发工程师,10k-16k,"企业服务,消费生活 不需要融资 150-500人",经验3-5年 大专,“五险一金、带薪年假、年终奖”,Java ,[雁塔区]
联创信息,技术经理,10k-18k,"移动互联网,教育 不需要融资 150-500人",经验5-10年 本科,“交险一金”,Java 数据库 ,[雁塔区]
