公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
马鞍山微光网络科技有限公司,测试开发工程师（南京）,15k-30k,"企业服务,其他 未融资 150-500人",经验3-5年 本科,“股票期权、14薪、出国游、五险一金”,Windows测试 自动化测试 脚本 测试开发 ,[雨花台区]
慕琪信息,运维工程师,18k-25k,"电商,消费生活 不需要融资 50-150人",经验5-10年 本科,“五险一金、创业公司、双休、餐补、绩效奖金”,电商 本地生活 运维 Linux MySQL 安全 ,[建邺区]
小拉科技,web前端开发工程师,10k-16k·13薪,"人工智能,软件开发 未融资 15-50人",经验3-5年 大专,“专业培训 大公司背景 项目分红 年底13薪”,移动互联网 通信/网络设备 移动端 React Node.js Angular ,[浦口区]
咪咕,前端开发工程师,15k-20k,"移动互联网,文娱丨内容 不需要融资 2000人以上",经验3-5年 本科,“发展前景好、工作环境好”,Web前端 前端开发 ,[建邺区]
道成科技,Web前端高级开发工程师,9k-15k·13薪,"移动互联网,信息安全 不需要融资 15-50人",经验1-3年 本科,“扁平化管理 工作氛围好 弹性工作制”,工具软件 信息安全 Web前端 前端开发 ,[雨花台区]
蓝牛科技,前端高级工程师,11k-20k,移动互联网 未融资 15-50人,经验3-5年 不限,“节日福利、定期团建、五险一金、绩效奖金”,Node.js ,[浦口区]
亚信,web前端开发工程师,13k-18k,"企业服务,移动互联网 上市公司 2000人以上",经验3-5年 本科,“前沿技术，5G研发，高薪资福利”,大数据 通信/网络设备 前端开发 HTML5 CSS Vue ,[雨花台区]
网感至察,前端开发工程师,10k-15k,数据服务 天使轮 15-50人,经验应届毕业生 本科,“五险一金 下午茶 公司团建”,前端开发 Angularjs Vue ,[光华路]
vivo,资深前端开发工程师(006822),25k-50k,硬件 不需要融资 2000人以上,经验5-10年 不限,"“弹性工作,股票期权,高并发系统”",移动互联网 ,[雨花台区]
SHEIN,资深运维工程师 (MJ000585),18k-28k,"电商,移动互联网 C轮 2000人以上",经验5-10年 本科,“薪资待遇好，平台广阔，独角兽企业”,电商 运维 Linux ,[安德门]
孩子王,大数据开发工程师,20k-40k,消费生活 C轮 2000人以上,经验5-10年 本科,“母婴行业独角兽、互联网氛围、晋升灵活”,电商 数据仓库 数据分析 数据挖掘 ,[江宁区]
感动科技,前端工程师,8k-13k·13薪,汽车丨出行 未融资 150-500人,经验1-3年 大专,“五险一金 双休 节日福利 带薪假”,前端开发 Web前端 ,[双塘]
数字星球,flutter（前端）开发工程师,9k-15k,"数据服务,人工智能 不需要融资 15-50人",经验不限 大专,“区块链知识 高校背景 管理扁平”,移动端 Flutter 前端开发 区块链 ,[南大]
安恒信息,【实习】渗透测试（南京）,2k-3k,"信息安全,数据服务 上市公司 500-2000人",经验应届毕业生 大专,“导师一带一”,测试 ,[秦淮区]
艾斯得,web前端,4k-7k,软件开发、物联网 未融资 少于15人,经验1-3年 本科,“web前端”,云计算 大数据 前端开发 HTML5 Javascript Node.js ,[雨花台区]
数族融合,后端开发工程师,10k-16k,"移动互联网,电商 A轮 15-50人",经验3-5年 本科,“五险一金；全勤奖；扁平化管理”,Java PHP MySQL ,[秦淮区]
金证睿服,web前端开发工程师,11k-15k,金融 上市公司 2000人以上,经验3-5年 大专,“早九晚六双休+年终奖+节日礼包+生日卡”,金融 前端开发 Web前端 Vue React ,[宁南]
厚建,前端工程师,6k-10k·13薪,"移动互联网,文娱丨内容 不需要融资 150-500人",经验1-3年 本科,“五险一金；带薪年假；周末双休；加班补助”,移动端 前端开发 Vue ,[铁心桥]
易宝软件科技（南京）有限公司,软件测试工程师,15k-30k,移动互联网 上市公司 150-500人,经验3-5年 本科,“优秀的你值得拥有最好的^^”,Web测试 ,[小行]
阿里巴巴-新零售技术事业群,测试开发专家,25k-50k,电商 上市公司 2000人以上,经验3-5年 本科,“南京阿里  机会难得！！！”,电商 新零售 ,[奥体]
江苏天鼎证券投资咨询有限公司,Java开发工程师,13k-18k,金融 不需要融资 150-500人,经验3-5年 大专,“福利多，公司规模大，研发团队成熟等”,Java ,[鼓楼区]
孩子王,大数据开发工程师,17k-30k,消费生活 C轮 2000人以上,经验3-5年 本科,“母婴****，独角兽，腾讯投资，IPO”,数据挖掘 数据架构 数据分析 Java ,[江宁区]
美之科,软件开发工程师,3k-6k,"移动互联网,电商 未融资 15-50人",经验不限 本科,“提升自我，携手共进”,PHP Java Python ,[浦口区]
物盟科技,web前端开发工程师,4k-6k,"移动互联网,其他 未融资 15-50人",经验应届毕业生 本科,“双休，五险一金，带薪年假，旅游”,大数据 移动互联网 CSS Node.js Angularjs HTML ,[江宁区]
江苏天鼎证券投资咨询有限公司,中级java开发工程师,15k-30k,金融 不需要融资 150-500人,经验3-5年 本科,“发展空间大”,Java .NET ,[鼓楼区]
海得控制,web前端工程师,12k-15k·15薪,硬件 未融资 15-50人,经验3-5年 大专,“上市公司、工作稳定”,前端开发 ,[宁南]
浩方,前端开发,11k-13k·13薪,"移动互联网,企业服务 不需要融资 150-500人",经验3-5年 大专,“大型项目，技术前沿，提升快”,Web前端 ,[宁南]
江苏力驰网络科技股份有限公司,高级渗透测试工程师,8k-15k,信息安全 不需要融资 50-150人,经验3-5年 大专,“提高员工的综合素质和专业技能”,渗透测试 ,[鼓楼区]
浩方,前端开发工程师,10k-15k,"移动互联网,企业服务 不需要融资 150-500人",经验1-3年 大专,“重点项目 年终奖金 绩效奖金 节日福利”,Vue Angular ,[雨花台区]
居润企业管理咨询,golang开发工程师,15k-20k,"企业服务,房产家居 不需要融资 50-150人",经验3-5年 大专,“不加班，不加班，不加班，重要的事情说三遍”,房产服务 投资/融资 数据库 MySQL 后端 Golang ,[鼓楼区]
北京万众企服广告有限公司,前端开发工程师,9k-14k,"企业服务,人工智能 未融资 150-500人",经验3-5年 本科,“六险一金、免费体检、偶尔加班”,jQuery Vue HTML CSS ,[雨花台区]
云海螺,android开发工程师,10k-15k,"移动互联网,教育 A轮 150-500人",经验不限 本科,“高薪、弹性工作、在线教育”,教育 移动互联网 移动端 Android ,[江宁区]
CSG,前端开发,10k-18k,"移动互联网,教育 天使轮 50-150人",经验3-5年 本科,“五险一金，周末双休”,Javascript bootstrap ,[双龙大道]
灵芯智能,技术总监cto,18k-30k,人工智能、软件开发 未融资 少于15人,经验3-5年 本科,“股份、期权、合伙人”,高级技术管理 创业 架构师 运维管理 ,[浦口区]
宁智峰,网络安全渗透工程师.,8k-15k,信息安全 不需要融资 15-50人,经验1-3年 大专,“周末双休 带薪年假 节日福利 生日礼金”,信息安全 MySQL C++ Python 信息安全 ,[雨花台区]
SERAPHIC,android开发工程师,12k-24k,"移动互联网,其他 A轮 50-150人",经验3-5年 本科,“五险一金补充医疗保险 定期体检员工旅游”,Android HTML ,[雨花台区]
南京赛宁,信息安全工程师,15k-30k,信息安全 A轮 50-150人,经验不限 本科,"“五险一金,带薪年假,年终奖”",信息安全 网络安全 Web安全 病毒分析 ,[江宁区]
科斯克,前端开发工程师,6k-11k,"移动互联网,企业服务 天使轮 15-50人",经验不限 大专,“大神带队，成长快，扁平化管理”,Vue ,[鼓楼区]
科斯克,web前端开发工程师（实习）,3k-6k,"移动互联网,企业服务 天使轮 15-50人",经验不限 不限,“大神带队，双休不加班，薪资好”,HTML5 Hybird 前端开发 ,[鼓楼区]
