公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
无锋网络,Web中级开发工程师,8k-14k,数据服务 不需要融资 50-150人,经验1-3年 大专,"“弹性工作,周末双休,下午茶,技术培训”",电商 大数据 前端开发 React native Web前端 ,[金山]
无锋网络,web前端实习生,2k-4k,数据服务 不需要融资 50-150人,经验应届毕业生 不限,"“弹性工作,周末双休,下午茶,技术培训”",大数据 电商 前端开发 React native ,[金山]
亚信,java开发工程师,6k-10k,"企业服务,移动互联网 上市公司 2000人以上",经验1-3年 本科,“福利 发展前景 成长”,Linux/Unix J2EE Javascript 后端 ,[马尾]
安博科技,Java教师,9k-13k,"教育,移动互联网 未融资 15-50人",经验3-5年 本科,“周末双休，享受一定的寒暑假，缴纳五险等”,Java 后端 ,[福清]
创游,go后端工程师,10k-15k,"移动互联网,社交 不需要融资 150-500人",经验1-3年 不限,“包吃住、研发技术团队”,后端 GO Golang 软件开发 ,[福清市]
三元达,Java开发经理,15k-20k,"移动互联网,企业服务 不需要融资 150-500人",经验5-10年 本科,“工作氛围好 福利完善 千万级项目”,目标管理 技术管理 决策能力 领导力 ,[铜盘路软件园]
智信科技,高级JAVA开发工程师,10k-20k,"移动互联网,电商 未融资 50-150人",经验3-5年 本科,"“五险一金,带薪年假,过节费,餐补”",电商 移动互联网 后端 J2EE Javascript Java ,[铜盘]
票付通,php开发工程师,12k-20k,"移动互联网,硬件 B轮 150-500人",经验3-5年 本科,“薪资高 环境氛围好”,PHP ,[洪山桥]
国科云漫,php开发工程师,5k-10k,"企业服务,电商 A轮 50-150人",经验1-3年 大专,“周末双休 五险一金”,PHP ,[铜盘]
福建振邦信息科技发展有限公司,软件开发工程师,6k-12k,"企业服务,其他 未融资 500-2000人",经验3-5年 本科,“奖金丰厚、弹性工作”,C#/.NET Python 后端 ,[闽侯县]
浩鲸科技,高级java开发工程师,15k-25k,"移动互联网,企业服务 上市公司 2000人以上",经验5-10年 本科,“七险一金 餐补 晋升空间大”,MySQL 后端 中间件 分布式 ,[鼓楼区]
百度游戏DeNA,手游测试工程师（实习生）,1k-2k,游戏 不需要融资 150-500人,经验不限 本科,“良好的培养机制 晋升机会”,五险一金 补充医疗保险 餐补 交通补助 ,[五凤]
客家网络科技,PHP开发工程师,8k-16k,"移动互联网,企业服务 不需要融资 少于15人",经验3-5年 大专,“项目红利，加班补贴，13薪等等”,Laravel 后端 MySQL PHP ,[建新]
福建国科,java讲师,6k-12k,"移动互联网,教育 未融资 50-150人",经验不限 本科,“五险一金，带薪年假，定期体检，法定节假日”,教育 ,[闽侯县]
特力惠信息科技,HybridAPP开发工程师,7k-14k,其他 上市公司 500-2000人,经验1-3年 本科,“领导好 五险一金 双休 年节福利”,移动端 Hybird Weex COCOS2D-X ,[温泉]
一二三三国际供应链管理,后端中级研发工程师,12k-24k,电子商务 / /,经验3-5年 本科,“业务复杂、团队素质高、发展空间大”,MySQL Java ,[建新]
聚名堂,java开发工程师,10k-15k,移动互联网 未融资 少于15人,经验3-5年 本科,“项目优质，发展前景好”,Java MySQL 分布式 ,[晋安区]
IGG,游戏测试实习生,3k-4k,游戏 上市公司 500-2000人,经验不限 大专,“五险一金 员工旅游 餐补 带薪年假”,游戏测试 ,[温泉]
久丰科技,项目经理,18k-25k,"移动互联网,电商 未融资 50-150人",经验3-5年 大专,"“旅游聚餐,水果零食,团队优秀”",电商 移动互联网 解决方案 过程管理 项目管理 需求分析 ,[工业路]
朴朴,运维开发工程师,12k-22k,"电商,移动互联网 B轮 2000人以上",经验1-3年 本科,“极客氛围，大牛云集”,Shell Linux K8s/Docker CI/CD ,[仓前]
朴朴,运维工程师,10k-18k,"电商,移动互联网 B轮 2000人以上",经验1-3年 本科,“极客氛围，大牛云集”,CI/CD Shell Linux ,[仓前]
兴业数金,java高级软件工程师,15k-25k,"金融,移动互联网 不需要融资 500-2000人",经验3-5年 本科,“兴业银行科技公司”,分布式 Java ,[马尾区]
兴业数金,Java开发工程师,14k-18k,"金融,移动互联网 不需要融资 500-2000人",经验不限 本科,“兴业数字金融股份有限公司，兴业银行子公司”,移动互联网 工具软件 服务器端 分布式 Java Linux/Unix ,[罗星]
朴朴,高级java开发工程师,18k-30k,"电商,移动互联网 B轮 2000人以上",经验3-5年 本科,“千万用户，百万日活，亿级请求，高值期权”,Java ,[台江区]
网翔网络,etl工程师,10k-15k·13薪,电商 不需要融资 50-150人,经验1-3年 本科,“多渠道晋升 项目制 双休”,ETL 数据仓库 数仓建模 ,[晋安区]
顶点软件,高级JAVA开发工程师,10k-15k,"移动互联网,企业服务 上市公司 500-2000人",经验3-5年 本科,"“五险一金,年底双薪,过节费,体检旅游”",Java ,[鼓楼区]
顶点软件,软件测试工程师,7k-10k,"移动互联网,企业服务 上市公司 500-2000人",经验1-3年 大专,"“五险一金,年底双薪,过节费,员工旅游”",功能测试 ,[鼓楼区]
朴朴,运维工程师,10k-18k,"电商,移动互联网 B轮 2000人以上",经验3-5年 本科,“快速成长企业，期权激励，百万用户APP”,Docker CI CD 服务器运维 ,[仓前]
无锋网络,web后端开发工程师(初级),4k-8k,数据服务 不需要融资 50-150人,经验应届毕业生 不限,"“双休,五险一金,年终奖,节假日”",移动端 HTML ,[金山]
