公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
同程旅行,java工程师-苏州,20k-35k·15薪,旅游 上市公司 2000人以上,经验不限 大专,“千万级流量 技术氛围好 福利待遇好”,Java ,[吴中区]
云创智享,Java开发工程师（实习）,3k-5k,企业服务 / /,经验应届毕业生 本科,“数据分析类产品，技术前景好。”,大数据 企业服务 企业软件 软件开发 数据采集 ,[工业园区]
苏州恩巨网络有限公司,软件开发(C/C++/JAVA/信号处理),8k-16k,移动互联网 未融资 15-50人,经验不限 本科,“五险一金 双休 旅游 奖金”,软件开发 系统集成 Java ,[高新区]
上海英本网络科技有限公司,初级java开发工程师,3k-5k,"软件开发,物联网 未融资 15-50人",经验应届毕业生 本科,“周末双休 弹性工作 五险一金 年终分红”,后端 ,[相城区]
赛客爱茵,Java服务端软件开发工程师/技术追求,15k-30k,移动互联网 A轮 150-500人,经验3-5年 本科,“和专职算法工程师配合，有商业价值的新技术”,Java MySQL ,[常熟市]
奖多多,中高级java开发工程师,15k-25k·13薪,"移动互联网,消费生活 B轮 150-500人",经验3-5年 本科,“通和能力，有亲和力，待人热情”,Scala docker Hadoop MySQL ,[唯亭]
苏测,初级java开发工程师,7k-9k,"移动互联网,企业服务 不需要融资 500-2000人",经验1-3年 大专,“六险一金，免费体检”,Java ,[高新区]
益趣联欢,Java游戏服务器开发主程序,30k-50k,"游戏,社交 不需要融资 50-150人",经验5-10年 大专,“六险一金、项目奖金、午休空间、学习分享”,服务器端 Java MySQL Javascript ,[工业园区]
益趣联欢,java游戏服务器开发工程师,10k-20k,"游戏,社交 不需要融资 50-150人",经验1-3年 不限,“六险一金、项目奖金、午休空间、学习分享”,游戏 Javascript SQLite ,[工业园区]
常熟银行,Java应用开发岗,4k-8k,金融 上市公司 2000人以上,经验1-3年 本科,“上市银行，福利好”,Java 数据库 ,[长桥]
跬步,java开发高级工程师,10k-15k,"移动互联网,企业服务 天使轮 少于15人",经验3-5年 大专,“双休、项目奖金、年终奖、员工旅游”,后端 ,[独墅湖]
鼎鼎赋能控股,JAVA后端开发,5k-8k,"电商,消费生活 未融资 50-150人",经验1-3年 本科,“五险一金，餐补、工龄工资、年终奖等”,移动互联网 通信/网络设备 ,[常熟市]
科达,java leader,18k-25k·15薪,移动互联网 上市公司 2000人以上,经验5-10年 本科,“发展前景好”,通信/网络设备 技术管理 领导力 业务流程管理 决策能力 ,[高新区]
科粹科技,java开发经理,15k-25k·14薪,"电商,物联网 未融资 15-50人",经验3-5年 本科,“平台好，前景大”,大数据 信息安全 Java 后端 ,[苏州工业园区]
开趣,java开发,15k-25k,软件开发 未融资 50-150人,经验3-5年 本科,“java”,Java ,[苏州工业园区]
星点点,java后端,8k-15k,"消费生活,物联网 未融资 50-150人",经验3-5年 本科,“股权激励”,企业服务 后端 C#/.NET Linux/Unix ,[吴中区]
纬凌科技,Java 实习生,4k-6k,"软件开发,物联网 不需要融资 50-150人",经验1年以下 本科,“实习通过后直接转为技术开发岗位”,大数据 移动互联网 J2EE Java HTML/CSS 企业软件 ,[工业园区]
技叁软件,Java开发经理,12k-20k,信息安全 不需要融资 15-50人,经验5-10年 本科,“待遇从优，有你想不到的发展平台”,工具软件 企业服务 MySQL J2EE 算法 系统架构 ,[工业园区]
美的集团-厨房电器,JAVA开发高级工程师,15k-30k,硬件 上市公司 2000人以上,经验3-5年 本科,“世界500强，你想要的我都有”,后端 服务器端 Java ,[相城区]
昆山蚂蚁游网络科技有限公司,java架构师,20k-35k,"电商,旅游 未融资 15-50人",经验5-10年 本科,“岗位具有挑战，产品可期”,大数据 电商 Java ,[昆山市]
FariyMo,高级java工程师,15k-25k,"移动互联网,消费生活 未融资 15-50人",经验5-10年 本科,“项目奖金、不打卡”,移动互联网 工具软件 中间件 J2EE ,[工业园区]
赛客爱茵,Java全栈软件开发工程师/做优质产品,15k-30k,移动互联网 A轮 150-500人,经验3-5年 本科,“架构师带团，晋升空间大”,Java MySQL 全栈 架构师 ,[常熟市]
七星瓢虫环境,Java后端开发工程师,14k-20k,"硬件,数据服务 C轮 50-150人",经验3-5年 本科,“五险一金、绩效奖金、年终奖金、股票期权”,分布式 后端 服务器端 J2EE ,[昆山市]
颐远信息,java实习生,2k-3k,"数据服务,信息安全 未融资 少于15人",经验应届毕业生 本科,“提供转正机会”,金融 电商 Java Javascript ,[虎丘区]
同程旅行,java开发工程师（实习生）,4k-6k,旅游 上市公司 2000人以上,经验应届毕业生 本科,“多薪，班车，年假，福利”,Java 后端 ,[工业园区]
EPAM,Java Leader,20k-30k,"移动互联网,企业服务 上市公司 2000人以上",经验5-10年 本科,“外企氛围 带薪年假 不强制加班”,企业服务 云计算 后端 Java 架构师 ,[工业园区]
Kindlekeys,java开发工程师（太仓）,12k-18k,企业服务 不需要融资 15-50人,经验5-10年 本科,“薪酬有竞争力”,Java MySQL 后端 企业软件 ,[太仓市]
收钱吧,java后端 (苏州）,15k-30k,移动互联网 C轮 2000人以上,经验3-5年 本科,“股票期权，大牛带队，晋升空间”,服务器端 分布式 Java ,[工业园区]
中地行,java开发工程师--外派银行,8k-14k,"数据服务,移动互联网 不需要融资 50-150人",经验3-5年 不限,“福利好，待遇优，办公环境优美”,云计算 大数据 ,[湖东]
盟拓软件（苏州）有限公司,Sr. Java Engineer,10k-17k·13薪,"移动互联网,电商 A轮 500-2000人",经验3-5年 本科,"“人文关怀,平台广阔”",Java 后端 分布式 ,[独墅湖]
苏小研,高级Java开发工程师(J10558),20k-30k,移动互联网 不需要融资 500-2000人,经验5-10年 本科,“五险一金、交通补贴、餐饮补贴、通讯补贴”,云计算 Java MySQL ,[高新区]
苏小研,Java开发工程师（中间件方向）(J10812),20k-30k,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“五险一金、交通补贴、餐饮补贴、通讯补贴”,云计算 中间件 Java ,[高新区]
苏小研,Java开发工程师(J10002),20k-30k,移动互联网 不需要融资 500-2000人,经验1-3年 本科,“五险一金、交通补贴、餐饮补贴、通讯补贴”,Java MySQL ,[高新区]
奖多多,Java开发助理-实习生,3k-4k,"移动互联网,消费生活 B轮 150-500人",经验1年以下 本科,“通和能力，有亲和力，待人热情”,Java ,[唯亭]
