公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
芒果tv,运维研发工程师,12k-18k,文娱丨内容 上市公司 500-2000人,经验3-5年 本科,“上市公司 福利待遇好 工作氛围好”,运维 安全 Linux PHP ,[广电中心]
芒果tv,网络工程师,10k-15k,文娱丨内容 上市公司 500-2000人,经验1-3年 本科,“上市公司 福利待遇好 工作氛围好”,Cisco Linux 网络安全 ,[广电中心]
南京汇龙,数据分析,5k-7k,移动互联网 未融资 150-500人,经验1-3年 本科,“五险一金年终奖励周末双休员工食堂”,SQL 数据运营 ,[五里牌]
ZTE中兴,java测试,10k-15k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“大数据平台级测试”,工具软件 Server端测试 Web测试 Jmeter 自动化 ,[岳麓区]
文和网络,渗透测试工程师,10k-20k,信息安全、软件开发 未融资 15-50人,经验1-3年 本科,“5险，餐补，房补，奖金”,信息安全 移动互联网 Web测试 数据库 网页 脚本 ,[树木岭]
格凡安信,高级网络渗透测试工程师（25-50K）,25k-50k,数据服务 不需要融资 15-50人,经验不限 不限,“弹性工作 节日福利 法定假期 团建活动”,渗透测试 安全测试 ,[岳麓区]
昱拓智能,图像算法工程师,12k-18k,人工智能 未融资 50-150人,经验5-10年 本科,“五险一金、双休、带薪休假、年底双薪”,人工智能 图像处理 计算机视觉 ,[雨花区]
我们是一家技术驱动型创业公司,软件研发工程师（golang）,8k-13k,"广告营销,移动互联网 未融资 15-50人",经验1-3年 本科,“周末双休六险一金，免费下午茶同事nice”,Golang MySQL 后端 ,[城南路]
ZTE中兴,软件测试工程师,12k-18k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“工作稳定，发展前景好，福利待遇良好”,自动化测试 软件测试 ,[岳麓区]
中拓电子商务,测试工程师,10k-20k,"电商,移动互联网 上市公司 50-150人",经验5-10年 本科,“年终绩效 业绩提成 五险一金 定期旅游”,测试 软件测试 ,[韶山南路]
红网,大数据开发工程师,7k-12k,"移动互联网,电商 上市公司 500-2000人",经验3-5年 本科,“国企，工作稳定，福利齐全，周末双休”,数据分析 数据挖掘 数据处理 ,[韶山南路]
中科博华,大数据开发工程师,14k-20k·14薪,"信息安全,数据服务 未融资 50-150人",经验3-5年 大专,“项目奖金 精英团队”,大数据 ,[麓谷]
兴盛优选,资深测试工程师,14k-25k,电商 C轮 2000人以上,经验5-10年 不限,“绩效奖金”,电商 物流 功能测试 性能测试 ,[岳麓区]
长沙黑豆信息科技有限公司,运维工程师,4k-7k,移动互联网 不需要融资 50-150人,经验1-3年 不限,“五险一金、包吃包住、年度旅游”,运维 ,[人民中路]
长沙黑豆信息科技有限公司,软件测试工程师,4k-6k,移动互联网 不需要融资 50-150人,经验1-3年 大专,“五险一金，年度旅游、团建活动”,接口测试 安全测试 自动化测试 Web测试 ,[人民中路]
奇点,算法工程师,14k-25k,"数据服务,金融 未融资 15-50人",经验3-5年 不限,“数据挖掘领域取得不俗成果”,大数据 金融 深度学习 数据挖掘 ,[桐梓坡]
一起分类,后端研发工程师,15k-20k,"移动互联网,数据服务 A轮 50-150人",经验3-5年 本科,“股权激励，年终奖金等”,大数据 物流 后端 Python ,[长沙县]
德锦信息,大数据中级研发工程师,10k-15k,数据服务 未融资 15-50人,经验5-10年 大专,“认真工作”,Scala Hive ,[天心区]
长沙聚丰,运维工程师,7k-12k·13薪,移动互联网 A轮 150-500人,经验3-5年 本科,“一线平台，大牛带队，稳定发展空间。”,Linux Zabbix/Prometheus 系统运维 TCP/IP协议 ,[高桥]
鑫特科技,实施工程师,6k-12k,其他 不需要融资 50-150人,经验1-3年 本科,“五险+朝八晚五+和谐团队氛围”,Java Linux 数据库 ,[开福区]
刺猬安全,算法分析师（实习）,5k-10k,"移动互联网,信息安全 天使轮 15-50人",经验应届毕业生 本科,“职位晋升；年终奖；条件优秀者待遇可面谈。”,新闻|出版 大数据 算法 数据挖掘 模式识别 人工智能 ,[岳麓区]
泛联新安,【大数据方向】Java高级工程师,10k-15k,"信息安全,移动互联网 天使轮 15-50人",经验3-5年 本科,“产品国产化 团队扁平化 成员活跃”,爬虫 ,[伍家岭]
慧明达,JAVA研发工程师,5k-10k,"移动互联网,数据服务 未融资 15-50人",经验1-3年 不限,“年终分红年底双薪五险一金节日福利员工旅游”,大数据 工具软件 ,[市政府]
绿闪信息,1名数据治理工程师/数据服务工程师/数据库工程师,5k-8k·13薪,"企业服务,软件开发 未融资 15-50人",经验1-3年 本科,“寻找合伙人”,大数据 通信/网络设备 ,[岳麓区]
北京天意飞扬科技,数据分析,8k-12k,"电商,移动互联网 未融资 少于15人",经验1-3年 不限,“周末双休；五险一金”,移动互联网 SQL 数据运营 可视化 ,[东屯渡]
蜜獾律师事务所,数据分析,8k-13k,其他 未融资 50-150人,经验3-5年 本科,“双休，购买五险”,数据仓库 数据挖掘 Hadoop ,[高桥]
德翌成,大数据开发工程师,10k-15k,软件开发 不需要融资 15-50人,经验3-5年 不限,“周末双休+入职即购买五险一金”,大数据 ,[岳麓区]
ZTE中兴,测试工程师,12k-18k,"数据服务,信息安全 上市公司 2000人以上",经验5-10年 本科,“待遇好，前沿技术，一流团队”,自动化 功能测试 性能测试 软件测试 ,[岳麓区]
ZTE中兴,测试工程师,10k-20k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“长沙是公司重点发展区域，职业发展潜力巨大”,通信/网络设备 云计算 测试 Web测试 自动化 产品测试 ,[岳麓区]
流量互娱,高级产品经理,12k-18k,"电商,软件开发 未融资 150-500人",经验5-10年 大专,“发展前景”,电商 需求分析 产品设计 产品策划 交互设计 ,[咸嘉湖]
大尧信息,web前端开发工程师,8k-14k,"通讯电子,软件开发 天使轮 少于15人",经验3-5年 本科,“福利待遇完善 发展前景大 项目多”,Java Python Web前端 ,[开福区]
一佳人工智能研究院,软件开发工程师,15k-25k,"人工智能,VR丨AR 未融资 15-50人",经验3-5年 本科,“人工智能”,移动互联网 GO 数据挖掘 架构师 移动开发 ,[岳麓区]
长沙智纽科技有限公司,算法工程师,15k-20k,软件开发 不需要融资 15-50人,经验3-5年 硕士,“五险一金，周末双休”,算法 ,[望月湖]
湖南融聚区块链科技有限公司,区块链开发工程师,10k-15k,其他 未融资 50-150人,经验1-3年 本科,"“我们是年轻、激情的团队, 看能力重贡献！”",移动互联网 其他 Linux/Unix GO Node.js Python ,[南门口]
湖南OPPO,web前端开发工程师,7k-10k,"电商,其他 不需要融资 2000人以上",经验1-3年 大专,“五险一金，每年四次加薪机会，通讯补助”,Javascript Vue HTML CSS ,[坡子街]
北京天意飞扬科技,数据分析,6k-10k,"电商,移动互联网 未融资 少于15人",经验1-3年 本科,“五险一金。双休。电脑补贴”,数据库 SQL ,[荷花园]
ZTE中兴,软件测试工程师,12k-20k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“功能测试 自动化测试 性能测试”,功能测试 Loadrunner Jmeter Selenium ,[岳麓区]
ZTE中兴,java架构师,12k-20k,"数据服务,信息安全 上市公司 2000人以上",经验5-10年 本科,“在长沙工作，一线省会城市，但房价低”,大数据 Java ,[岳麓区]
ZTE中兴,运维工程师,10k-20k,"数据服务,信息安全 上市公司 2000人以上",经验3-5年 本科,“五险一金，定期体检，年终奖，免费班车”,通信/网络设备 运维 ,[岳麓区]
海典软件,中高级java开发工程师,13k-21k·13薪,医疗丨健康 上市公司 150-500人,经验5-10年 本科,“B端产业互联网化大势所趋，想象空间巨大”,电商 医疗健康 Java 分布式 ,[岳麓区]
数魔,数据产品经理,10k-15k,"电商,数据服务 天使轮 50-150人",经验3-5年 本科,“双休、项目奖金、五险一金、舒适办公环境”,大数据 教育 需求分析 竞品分析 数据分析 项目管理 ,[岳麓区]
数魔,数据分析师,12k-18k,"电商,数据服务 天使轮 50-150人",经验3-5年 本科,“双休、项目奖金、五险一金、舒适办公环境”,大数据 电商 Hadoop MySQL 数据挖掘 数据库开发 ,[岳麓区]
凌志软件,前端开发工程师,10k-15k·13薪,金融 上市公司 2000人以上,经验3-5年 本科,“上市公司，年底双薪，国休不补班，周末双休”,移动端 Web前端 Vue ,[麓谷]
赢时胜软件,运维开发工程师,7k-12k,金融 上市公司 500-2000人,经验1-3年 本科,"“绩效奖金,职位晋升,年终奖金,股权激励”",运维开发 ,[伍家岭]
数魔,爬虫工程师,8k-13k,"电商,数据服务 天使轮 50-150人",经验1-3年 本科,“双休、项目奖金、五险一金、舒适办公环境”,年底双薪 带薪年假 年度旅游 领导好 ,[岳麓区]
华锐金融技术,FPGA工程师(J10177),9k-15k,"移动互联网,金融 B轮 150-500人",经验应届毕业生 本科,“五险一金 加班补贴 有战斗力的团队”,企业服务 金融 FPGA ,[岳麓区]
华锐金融技术,自动化测试工程师(J10150),8k-14k,"移动互联网,金融 B轮 150-500人",经验应届毕业生 本科,“五险一金 加班补贴 有战斗力的团队”,企业服务 金融 测试开发 Web测试 自动化测试 ,[岳麓区]
腾讯,36603-后端研发工程师（腾讯云全资子公司）,13k-24k,社交 上市公司 2000人以上,经验3-5年 本科,“平台大，发展快，待遇好，福利棒”,GO Golang C++ Java ,[岳麓区]
易观,初级技术服务工程师,3k-4k,"移动互联网,数据服务 B轮 150-500人",经验应届毕业生 本科,"“五险一金,双休,下午茶,会玩儿”",移动互联网 大数据 ETL IT支持 运维 ,[麓谷]
中通服创发科技有限责任公司,安全产品研发工程师,5k-8k,"移动互联网,电商 上市公司 150-500人",经验3-5年 本科,“我们能提供给你的，肯定是你希望的！”,信息安全 ,[张公岭]
中通服创发科技有限责任公司,it运维工程师,8k-12k·14薪,"移动互联网,电商 上市公司 150-500人",经验3-5年 本科,“双休、年终奖、年假、班车”,Shell Python Linux ,[张公岭]
中通服创发科技有限责任公司,大数据开发工程师,15k-30k,"移动互联网,电商 上市公司 150-500人",经验3-5年 本科,“双休，项目绩效奖金，一年两次调薪机会。”,大数据 移动互联网 Hadoop Hive Redis ,[张公岭]
视比特机器人,机器人运动算法工程师,9k-16k·13薪,其他 A轮 50-150人,经验1-3年 硕士,“大牛带队”,物流 ,[伍家岭]
深圳航天工业技术研究院,嵌入式软硬件开发工程师,10k-20k,其他 不需要融资 50-150人,经验3-5年 硕士,“福利待遇，发展，平台”,智能硬件 ,[伍家岭]
深圳航天工业技术研究院,自然语言处理工程师,10k-20k,其他 不需要融资 50-150人,经验3-5年 硕士,“福利待遇，发展，平台”,可穿戴设备 智能硬件 NLP 图像处理 语音识别 ,[伍家岭]
深圳航天工业技术研究院,设备控制开发工程师,10k-20k,其他 不需要融资 50-150人,经验3-5年 硕士,“福利待遇，发展，平台”,智能硬件 ,[伍家岭]
思迪信息,java开发工程师,10k-15k,"移动互联网,金融 未融资 500-2000人",经验3-5年 大专,“周末双休、带薪年假”,Java MySQL ,[麓谷]
长沙紫檀数据科技有限公司,前端工程师,6k-10k,数据服务 不需要融资 15-50人,经验不限 不限,"“周末双休,薪酬待遇优,带薪年假”",大数据 金融 HTML5 bootstrap Vue Web前端 ,[望岳]
长沙紫檀数据科技有限公司,爬虫工程师,6k-12k,数据服务 不需要融资 15-50人,经验1-3年 本科,"“周末双休,薪酬待遇优,带薪年假”",云计算 大数据 Java 数据库 算法 HTML5 ,[望岳]
政法频道,大数据分析师,15k-30k,其他 不需要融资 150-500人,经验5-10年 硕士,“五险一金、带薪年假 、免费体检等”,企业服务 数据分析 ,[雨花区]
政法频道,大数据AI架构分析师,20k-30k,其他 不需要融资 150-500人,经验5-10年 本科,“六险一金、带薪年假、节假日工会福利”,云计算 移动互联网 技术管理 系统架构 架构师 高级技术管理 ,[雨花区]
中国电建中南院,系统架构师,13k-18k,其他 未融资 2000人以上,经验不限 本科,“福利待遇好”,系统架构 ,[圭塘]
视比特机器人,深度学习算法工程师,7k-14k,其他 A轮 50-150人,经验1-3年 本科,“项目绩效，五险一金，带薪年假，年底奖金”,深度学习 图像处理 机器学习 算法 ,[伍家岭]
长沙紫檀数据科技有限公司,数据清洗工程师,5k-10k,数据服务 不需要融资 15-50人,经验不限 本科,“周末双休，薪酬待遇优，带薪年假”,大数据 数据处理 数据库开发 MongoDB Redis ,[望岳]
芒果tv,大前端开发工程师,15k-25k,文娱丨内容 上市公司 500-2000人,经验5-10年 本科,“国企上市公司，发展空间大”,HTML HTML5 Javascript 移动端 ,[三一大道]
芒果tv,后端开发工程师,15k-25k,文娱丨内容 上市公司 500-2000人,经验3-5年 本科,“国企上市公司，发展空间大”,后端 平台 客户端 ,[三一大道]
