公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
江苏智沃,web前端开发工程师,6k-12k·14薪,移动互联网 不需要融资 15-50人,经验1-3年 大专,“弹性工作、团队氛围好”,前端开发 Web前端 Vue ,[娄葑]
兆见智能,Unity3D高级开发工程师,8k-13k,VR丨AR、软件开发 天使轮 50-150人,经验3-5年 不限,“五险一金”,Unity3d ,[陆慕]
寻迹智行机器人,AGV调度算法工程师,13k-20k·13薪,"软件开发,物联网 未融资 50-150人",经验不限 本科,“发展空间大”,云计算 工具软件 ,[相城区]
云智汇,产线运维工程师,5k-6k,"移动互联网,企业服务 上市公司 150-500人",经验1-3年 大专,“希望优秀的人加盟，共同发展”,机房运维 网络运维 现场运维 ,[昆山市]
索思医疗,高级windows开发工程师,15k-25k,医疗丨健康 不需要融资 50-150人,经验3-5年 不限,“有能力者高薪可谈”,医疗健康 后端 ,[工业园区]
趣加云设计,高级.NET后台开发工程师,15k-22k·14薪,"企业服务,消费生活 不需要融资 50-150人",经验3-5年 本科,“大后端平台战略”,企业服务 信息安全 C# .NET ,[工业园区]
同程旅游,.net开发工程师,15k-20k,旅游 D轮及以上 2000人以上,经验3-5年 本科,“15～20K，14薪”,电商 移动互联网 .NET C# 架构师 ,[工业园区]
动辄网络,游戏服务器开发,15k-25k,游戏 不需要融资 15-50人,经验3-5年 本科,“公司福利好”,游戏 C# C++ 服务器端 游戏开发 ,[苏州工业园区]
秦帆半导体,软件工程师,12k-20k·14薪,人工智能 未融资 15-50人,经验3-5年 本科,“发展前景”,电子/半导体/集成电路 自动化 ,[工业园区]
法驰汽车检测设备,软件工程师,15k-20k,"硬件,汽车丨出行 不需要融资 15-50人",经验不限 本科,“研发团队都是在汽车行业经验丰富的外籍人才”,汽车 C# MySQL ,[姑苏区]
聚益合,.net开发工程师,6k-12k,"电商,软件开发 不需要融资 15-50人",经验1-3年 本科,"“工作餐补,工作绩效,保险”",后端 服务器端 C#/.NET ,[工业园区]
登城智能,U3D工程师,8k-12k,"移动互联网,数据服务 未融资 少于15人",经验1-3年 不限,“团队和谐、快速成长”,Unity3d ,[相城区]
太郎花子,开发工程师,6k-9k,"电商,其他 不需要融资 500-2000人",经验1-3年 本科,"“晋升快,到手工资,少加班,氛围好”",企业服务 ERP C++ 软件开发 ,[石路]
Schnoka,软件开发工程师,15k-20k,不限 未融资 50-150人,经验1-3年 大专,“高新技术行业”,C++ QT ,[昆山市]
清研精准,软件工程师,12k-20k,"数据服务,硬件 天使轮 少于15人",经验3-5年 本科,“清华大学直属事业单位的福利与保障”,汽车 Winform C# ,[吴江区]
中道旅游,自动化测试工程师,10k-15k,旅游 未融资 15-50人,经验3-5年 大专,“工作时间9:00-18:00”,自动化测试 ,[陆慕]
益趣联欢,Unity3D游戏客户端资深开发工程师,15k-30k,"游戏,社交 不需要融资 50-150人",经验3-5年 大专,“六险一金、项目奖金、午休空间、学习分享”,Unity3d SDK ,[工业园区]
益趣联欢,Unity3D游戏客户端开发主程序,30k-50k,"游戏,社交 不需要融资 50-150人",经验3-5年 大专,“六险一金、项目奖金、午休空间、学习分享”,Unity3d SDK ,[工业园区]
微软（中国）有限公司,全栈工程师,20k-40k,"移动互联网,数据服务 上市公司 2000人以上",经验不限 本科,“office365 云平台业务增长新方向”,云计算 大数据 ,[工业园区]
