公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
石头城,前端开发工程师,15k-25k,其他 B轮 50-150人,经验5-10年 本科,“年底双薪 绩效奖 股票期权 年假 交通补助”,前端开发 架构师 Vue React ,[后溪]
厦门云脉技术有限公司,前端开发实习生,2k-3k,"移动互联网,其他 未融资 50-150人",经验应届毕业生 大专,“实习岗位，毕业可直接转正，可安排落户”,移动端 前端开发 ,[集美区]
叁壹教育,前端工程师,6k-12k·13薪,教育 不需要融资 50-150人,经验1-3年 大专,“双休、五险、项目奖金”,前端开发 ,[思明区]
石头城,前端开发工程师,10k-20k·13薪,其他 B轮 50-150人,经验5-10年 大专,“产业互联网”,电商 企业服务 前端开发 Web前端 Vue React ,[集美区]
稿定科技,前端开发工程师,10k-20k,"电商,企业服务 不需要融资 150-500人",经验不限 大专,“行业大牛带你飞；海景办公楼；弹性上班”,前端开发 HTML CSS ,[湖里区]
网宿科技,【21届校招】Web前端开发工程师,12k-24k,移动互联网 上市公司 2000人以上,经验应届毕业生 本科,“六险一金 节日礼金 年度体检 免费班车”,云计算 Web前端 Angular ,[集美区]
卓志,前端开发工程师,7k-14k,"电商,物流丨运输 不需要融资 500-2000人",经验1-3年 本科,“技术交流”,前端开发 Vue ,[莲前]
建信金科,前端开发工程师,25k-45k,"金融,软件开发 不需要融资 2000人以上",经验3-5年 不限,“发展前景好”,绩效奖金 带薪年假 交通补助 通讯津贴 ,[思明区]
今天国际,前端开发工程师,12k-20k,"硬件,其他 上市公司 500-2000人",经验5-10年 本科,“五险一金、年度效益奖、法定节假日”,HTML5 Javascript Hybird ,[松柏]
易联众民生（厦门）科技有限公司,前端开发工程师,8k-13k,"移动互联网,企业服务 上市公司 150-500人",经验3-5年 不限,“六险一金，出差补助”,前端开发 ,[思明区]
好慷在家,前端开发工程师,10k-18k·13薪,消费生活 C轮 2000人以上,经验3-5年 本科,“志同道合”,移动互联网 HTML5 Javascript CSS3 ,[集美区]
牧云数据,前端开发工程师,9k-14k,"移动互联网,数据服务 不需要融资 15-50人",经验3-5年 本科,“每年两次调薪 年终奖 工业互联网 上市”,Node.js Vue 前端开发 ,[湖里区]
益管通咨询,前端工程师,9k-15k,企业服务 不需要融资 150-500人,经验3-5年 本科,"“五险一金,餐补,周末双休”",企业服务 大数据 HTML5 Javascript Angularjs ,[兴隆路]
斐艺,前端开发工程师,8k-15k·13薪,"移动互联网,数据服务 不需要融资 15-50人",经验3-5年 本科,“弹性一个小时 / 有竞争力的薪资”,新零售 本地生活 移动端 前端开发 Vue Node.js ,[湖里区]
多维树,前端架构师,11k-20k,数据服务 天使轮 少于15人,经验3-5年 大专,“13薪，五险，每日零食，生日补贴”,Javascript 前端开发 CSS HTML ,[湖里区]
南方科宇,前端工程师,7k-12k,电商 不需要融资 150-500人,经验3-5年 本科,“发展前景好，晋升快”,医疗健康 React native ,[思明区]
易码云天,前端开发工程师,4k-8k,"企业服务,数据服务 A轮 15-50人",经验应届毕业生 本科,“前沿技术：AI、5G、边缘智能云计算”,Web前端 ,[湖里区]
美契科技,前端开发工程师,6k-12k,"移动互联网,金融 不需要融资 15-50人",经验1-3年 大专,“五险一金，周末双休”,企业服务 HTML CSS Javascript Vue ,[思明区]
厦门铂金,前端开发工程师,20k-30k,其他 不需要融资 150-500人,经验3-5年 本科,“360度海景办公，每年14薪以上。”,工具软件 电商 Node.js 前端开发 Vue Web前端 ,[思明区]
泰链,前端开发工程师,10k-15k·13薪,企业服务 B轮 15-50人,经验3-5年 大专,"“新兴行业,平台广阔,福利多多，工作自由弹性”",前端开发 ,[湖里区]
引量,前端开发工程师,8k-12k,软件开发 未融资 50-150人,经验1-3年 大专,“五险一金、带薪年假、餐补车补、年中将”,体育 Vue React HTML5 ,[思明区]
美柚,资深前端开发工程师,11k-20k,移动互联网 D轮及以上 500-2000人,经验3-5年 本科,“团队氛围好”,Angular ,[软件园]
嘉兴门门,前端开发工程师,11k-20k·13薪,"软件开发,电商 A轮 15-50人",经验3-5年 大专,“组长候选”,电商 大数据 ,[湖里区]
厦门约约出行科技有限公司,前端开发工程师,9k-15k,移动互联网 天使轮 50-150人,经验3-5年 大专,“加班补贴 转正带薪年假 每年调薪”,前端开发 Web前端 React native ,[思明区]
高阳飞动,前端开发工程师,8k-13k,移动互联网 上市公司 50-150人,经验1-3年 本科,“福利全面，发展空间大”,前端开发 ,[湖里区]
顶有鸣健康,前端开发工程师,8k-15k,电商 未融资 50-150人,经验3-5年 大专,“薪酬待遇从优”,Web前端 Vue HTML5 CSS ,[滨海]
太昊科技,前端开发工程师,6k-12k,文娱丨内容 未融资 50-150人,经验1-3年 不限,“待遇优厚，福利多多”,CSS 移动端 HTML5 前端开发 ,[集美区]
鹿课教育,前端开发工程师,6k-10k,"企业服务,教育 天使轮 15-50人",经验1-3年 本科,“挑战”,移动端 前端开发 HTML Javascript ,[思明区]
德谱家,前端开发工程师,8k-15k,"移动互联网,电商 未融资 少于15人",经验3-5年 大专,“发展空间大，创始团队有优势”,电商 企业服务 ,[思明区]
图扑软件,前端开发工程师,6k-12k,"企业服务,移动互联网 不需要融资 50-150人",经验不限 本科,“资深前端专家带你跑，更有游戏大牛带你飞！”,前端开发 HTML5 Javascript webGL ,[杏林]
厦门融信汇,前端开发工程师,8k-12k,"电商,金融 未融资 15-50人",经验1-3年 大专,“待遇福利: 五险一金、周末双休”,Angular React HTML CSS ,[湖里区]
与梦信息,前端开发工程师,10k-20k,移动互联网 未融资 15-50人,经验3-5年 大专,“五险一金、周末双休、年底双薪”,前端开发 ,[思明区]
果枝服饰,前端开发工程师,10k-20k,"电商,企业服务 不需要融资 50-150人",经验1-3年 本科,“双休”,Vue Web前端 前端开发 ,[鹭江]
美契科技,前端开发工程师,7k-14k,"移动互联网,金融 不需要融资 15-50人",经验3-5年 大专,“团队氛围良好，周末双休，法定节假”,移动互联网 企业服务 ,[思明区]
点触科技,前端开发工程师（游戏H5方向）,7k-12k,游戏 上市公司 500-2000人,经验不限 本科,“五险一金、早餐、班车”,游戏 ,[莲前]
厦航传科,H5前端开发工程师,10k-17k,"数据服务,文娱丨内容 不需要融资 50-150人",经验1-3年 本科,“良好的平台”,移动端 前端开发 Web前端 ,[湖里区]
巴萨迪软件,web前端开发工程师,10k-15k,"其他,移动互联网 未融资 15-50人",经验3-5年 本科,“发展前景好；工作时间自由；人性化管理”,工具软件 HTML5 前端开发 Javascript ,[滨海]
南方科宇,React Native 前端工程师,9k-14k,电商 不需要融资 150-500人,经验3-5年 本科,“五险一金、股权激励、多种激励”,移动端 Javascript ,[前埔医院]
喵宝科技,高级前端开发工程师,10k-20k·14薪,移动互联网 不需要融资 50-150人,经验3-5年 本科,“技术提升/发展前景/薪资福利”,CSS3 React jQuery Javascript ,[后溪]
微微科技有限公司,高级前端开发工程师,16k-25k,"电商,人工智能 不需要融资 150-500人",经验5-10年 不限,“五险一金”,前端开发 ,[思明区]
辣妈计划,高级前端工程师,15k-20k,"移动互联网,电商 A轮 500-2000人",经验5-10年 大专,“公司高速成长”,前端开发 CSS Vue HTML5 ,[前埔医院]
德医互联,web前端开发工程师,5k-8k,医疗丨健康 A轮 15-50人,经验1-3年 本科,"“工作氛围好,五险一金”",HTML Web前端 ,[集美区]
世纪百易,web前端开发工程师,6k-8k·13薪,移动互联网 不需要融资 50-150人,经验1-3年 大专,“下午茶、弹性工作、节日福利、团建活动”,前端开发 Web前端 ,[湖里区]
中远方舟,web前端开发工程师,8k-12k,软件开发 不需要融资 15-50人,经验1-3年 本科,“技术分享、双向晋升”,Web前端 Vue HTML CSS3 ,[湖里区]
投融汇,web前端开发工程师,6k-12k,"移动互联网,金融 A轮 15-50人",经验1-3年 本科,“双休 扁平化 领导nice 团队氛围nice”,Web前端 Node.js Vue Javascript ,[滨海]
砾丰科技,web前端开发工程师,8k-12k,"移动互联网,电商 未融资 15-50人",经验3-5年 本科,“双休 包吃 零食 下午茶 团体活动”,Web前端 Vue React ,[思明区]
久凌创新,初级前端工程师,5k-10k,"移动互联网,游戏 天使轮 15-50人",经验1-3年 不限,“全勤奖、无限零食”,前端开发 ,[集美区]
任学教育,高级前端工程师,8k-15k,"教育,人工智能 未融资 15-50人",经验3-5年 大专,“高薪”,前端开发 Web前端 Node.js ,[思明区]
木木互动,egret前端开发工程师,7k-13k,游戏 未融资 15-50人,经验1-3年 大专,“拥有成熟的开发团队”,前端开发 HTML5 ,[思明区]
创客匠人,web前端开发工程师,8k-15k,"移动互联网,消费生活 上市公司 150-500人",经验3-5年 本科,“五险一金，年终奖，带薪年假，节日福利”,前端开发 bootstrap CSS ,[后溪]
速盟科技,web前端工程师,10k-18k,移动互联网 未融资 15-50人,经验3-5年 不限,"“五险一金,餐饮补贴,弹性工作,带薪年假”",Web前端 ,[思明区]
RingCentral厦门研发中心,前端工程师,15k-25k,"移动互联网,数据服务 上市公司 500-2000人",经验3-5年 本科,"“大牛云集,硅谷企业”",前端开发 ,[思明区]
RingCentral厦门研发中心,前端工程师,15k-30k,"移动互联网,数据服务 上市公司 500-2000人",经验3-5年 本科,“硅谷外企，很少加班，工作幸福感”,HTML CSS Javascript React native ,[思明区]
易联众民生（厦门）科技有限公司,前端工程师,10k-12k,"移动互联网,企业服务 上市公司 150-500人",经验1-3年 本科,“六险一金 节日礼金 话费补贴”,移动互联网 前端开发 Vue HTML5 ,[思明区]
云之巅,前端开发工程师（外派前埔）,8k-12k,移动互联网 未融资 15-50人,经验3-5年 大专,“行业前景好，团队大咖，环境舒适优美”,前端开发 Vue ,[后溪]
美图公司,高级前端开发工程师,12k-20k,硬件 上市公司 2000人以上,经验5-10年 本科,"“奖金丰厚,福利待遇好,发展空间大”",移动互联网 ,[思明区]
神州鹰,高级前端开发工程师,10k-20k,移动互联网 D轮及以上 150-500人,经验5-10年 本科,“五险一金、荣誉奖金、节日礼品”,教育 移动互联网 ,[思明区]
万科梅沙科技,web前端开发工程师,7k-14k,移动互联网 上市公司 2000人以上,经验1-3年 本科,“良好且开放的技术氛围”,房产服务 新零售 Vue Web前端 Node.js Javascript ,[莲前]
巴根网络,javascript中高级工程师,15k-30k,区块链 不需要融资 150-500人,经验3-5年 本科,“弹性工作内外环境优雅氛围活跃配套健身器材”,嵌入式 Web前端 Javascript Node.js ,[开元]
邑通,中级前端工程师,7k-14k,数据服务 未融资 150-500人,经验3-5年 大专,“绩效奖金晋升空间技能培训带薪年假”,大数据 Javascript CSS Web前端 ,[塘边]
落地为王,前端工程师（微信小程序）,6k-10k,"移动互联网,企业服务 未融资 15-50人",经验3-5年 大专,“open”,前端开发 Web前端 ,[思明区]
思而立科技,前端开发工程师-实习,2k-4k,"电商,软件开发 未融资 15-50人",经验应届毕业生 本科,“五险一金、餐补、入职培训、晋升体系”,电商 新零售 移动端 前端开发 Vue Javascript ,[思明区]
乾行派,前端开发工程师（偏小程序方向）,8k-10k,"信息安全,软件开发 不需要融资 15-50人",经验1-3年 不限,“年轻团队，扁平化管理，发展态势好”,Vue React 前端开发 ,[思明区]
欣睿云科,web前端开发工程师,9k-11k,"企业服务,软件开发 未融资 50-150人",经验1-3年 本科,“不定期进行技术分享交流会”,webpack CSS3 Node.js Vue ,[湖里区]
厦门龙商网络技术服务有限公司,高级前端开发工程师,10k-15k,电商 未融资 150-500人,经验5-10年 本科,“五险一金、节假日福利、国外旅游”,前端开发 ,[思明区]
RingCentral厦门研发中心,web前端开发工程师,15k-27k,"移动互联网,数据服务 上市公司 500-2000人",经验不限 本科,“六险一金 超长年假 班车接送 海景办公”,前端开发 ,[思明区]
指纹科技,3D前端工程师,12k-20k,电商 不需要融资 150-500人,经验3-5年 本科,“前端 3D”,前端开发 Javascript ,[思明区]
网新众达,ios前端开发工程师,10k-15k,"软件开发,区块链 未融资 15-50人",经验1-3年 大专,“五险一金 周末双休 节日福利 下午茶”,即时通讯 工具软件 iOS IM通讯 SDK ,[思明区]
美柚,高级前端开发工程师,10k-20k,移动互联网 D轮及以上 500-2000人,经验3-5年 本科,“六险一金，免费班车，节假日福利”,移动端 ,[软件园]
